Orthogroup	gene	Stratum	type
OG0000794	P23833	5	Root
OG0001037	Q08873	4	Root
OG0002090	Q03529	4	Root
OG0001578	P53189	4	Root
OG0000688	P38314	4	Root
OG0003463	P36047	4	Root
OG0002136	P32844	4	Root
OG0001181	P09436	5	Root
OG0004285	P40316	2	Root
OG0003396	P19955	4	Root
OG0001163	P40084	4	Root
OG0006118	P89114	2	Root
OG0003607	P38429	4	Root
OG0003009	Q04002	4	Root
OG0006895	P40455	2	Root
OG0000038	P47100	1	Root
OG0002638	P47044	5	Root
OG0005801	P36158	1	Root
OG0003798	Q3E798	4	Root
OG0000038	P0C2J4	1	Root
OG0005502	P0CE99	NA	Root
OG0000075	Q03263	4	Root
OG0000306	Q04869	5	Root
OG0000085	Q04215	2	Root
OG0000569	Q03649	4	Root
OG0000038	Q04670	1	Root
OG0002733	Q03687	4	Root
OG0005829	Q3E841	1	Root
OG0000341	Q08465	4	Root
OG0003894	P53891	3	Root
OG0003109	Q12496	4	Root
OG0002927	Q12251	4	Root
OG0000038	Q12414	1	Root
OG0000070	P0CX22	2	Root
OG0001794	Q12024	4	Root
OG0003035	Q06479	4	Root
OG0000085	P0CX72	2	Root
OG0003575	P53980	5	Root
OG0005185	P53975	1	Root
OG0000235	P53960	5	Root
OG0006592	P53956	1	Root
OG0000085	Q12391	2	Root
OG0008247	P03881	4	Root
OG0001881	P53729	4	Root
OG0004758	P53736	2	Root
OG0006573	P53747	1	Root
OG0006119	P53754	2	Root
OG0003315	P53870	4	Root
OG0000373	P40169	4	Root
OG0000285	Q12523	4	Root
OG0002619	Q08977	4	Root
OG0002718	P43587	4	Root
OG0003163	Q02754	4	Root
OG0008248	Q02749	1	Root
OG0004119	Q06821	2	Root
OG0000115	P36019	4	Root
OG0000070	P0CX20	2	Root
OG0000070	P0CX21	2	Root
OG0000038	Q03855	1	Root
OG0002232	P25639	4	Root
OG0006568	P39977	1	Root
OG0000565	P53134	5	Root
OG0001220	Q04013	4	Root
OG0004472	P38833	2	Root
OG0001248	P38765	5	Root
OG0004802	Q02598	2	Root
OG0006896	P40519	NA	Root
OG0002795	P40514	4	Root
OG0000599	P46996	4	Root
OG0001117	P47159	4	Root
OG0002657	P36081	4	Root
OG0006591	Q2V2P1	1	Root
OG0000432	Q12155	4	Root
OG0005183	P0CY04	1	Root
OG0000378	P35995	2	Root
OG0008249	Q07978	1	Root
OG0004418	P40214	2	Root
OG0002538	Q03829	4	Root
OG0000070	P0CX17	2	Root
OG0003730	P53846	4	Root
OG0005846	Q04364	1	Root
OG0004212	Q06104	2	Root
OG0000070	Q07888	2	Root
OG0003357	P40207	2	Root
OG0004381	P39523	2	Root
OG0002289	Q03730	4	Root
OG0004055	Q03629	4	Root
OG0001980	P32843	4	Root
OG0005754	Q04978	1	Root
OG0000130	P53757	5	Root
OG0006897	P53758	NA	Root
OG0004987	Q02872	3	Root
OG0002611	Q08971	4	Root
OG0000470	Q06116	4	Root
OG0000070	P40105	2	Root
OG0004215	P31111	2	Root
OG0005782	Q2V2P7	1	Root
OG0004141	P48568	2	Root
OG0003276	P40028	4	Root
OG0004240	P32792	2	Root
OG0001593	P53110	4	Root
OG0001872	P40560	4	Root
OG0003119	P53093	4	Root
OG0001736	P47114	4	Root
OG0001759	Q05867	4	Root
OG0006120	Q3E795	2	Root
OG0003987	Q3E747	4	Root
OG0000910	Q06170	4	Root
OG0000038	Q04711	1	Root
OG0000100	P32795	5	Root
OG0000085	P0CX69	2	Root
OG0004759	Q06247	2	Root
OG0000155	P53750	5	Root
OG0007660	P53908	1	Root
OG0001775	Q99247	4	Root
OG0002652	Q99210	5	Root
OG0004786	Q3E824	2	Root
OG0006593	Q08172	1	Root
OG0002623	Q12015	4	Root
OG0008250	P0C272	NA	Root
OG0000725	Q08448	4	Root
OG0003061	Q12402	4	Root
OG0004724	A5Z2X5	2	Root
OG0000083	Q12204	5	Root
OG0001700	Q02873	4	Root
OG0004288	Q02864	2	Root
OG0000667	Q06522	4	Root
OG0002535	Q06537	4	Root
OG0004797	Q06616	2	Root
OG0003292	P38815	4	Root
OG0000100	P40341	5	Root
OG0000070	Q3E7X8	2	Root
OG0006551	Q03205	1	Root
OG0006896	P0C270	NA	Root
OG0007667	P40057	1	Root
OG0002345	Q07451	4	Root
OG0004360	P53100	2	Root
OG0004362	P38740	4	Root
OG0001570	P38750	5	Root
OG0006599	P38727	1	Root
OG0000221	P0CI67	2	Root
OG0001048	P25637	5	Root
OG0004453	Q08956	2	Root
OG0002452	P53108	4	Root
OG0002967	P47048	4	Root
OG0004185	P40570	2	Root
OG0003695	Q3E737	2	Root
OG0002951	Q04471	5	Root
OG0004293	Q06146	2	Root
OG0004118	P38746	2	Root
OG0000998	P53947	4	Root
OG0005189	Q03703	2	Root
OG0006890	Q8TGJ2	NA	Root
OG0000905	P53929	4	Root
OG0003714	P53921	3	Root
OG0008251	P53906	1	Root
OG0001983	P40009	4	Root
OG0003895	P40166	2	Root
OG0006897	Q8TGJ1	NA	Root
OG0006549	Q08560	1	Root
OG0006896	Q3E736	NA	Root
OG0005155	Q08110	1	Root
OG0000038	Q12439	1	Root
OG0000038	Q92393	1	Root
OG0001167	Q12040	5	Root
OG0001149	Q12012	5	Root
OG0008252	Q3E769	1	Root
OG0004264	Q12219	2	Root
OG0003912	Q02961	3	Root
OG0004383	Q06107	2	Root
OG0000038	P0C2I9	1	Root
OG0003085	Q07688	4	Root
OG0005011	A0A0B7P3V8	1	Root
OG0001702	Q08954	4	Root
OG0000070	P0CX14	2	Root
OG0000070	O13559	2	Root
OG0004682	P40022	2	Root
OG0004419	Q12301	2	Root
OG0004716	P40049	4	Root
OG0002266	P43564	4	Root
OG0002574	P43597	4	Root
OG0005861	P43622	2	Root
OG0000077	P43625	4	Root
OG0002045	P53326	4	Root
OG0004153	P53249	2	Root
OG0000283	Q99315	4	Root
OG0001894	P53273	4	Root
OG0000859	P53155	4	Root
OG0002877	Q2V2P4	4	Root
OG0000066	P38729	2	Root
OG0004261	P38842	2	Root
OG0002810	P38775	4	Root
OG0008253	Q05777	1	Root
OG0003107	Q12177	4	Root
OG0003237	Q05948	2	Root
OG0001776	Q07834	4	Root
OG0004744	Q3E825	2	Root
OG0000610	Q06493	4	Root
OG0001201	Q04336	4	Root
OG0004056	P0CX98	NA	Root
OG0000508	Q12486	5	Root
OG0004201	Q12179	2	Root
OG0004056	P0CX97	NA	Root
OG0002024	O13585	4	Root
OG0002096	Q12152	4	Root
OG0001433	Q12042	4	Root
OG0003694	Q06325	3	Root
OG0000070	Q08994	2	Root
OG0003312	Q06328	4	Root
OG0000555	P51996	4	Root
OG0008254	P38280	1	Root
OG0002512	Q06102	4	Root
OG0002769	P37263	4	Root
OG0004755	P38277	2	Root
OG0004283	Q07454	2	Root
OG0000000	Q07530	5	Root
OG0005778	P39974	1	Root
OG0007617	P38733	1	Root
OG0000685	P38809	4	Root
OG0005769	Q06139	1	Root
OG0003340	Q06204	4	Root
OG0004305	Q06188	2	Root
OG0001260	Q03559	4	Root
OG0001745	Q04867	4	Root
OG0001301	Q03722	4	Root
OG0004357	Q03759	2	Root
OG0000447	P32331	4	Root
OG0002793	Q04018	4	Root
OG0001993	Q03697	4	Root
OG0006596	P53748	2	Root
OG0000868	Q99326	4	Root
OG0004784	Q12182	2	Root
OG0000038	Q12113	1	Root
OG0005852	Q08270	1	Root
OG0003939	Q08206	3	Root
OG0005763	Q08300	1	Root
OG0003039	Q08743	4	Root
OG0002958	Q08748	4	Root
OG0003204	P53049	4	Root
OG0002697	Q02981	4	Root
OG0000190	Q12531	4	Root
OG0000085	P0CX73	2	Root
OG0004484	Q03083	3	Root
OG0000085	P0CX58	2	Root
OG0000085	P0CX60	2	Root
OG0001773	Q08990	4	Root
OG0003891	Q06813	2	Root
OG0000378	Q12340	2	Root
OG0000070	P53819	2	Root
OG0000785	Q06681	4	Root
OG0007655	Q03482	1	Root
OG0000236	Q07589	5	Root
OG0000038	P0C2I2	1	Root
OG0003269	P39994	4	Root
OG0002385	P39992	4	Root
OG0005800	Q12222	1	Root
OG0008239	Q8TGK1	NA	Root
OG0003504	P38616	2	Root
OG0000786	P40556	4	Root
OG0003372	P47181	4	Root
OG0000038	P0C2J3	1	Root
OG0005136	Q07927	2	Root
OG0005502	P0CE97	NA	Root
OG0001039	Q12288	4	Root
OG0000085	Q04706	2	Root
OG0004800	Q03236	2	Root
OG0004057	Q04223	4	Root
OG0005785	Q12138	1	Root
OG0005854	P36111	1	Root
OG0001156	Q04773	5	Root
OG0002905	Q06070	4	Root
OG0003560	Q03695	2	Root
OG0000504	Q03102	5	Root
OG0000990	Q05016	5	Root
OG0002907	P53723	4	Root
OG0004491	P53749	4	Root
OG0000085	Q92392	2	Root
OG0005786	Q12274	1	Root
OG0003569	Q3E834	4	Root
OG0002370	Q06839	4	Root
OG0000351	Q12139	4	Root
OG0004745	Q02831	2	Root
OG0000115	P36018	4	Root
OG0005153	Q12346	1	Root
OG0000797	P12688	4	Root
OG0004478	P48559	2	Root
OG0003377	P01123	4	Root
OG0001928	Q12159	4	Root
OG0005772	P39983	1	Root
OG0004602	Q05530	4	Root
OG0005749	P40058	1	Root
OG0005779	Q04210	1	Root
OG0000038	P0CX61	1	Root
OG0001832	Q12331	4	Root
OG0000081	P25349	5	Root
OG0002696	P39959	4	Root
OG0003386	P53275	4	Root
OG0004171	P53278	2	Root
OG0002343	P48236	4	Root
OG0005011	Q6Q5P6	1	Root
OG0000901	P38887	4	Root
OG0005138	P53139	2	Root
OG0000085	P0C2I4	2	Root
OG0007642	P38868	1	Root
OG0002310	P47172	4	Root
OG0000151	P40445	4	Root
OG0008255	P47063	1	Root
OG0001579	P47131	4	Root
OG0003549	P46992	2	Root
OG0006597	P46987	1	Root
OG0003030	P36119	4	Root
OG0003306	P40896	4	Root
OG0001154	Q86ZR7	5	Root
OG0001002	P40544	5	Root
OG0003210	P36155	2	Root
OG0001517	Q06698	4	Root
OG0003329	Q05854	4	Root
OG0002819	Q03508	4	Root
OG0003542	Q02209	3	Root
OG0005144	P40218	2	Root
OG0003961	Q3E842	2	Root
OG0000038	Q04214	1	Root
OG0002734	Q03161	4	Root
OG0000677	Q03177	4	Root
OG0000070	Q03099	2	Root
OG0005183	P0CY03	1	Root
OG0001351	Q12275	4	Root
OG0003360	Q12322	4	Root
OG0003165	P40152	5	Root
OG0000038	Q12273	1	Root
OG0002270	Q08816	4	Root
OG0003707	Q08909	2	Root
OG0003379	Q08232	4	Root
OG0002829	Q08234	4	Root
OG0008250	Q3E832	NA	Root
OG0002464	Q06833	4	Root
OG0002726	Q06089	4	Root
OG0005752	Q12079	1	Root
OG0003031	Q12160	4	Root
OG0007658	P25630	1	Root
OG0004731	Q07629	2	Root
OG0000038	Q12472	1	Root
OG0000200	Q04033	4	Root
OG0004056	P0CX95	NA	Root
OG0004105	P40083	2	Root
OG0001229	P42942	5	Root
OG0006561	P47053	1	Root
OG0005833	P40497	1	Root
OG0005806	P40572	1	Root
OG0000085	P0CX74	2	Root
OG0000524	P36086	4	Root
OG0001029	P47085	5	Root
OG0003222	P36083	2	Root
OG0003918	P47014	3	Root
OG0005503	Q3E7A7	2	Root
OG0003223	Q05863	4	Root
OG0000070	Q99208	2	Root
OG0004704	Q02203	2	Root
OG0000038	P0C2I6	1	Root
OG0004353	Q03823	2	Root
OG0000038	Q03434	1	Root
OG0004732	Q03648	2	Root
OG0008256	Q04526	1	Root
OG0002395	P47147	4	Root
OG0000038	Q12112	1	Root
OG0005502	P0CE98	NA	Root
OG0005860	P40159	3	Root
OG0000085	P0CX59	2	Root
OG0003378	P53857	3	Root
OG0000075	Q08902	4	Root
OG0003647	Q08634	4	Root
OG0004403	P53952	2	Root
OG0001773	Q08912	4	Root
OG0000070	Q08995	2	Root
OG0003909	Q08157	4	Root
OG0000472	P34161	4	Root
OG0005179	Q08984	2	Root
OG0000038	P0C2J0	1	Root
OG0006584	Q2V2P0	1	Root
OG0001873	P32939	4	Root
OG0000099	Q06595	4	Root
OG0006898	Q3E7B0	2	Root
OG0000085	P0CX65	2	Root
OG0000085	P0CX70	2	Root
OG0000709	Q12407	4	Root
OG0000038	Q03619	1	Root
OG0005156	P39961	2	Root
OG0001070	P43599	4	Root
OG0000038	P0CX64	1	Root
OG0003930	P53243	3	Root
OG0000038	O13535	1	Root
OG0006586	P53074	1	Root
OG0005504	Q3E828	4	Root
OG0005142	Q3E7A3	2	Root
OG0003571	P40500	1	Root
OG0000146	P47145	4	Root
OG0004776	P47107	2	Root
OG0005803	P0CT86	1	Root
OG0005157	Q3E743	2	Root
OG0000065	P36153	5	Root
OG0008257	Q07990	1	Root
OG0002836	Q99296	4	Root
OG0000085	P0C2I8	2	Root
OG0004056	P0CY00	NA	Root
OG0000038	P0C2I5	1	Root
OG0005797	Q04893	1	Root
OG0000070	O13556	2	Root
OG0003557	Q04299	4	Root
OG0003963	Q04461	3	Root
OG0005183	P0CY02	1	Root
OG0003248	Q99395	2	Root
OG0000085	Q6Q5H1	2	Root
OG0000038	P0C2J1	1	Root
OG0000016	P32329	4	Root
OG0000016	P40583	4	Root
OG0002817	P38070	4	Root
OG0002581	Q12697	4	Root
OG0000517	Q12010	4	Root
OG0004117	P36036	2	Root
OG0001742	Q03795	4	Root
OG0004487	P53963	1	Root
OG0000559	P53751	4	Root
OG0006114	P53752	1	Root
OG0004162	O14468	2	Root
OG0003739	Q02606	3	Root
OG0006574	Q08974	1	Root
OG0002100	Q99260	4	Root
OG0004058	P0C5R9	4	Root
OG0002326	P53107	4	Root
OG0003530	P0C074	4	Root
OG0004712	P53061	2	Root
OG0001687	P42844	4	Root
OG0004603	P38374	4	Root
OG0000070	P0CX15	2	Root
OG0002352	P53735	4	Root
OG0003609	P53584	4	Root
OG0001492	P53303	5	Root
OG0002078	P41920	4	Root
OG0000356	P38079	4	Root
OG0001014	Q06224	5	Root
OG0003344	Q12324	4	Root
OG0000275	Q12436	4	Root
OG0002475	P34240	4	Root
OG0001594	Q03362	4	Root
OG0000687	Q3E796	5	Root
OG0002599	P48569	4	Root
OG0000340	P43549	5	Root
OG0000085	P0CX71	2	Root
OG0004379	P53272	2	Root
OG0008258	P42936	1	Root
OG0004386	P40523	2	Root
OG0004110	Q07799	2	Root
OG0000085	P0CX68	2	Root
OG0001046	Q04835	5	Root
OG0000085	P0CX75	2	Root
OG0001274	Q03219	5	Root
OG0003270	Q04304	5	Root
OG0000844	P53981	5	Root
OG0000640	P0CD98	4	Root
OG0004773	P47043	2	Root
OG0000960	P54786	4	Root
OG0002027	P32527	4	Root
OG0004741	Q12512	4	Root
OG0000426	P20107	5	Root
OG0004160	P40021	2	Root
OG0005169	P39728	2	Root
OG0003170	P38355	4	Root
OG0000038	Q12491	1	Root
OG0003711	P38202	4	Root
OG0004249	O43137	2	Root
OG0000085	Q12266	2	Root
OG0005775	Q96VH3	1	Root
OG0008259	P87287	NA	Root
OG0005837	P40102	1	Root
OG0000620	Q04093	4	Root
OG0000896	P43591	5	Root
OG0000178	P25354	1	Root
OG0003294	P53234	4	Root
OG0003247	P53265	4	Root
OG0000283	Q12173	4	Root
OG0004771	P40095	2	Root
OG0000766	P53144	5	Root
OG0004717	P38870	2	Root
OG0005798	P33199	1	Root
OG0000249	P39109	4	Root
OG0002540	P25654	4	Root
OG0004363	Q04162	2	Root
OG0002767	Q04170	2	Root
OG0000038	Q99303	1	Root
OG0000038	P0C2I3	1	Root
OG0000070	P39971	2	Root
OG0004270	Q12027	2	Root
OG0004481	Q12257	2	Root
OG0002690	Q06640	4	Root
OG0000038	P0CX63	1	Root
OG0000070	P43540	2	Root
OG0000070	P43538	2	Root
OG0004056	P0CX99	NA	Root
OG0003915	P43617	3	Root
OG0000038	P0CX62	1	Root
OG0004735	P53316	2	Root
OG0004056	P0CX96	NA	Root
OG0005853	P48238	1	Root
OG0000070	P38721	2	Root
OG0003234	P38799	4	Root
OG0002606	P53066	4	Root
OG0000283	Q99219	4	Root
OG0004779	P40543	2	Root
OG0001184	P47173	4	Root
OG0000178	D6VPM8	1	Root
OG0001485	P14680	4	Root
OG0000967	P38142	4	Root
OG0003244	Q3E756	4	Root
OG0006543	Q3E762	1	Root
OG0000572	P34220	5	Root
OG0004284	P38243	2	Root
OG0006571	Q03480	1	Root
OG0006589	Q07738	1	Root
OG0007662	A0A023PZE8	1	Root
OG0001166	P38708	5	Root
OG0006890	P53056	NA	Root
OG0005158	P38763	2	Root
OG0002803	P38216	3	Root
OG0000109	P32386	4	Root
OG0000317	P25351	5	Root
OG0003034	Q07379	4	Root
OG0002034	Q12298	4	Root
OG0004292	Q3E7B7	4	Root
OG0000085	Q03856	2	Root
OG0004361	Q07555	2	Root
OG0000046	P43562	5	Root
OG0000431	P43590	5	Root
OG0000038	Q03612	1	Root
OG0005773	P43580	1	Root
OG0003905	P53270	3	Root
OG0006585	Q3E7Z5	1	Root
OG0007652	P38864	1	Root
OG0001957	P25338	4	Root
OG0002891	P47118	4	Root
OG0006560	Q8TGU7	1	Root
OG0006550	Q2V2Q2	1	Root
OG0005505	Q12025	2	Root
OG0000058	P25608	4	Root
OG0002511	P25631	4	Root
OG0000038	Q99231	1	Root
OG0000085	O74302	2	Root
OG0003914	Q12082	3	Root
OG0002772	Q03983	4	Root
OG0000897	Q07950	4	Root
OG0000221	P43552	2	Root
OG0004398	P50089	2	Root
OG0007656	P40076	1	Root
OG0001667	P40093	4	Root
OG0005190	P53274	2	Root
OG0004351	P53293	2	Root
OG0005011	P0C2J7	1	Root
OG0005796	P38083	1	Root
OG0003506	P38966	4	Root
OG0004688	Q3E6R5	2	Root
OG0002213	Q04608	4	Root
OG0000038	Q03483	1	Root
OG0000038	Q03494	1	Root
OG0000038	Q07791	1	Root
OG0004401	P40052	2	Root
OG0008259	P40097	NA	Root
OG0000085	P0CX66	2	Root
OG0000016	Q3E740	4	Root
OG0003299	P0C5N3	4	Root
OG0004209	P53133	2	Root
OG0000221	P0CX91	2	Root
OG0001160	P38716	4	Root
OG0004772	Q05947	2	Root
OG0005844	Q05899	1	Root
OG0007665	Q03879	1	Root
OG0004359	Q03208	2	Root
OG0007666	Q03207	1	Root
OG0003442	P42840	4	Root
OG0001809	P0CX09	5	Root
OG0004710	Q3E7A8	3	Root
OG0002439	P53925	4	Root
OG0000665	Q06251	5	Root
OG0002914	P53878	4	Root
OG0000058	P53912	4	Root
OG0004467	P38180	2	Root
OG0000495	Q02896	4	Root
OG0000038	Q12392	1	Root
OG0005506	Q03899	2	Root
OG0007664	P40103	1	Root
OG0000070	P40104	2	Root
OG0005145	P39991	2	Root
OG0003342	P53122	3	Root
OG0004804	P38769	2	Root
OG0003902	P53120	3	Root
OG0005817	P53054	3	Root
OG0000070	P38722	2	Root
OG0000003	P38776	5	Root
OG0004785	P40449	2	Root
OG0000070	P40434	2	Root
OG0004339	P47072	2	Root
OG0003359	P47115	4	Root
OG0000451	P40355	4	Root
OG0004803	P47101	2	Root
OG0000005	P47137	5	Root
OG0006581	Q2V2P3	1	Root
OG0002653	P36087	5	Root
OG0000877	P40892	5	Root
OG0003258	P47086	2	Root
OG0000400	P47090	4	Root
OG0007661	P36092	1	Root
OG0006552	P47009	1	Root
OG0005135	P36138	2	Root
OG0000396	P36151	4	Root
OG0000120	P54072	4	Root
OG0005502	P0CE96	NA	Root
OG0004056	P0CY01	NA	Root
OG0004059	Q04814	2	Root
OG0001498	P38430	4	Root
OG0000436	Q06199	4	Root
OG0002262	P53962	4	Root
OG0001036	Q03900	4	Root
OG0006897	P0C0V2	NA	Root
OG0004056	P0CX94	NA	Root
OG0004752	Q03780	2	Root
OG0008260	P40001	1	Root
OG0003052	Q04585	5	Root
OG0004407	P35723	2	Root
OG0003644	Q2V2P5	4	Root
OG0001868	P40483	4	Root
OG0000038	P47098	1	Root
OG0007643	P47080	1	Root
OG0000611	P40579	5	Root
OG0001437	P40566	4	Root
OG0000109	P0CE69	4	Root
OG0004127	P35725	2	Root
OG0006121	Q07988	2	Root
OG0003366	Q06152	4	Root
OG0006594	Q12026	1	Root
OG0003285	Q06409	4	Root
OG0004457	Q05881	2	Root
OG0000085	P0CX76	2	Root
OG0007669	P38185	1	Root
OG0003179	P38276	4	Root
OG0005188	Q2V2P9	2	Root
OG0001085	Q03193	4	Root
OG0000085	Q12441	2	Root
OG0001859	P0CX19	1	Root
OG0002912	P38829	4	Root
OG0001072	P38835	4	Root
OG0003124	P53845	4	Root
OG0007648	P40520	1	Root
OG0003638	P53039	4	Root
OG0000085	P47099	2	Root
OG0003577	P28625	4	Root
OG0000238	P40586	5	Root
OG0003012	P47139	4	Root
OG0001624	P47148	4	Root
OG0004137	P39542	2	Root
OG0005753	Q2V2P2	1	Root
OG0005160	Q3E826	2	Root
OG0005826	P36103	1	Root
OG0004750	P36134	2	Root
OG0004721	Q12110	2	Root
OG0005183	P0CY05	1	Root
OG0000617	Q96VH2	5	Root
OG0001250	P38239	4	Root
OG0008261	P0C289	2	Root
OG0006590	Q2V2Q0	1	Root
OG0007654	P40101	1	Root
OG0003800	P40004	4	Root
OG0007649	P39989	1	Root
OG0005137	Q3E838	1	Root
OG0003566	P40071	4	Root
OG0003734	P17536	3	Root
OG0000657	P00942	5	Root
OG0003546	Q12256	4	Root
OG0002571	P31688	4	Root
OG0001083	P15565	5	Root
OG0003441	Q02648	4	Root
OG0000959	P38793	5	Root
OG0002840	Q03774	4	Root
OG0002260	P40165	4	Root
OG0001971	P47149	4	Root
OG0003140	Q12408	4	Root
OG0002708	Q12200	4	Root
OG0002750	P33755	4	Root
OG0002269	P38632	4	Root
OG0002070	P53935	4	Root
OG0003439	Q12311	4	Root
OG0004734	P36118	2	Root
OG0000781	P38181	4	Root
OG0002858	Q08962	4	Root
OG0004767	Q06162	2	Root
OG0001302	P53920	4	Root
OG0001344	P38861	4	Root
OG0004204	Q12129	2	Root
OG0003427	P46970	4	Root
OG0002369	P32770	4	Root
OG0001891	P27476	4	Root
OG0002093	Q12143	4	Root
OG0005783	P38302	1	Root
OG0000899	P47180	4	Root
OG0000778	P37012	4	Root
OG0004295	P33420	2	Root
OG0001697	P47077	4	Root
OG0006122	P53718	2	Root
OG0002258	P53915	4	Root
OG0003036	P43124	4	Root
OG0004218	Q03718	2	Root
OG0000751	P53898	4	Root
OG0000360	P38340	4	Root
OG0001684	P47054	4	Root
OG0000090	P40215	5	Root
OG0001630	P32500	4	Root
OG0003120	P53112	4	Root
OG0004746	Q08215	2	Root
OG0002521	P39108	4	Root
OG0001109	P32860	5	Root
OG0002007	P32494	4	Root
OG0000446	Q07896	4	Root
OG0001178	Q02892	5	Root
OG0001837	P53883	4	Root
OG0001647	Q99207	4	Root
OG0001798	P53927	4	Root
OG0001637	Q01560	4	Root
OG0002519	P37838	4	Root
OG0000353	Q12514	4	Root
OG0000865	P36059	5	Root
OG0002298	Q06512	4	Root
OG0001567	P25655	4	Root
OG0002071	P34909	4	Root
OG0000921	P00560	5	Root
OG0001949	P40354	4	Root
OG0002467	P33331	4	Root
OG0000484	Q08214	5	Root
OG0004177	P35729	2	Root
OG0001450	P36161	4	Root
OG0004213	P53896	2	Root
OG0001195	Q08444	5	Root
OG0002648	Q6Q547	5	Root
OG0001716	Q08208	4	Root
OG0002357	P40007	4	Root
OG0004374	P53317	2	Root
OG0000443	P40991	5	Root
OG0002312	Q12080	4	Root
OG0000179	Q12499	5	Root
OG0002490	Q07623	4	Root
OG0003265	Q08287	4	Root
OG0001625	P06100	4	Root
OG0003520	P40447	4	Root
OG0000571	P49954	5	Root
OG0000985	Q06178	5	Root
OG0002138	P14743	4	Root
OG0003702	P53253	3	Root
OG0000353	P06102	4	Root
OG0000201	P22211	4	Root
OG0002861	P53136	4	Root
OG0002762	P40078	4	Root
OG0003013	P40477	4	Root
OG0005841	Q05637	1	Root
OG0000289	P25374	5	Root
OG0004328	Q12493	2	Root
OG0000791	Q03125	4	Root
OG0004303	Q05541	2	Root
OG0004277	Q08887	2	Root
OG0000090	P32340	5	Root
OG0003958	P38848	3	Root
OG0000966	Q06169	4	Root
OG0005751	P25584	1	Root
OG0001620	P42841	4	Root
OG0002766	Q08972	4	Root
OG0005791	P53872	1	Root
OG0004347	Q08213	2	Root
OG0001287	P34077	4	Root
OG0000992	P53081	4	Root
OG0001933	P25382	4	Root
OG0000020	P24004	5	Root
OG0001705	P35056	4	Root
OG0001376	Q03264	4	Root
OG0002947	P32495	4	Root
OG0002263	Q03435	4	Root
OG0000907	Q04121	5	Root
OG0002272	P47016	4	Root
OG0001542	P08524	4	Root
OG0000013	Q08905	4	Root
OG0000013	P53746	4	Root
OG0004492	Q12333	4	Root
OG0001786	Q12029	4	Root
OG0004684	P53913	2	Root
OG0004267	P53260	2	Root
OG0002411	P33892	4	Root
OG0000895	P43535	5	Root
OG0002939	P03069	4	Root
OG0000175	P61830	4	Root
OG0005828	P25653	1	Root
OG0000037	P38196	5	Root
OG0000037	P05316	5	Root
OG0004156	P28006	2	Root
OG0000408	P04385	5	Root
OG0000957	Q04739	4	Root
OG0000009	P13181	5	Root
OG0001420	P11412	5	Root
OG0001996	P39012	4	Root
OG0001527	Q03557	5	Root
OG0002039	P18851	4	Root
OG0000878	Q05670	4	Root
OG0002781	P11710	4	Root
OG0001299	P05373	5	Root
OG0000130	P04397	5	Root
OG0000468	P04387	4	Root
OG0001075	P08431	5	Root
OG0002360	Q08193	4	Root
OG0000034	P19145	4	Root
OG0003245	P18852	4	Root
OG0001288	P51601	5	Root
OG0001428	Q03330	4	Root
OG0001366	P16622	5	Root
OG0002278	P35197	4	Root
OG0000167	P00360	5	Root
OG0004417	P40209	4	Root
OG0001772	P29703	4	Root
OG0000670	Q12676	5	Root
OG0001242	Q08645	4	Root
OG0000578	Q12209	4	Root
OG0000596	P32614	4	Root
OG0000013	Q08908	4	Root
OG0000944	Q03002	4	Root
OG0000510	P16892	4	Root
OG0004720	P32805	3	Root
OG0002856	P40515	4	Root
OG0000187	P38631	4	Root
OG0004409	P46998	2	Root
OG0002044	Q04991	4	Root
OG0004687	P53233	2	Root
OG0002778	P38719	4	Root
OG0001041	P06773	5	Root
OG0003595	P0CH64	4	Root
OG0002327	Q99321	4	Root
OG0005770	P89113	1	Root
OG0002962	Q99288	4	Root
OG0001744	P33327	4	Root
OG0008262	P03870	1	Root
OG0005507	Q12497	2	Root
OG0004365	P38231	2	Root
OG0002801	P50264	4	Root
OG0001958	Q07825	4	Root
OG0002496	Q07540	4	Root
OG0003328	P31381	4	Root
OG0002311	P40492	4	Root
OG0004121	Q12247	2	Root
OG0002510	P38297	4	Root
OG0000805	P53978	4	Root
OG0002183	P08432	4	Root
OG0003375	Q08949	2	Root
OG0003595	P0CH63	4	Root
OG0006548	P18899	1	Root
OG0001022	P13663	5	Root
OG0000918	P31116	5	Root
OG0005777	Q03373	1	Root
OG0002790	P07347	4	Root
OG0000567	Q04052	4	Root
OG0000102	P53090	5	Root
OG0000784	P25641	4	Root
OG0003576	Q03818	4	Root
OG0004801	Q02887	2	Root
OG0004792	P38700	2	Root
OG0003133	P46682	4	Root
OG0001175	Q04728	5	Root
OG0001489	Q04489	5	Root
OG0000233	P38986	5	Root
OG0004274	Q06834	2	Root
OG0002854	P37366	4	Root
OG0002771	P39945	3	Root
OG0004320	P53271	2	Root
OG0004148	P21595	2	Root
OG0002533	P33307	4	Root
OG0002823	Q12468	4	Root
OG0001358	P53720	5	Root
OG0002711	P38877	4	Root
OG0000063	Q03957	4	Root
OG0003117	P36075	4	Root
OG0002075	Q08412	4	Root
OG0000234	P53301	5	Root
OG0004404	P38125	2	Root
OG0002018	P38930	4	Root
OG0002315	P47130	4	Root
OG0000393	P19454	4	Root
OG0000193	P43616	5	Root
OG0004333	P46963	2	Root
