Orthogroup	A_s288c	A.niger	F.veneatum	S.pombe	Total
OG0004358	0	1	1	1	3
OG0004359	1	1	1	0	3
OG0004360	0	1	1	1	3
OG0004361	1	1	1	0	3
OG0004362	1	1	1	0	3
OG0004363	1	1	1	0	3
OG0004364	0	1	2	0	3
OG0004365	0	1	1	1	3
OG0004366	0	1	2	0	3
OG0004367	0	1	1	1	3
OG0004368	0	1	1	1	3
OG0004369	0	1	1	1	3
OG0004370	0	1	1	1	3
OG0004371	0	1	1	1	3
OG0004372	0	1	2	0	3
OG0004373	1	1	1	0	3
OG0004374	0	1	1	1	3
OG0004375	1	1	1	0	3
OG0004376	1	1	1	0	3
OG0004377	0	1	1	1	3
OG0004378	0	1	1	1	3
OG0004379	1	1	1	0	3
OG0004380	0	1	1	1	3
OG0004381	0	1	1	1	3
OG0004382	0	1	2	0	3
OG0004383	1	1	1	0	3
OG0004384	1	1	1	0	3
OG0004385	1	1	0	1	3
OG0004386	1	1	1	0	3
OG0004387	1	1	1	0	3
OG0004388	0	1	1	1	3
OG0004389	0	1	1	1	3
OG0004390	0	1	1	1	3
OG0004391	0	1	1	1	3
OG0004392	0	1	1	1	3
OG0004393	0	1	1	1	3
OG0004394	0	1	1	1	3
OG0004395	0	1	1	1	3
OG0004396	0	1	1	1	3
OG0004397	0	1	2	0	3
OG0004398	0	1	1	1	3
OG0004399	0	2	1	0	3
OG0004400	1	1	1	0	3
OG0004401	0	1	1	1	3
OG0004402	0	1	1	1	3
OG0004403	1	1	1	0	3
OG0004404	1	1	1	0	3
OG0004405	0	1	1	1	3
OG0004406	0	1	1	1	3
OG0004407	0	1	1	1	3
OG0004408	1	1	1	0	3
OG0004409	0	1	1	1	3
OG0004410	0	1	1	1	3
OG0004411	0	1	1	1	3
OG0004412	1	1	1	0	3
OG0004413	1	1	1	0	3
OG0004414	1	1	0	1	3
OG0004415	1	1	1	0	3
OG0004416	0	1	1	1	3
OG0004417	0	1	1	1	3
OG0004418	0	1	1	1	3
OG0004419	1	1	1	0	3
OG0004420	0	1	1	1	3
OG0004421	0	1	1	1	3
OG0004422	0	1	2	0	3
OG0004423	0	1	1	1	3
OG0004424	0	1	2	0	3
OG0004425	0	1	1	1	3
OG0004426	0	1	1	1	3
OG0004427	1	1	1	0	3
OG0004428	0	1	1	1	3
OG0004429	1	1	1	0	3
OG0004430	1	1	1	0	3
OG0004431	0	1	1	1	3
OG0004432	0	1	1	1	3
OG0004433	1	1	0	1	3
OG0004434	0	1	2	0	3
OG0004435	1	1	1	0	3
OG0004436	0	1	1	1	3
OG0004437	1	1	1	0	3
OG0004438	0	1	1	1	3
OG0004439	0	1	1	1	3
OG0004440	0	1	2	0	3
OG0004441	1	1	1	0	3
OG0004442	0	1	1	1	3
OG0004443	0	1	1	1	3
OG0004444	0	1	1	1	3
OG0004445	1	1	1	0	3
OG0004446	0	1	1	1	3
OG0004447	1	1	1	0	3
OG0004448	1	1	1	0	3
OG0004449	0	1	1	1	3
OG0004450	1	1	1	0	3
OG0004451	0	1	1	1	3
OG0004452	1	1	1	0	3
OG0004453	0	1	1	1	3
OG0004454	0	1	1	1	3
OG0004455	0	1	1	1	3
OG0004456	0	1	1	1	3
OG0004457	0	1	1	1	3
OG0004458	0	1	2	0	3
OG0004459	0	1	1	1	3
OG0004460	0	1	2	0	3
OG0004461	1	1	1	0	3
OG0004462	0	1	1	1	3
OG0004463	0	1	1	1	3
OG0004464	1	1	1	0	3
OG0004465	0	1	1	1	3
OG0004466	0	1	1	1	3
OG0004467	1	1	1	0	3
OG0004468	0	1	1	1	3
OG0004469	0	1	1	1	3
OG0004470	0	1	1	1	3
OG0004471	1	1	1	0	3
OG0004472	0	1	1	1	3
OG0004473	0	1	1	1	3
OG0004474	0	1	2	0	3
OG0004475	1	1	1	0	3
OG0004476	0	1	1	1	3
OG0004477	1	0	1	1	3
OG0004478	1	0	1	1	3
OG0004479	1	0	1	1	3
OG0004480	1	0	1	1	3
OG0004481	1	0	1	1	3
OG0004482	1	0	1	1	3
OG0004483	1	0	1	1	3
OG0004484	1	0	1	1	3
OG0004485	2	0	0	1	3
OG0004486	1	0	1	1	3
OG0004487	1	0	1	1	3
OG0004488	1	0	1	1	3
OG0004489	1	0	1	1	3
OG0004490	1	0	1	1	3
OG0004491	1	0	1	1	3
OG0004492	1	0	1	1	3
OG0004493	2	0	0	1	3
OG0004494	2	0	0	1	3
OG0004495	1	0	1	1	3
OG0004496	1	0	1	1	3
OG0004497	1	0	1	1	3
OG0004498	1	0	1	1	3
OG0004499	1	0	1	1	3
OG0004500	1	0	1	1	3
OG0004501	1	0	1	1	3
OG0004502	1	0	1	1	3
OG0004503	1	0	1	1	3
OG0004504	2	0	1	0	3
OG0004505	1	0	1	1	3
OG0004506	3	0	0	0	3
OG0004507	2	0	1	0	3
OG0004508	1	0	1	1	3
OG0004509	1	0	1	1	3
OG0004510	1	0	1	1	3
OG0004511	1	0	1	1	3
OG0004512	3	0	0	0	3
OG0004513	1	0	1	1	3
OG0004514	1	0	1	1	3
OG0004515	1	0	1	1	3
OG0004516	1	0	1	1	3
OG0004517	1	0	1	1	3
OG0004518	1	0	1	1	3
OG0004519	1	0	1	1	3
OG0004520	1	0	1	1	3
OG0004521	1	0	1	1	3
OG0004522	1	0	1	1	3
OG0004523	1	0	1	1	3
OG0004524	1	0	1	1	3
OG0004525	1	0	1	1	3
OG0004526	1	0	1	1	3
OG0004527	1	0	1	1	3
OG0004528	1	0	1	1	3
OG0004529	1	0	1	1	3
OG0004530	1	0	1	1	3
OG0004531	1	0	1	1	3
OG0004532	1	0	1	1	3
OG0004533	1	0	1	1	3
OG0004534	1	0	1	1	3
OG0004535	1	0	1	1	3
OG0004536	1	0	1	1	3
OG0004537	1	0	1	1	3
OG0004538	1	0	1	1	3
OG0004539	1	0	1	1	3
OG0004540	1	0	1	1	3
OG0004541	1	0	1	1	3
OG0004542	1	0	1	1	3
OG0004543	1	0	1	1	3
OG0004544	1	0	1	1	3
OG0004545	1	0	1	1	3
OG0004546	1	0	1	1	3
OG0004547	1	0	1	1	3
OG0004548	1	0	1	1	3
OG0004549	1	0	1	1	3
OG0004550	1	0	1	1	3
OG0004551	2	0	1	0	3
OG0004552	1	0	1	1	3
OG0004553	1	0	1	1	3
OG0004554	1	0	2	0	3
OG0004555	1	0	2	0	3
OG0004556	1	0	1	1	3
OG0004557	1	0	1	1	3
OG0004558	1	0	1	1	3
OG0004559	2	0	0	1	3
OG0004560	1	0	1	1	3
OG0004561	1	0	1	1	3
OG0004562	1	0	1	1	3
OG0004563	2	0	0	1	3
OG0004564	1	0	1	1	3
OG0004565	1	0	1	1	3
OG0004566	1	0	1	1	3
OG0004567	2	0	0	1	3
OG0004568	1	0	1	1	3
OG0004569	1	0	1	1	3
OG0004570	1	0	0	2	3
OG0004571	1	0	1	1	3
OG0004572	1	0	1	1	3
OG0004573	1	0	1	1	3
OG0004574	0	0	1	2	3
OG0004575	0	0	3	0	3
OG0004576	0	0	2	1	3
OG0004577	0	0	2	1	3
OG0004578	0	0	1	2	3
OG0004579	0	1	1	0	2
OG0004580	0	1	1	0	2
OG0004581	0	1	1	0	2
OG0004582	0	1	1	0	2
OG0004583	0	1	1	0	2
OG0004584	0	1	1	0	2
OG0004585	0	1	1	0	2
OG0004586	0	1	1	0	2
OG0004587	0	1	1	0	2
OG0004588	0	1	1	0	2
OG0004589	0	1	1	0	2
OG0004590	0	1	1	0	2
OG0004591	0	1	1	0	2
OG0004592	0	1	1	0	2
OG0004593	0	1	1	0	2
OG0004594	0	1	1	0	2
OG0004595	0	1	1	0	2
OG0004596	0	1	1	0	2
OG0004597	0	1	1	0	2
OG0004598	0	1	1	0	2
OG0004599	0	1	1	0	2
OG0004600	0	1	1	0	2
OG0004601	0	1	1	0	2
OG0004602	0	1	1	0	2
OG0004603	0	1	1	0	2
OG0004604	0	1	1	0	2
OG0004605	0	1	1	0	2
OG0004606	0	1	1	0	2
OG0004607	0	1	1	0	2
OG0004608	0	1	1	0	2
OG0004609	0	1	1	0	2
OG0004610	0	1	1	0	2
OG0004611	0	1	1	0	2
OG0004612	0	1	1	0	2
OG0004613	0	1	1	0	2
OG0004614	0	1	1	0	2
OG0004615	0	1	1	0	2
OG0004616	0	1	1	0	2
OG0004617	0	1	1	0	2
OG0004618	0	1	1	0	2
OG0004619	0	1	1	0	2
OG0004620	0	1	1	0	2
OG0004621	0	1	1	0	2
OG0004622	0	1	1	0	2
OG0004623	0	1	1	0	2
OG0004624	0	1	1	0	2
OG0004625	0	1	1	0	2
OG0004626	0	1	1	0	2
OG0004627	0	1	1	0	2
OG0004628	0	1	1	0	2
OG0004629	0	1	1	0	2
OG0004630	0	1	1	0	2
OG0004631	0	1	1	0	2
OG0004632	0	1	1	0	2
OG0004633	0	1	1	0	2
OG0004634	0	1	1	0	2
OG0004635	0	1	1	0	2
OG0004636	0	1	1	0	2
OG0004637	0	1	1	0	2
OG0004638	0	1	1	0	2
OG0004639	0	1	1	0	2
OG0004640	0	1	1	0	2
OG0004641	0	1	1	0	2
OG0004642	0	1	1	0	2
OG0004643	0	1	1	0	2
OG0004644	0	1	1	0	2
OG0004645	0	1	1	0	2
OG0004646	0	1	0	1	2
OG0004647	0	1	1	0	2
OG0004648	0	1	1	0	2
OG0004649	0	1	1	0	2
OG0004650	0	1	1	0	2
OG0004651	0	1	1	0	2
OG0004652	0	1	1	0	2
OG0004653	1	1	0	0	2
OG0004654	0	1	1	0	2
OG0004655	0	1	1	0	2
OG0004656	0	1	1	0	2
OG0004657	0	1	1	0	2
OG0004658	0	1	1	0	2
OG0004659	0	1	1	0	2
OG0004660	0	1	1	0	2
OG0004661	0	1	1	0	2
OG0004662	0	1	1	0	2
OG0004663	0	1	1	0	2
OG0004664	0	1	1	0	2
OG0004665	0	1	1	0	2
OG0004666	0	1	1	0	2
OG0004667	0	1	1	0	2
OG0004668	0	1	1	0	2
OG0004669	0	1	1	0	2
OG0004670	0	1	1	0	2
OG0004671	0	1	1	0	2
OG0004672	0	1	1	0	2
OG0004673	0	1	1	0	2
OG0004674	0	1	1	0	2
OG0004675	0	1	1	0	2
OG0004676	0	1	1	0	2
OG0004677	0	1	1	0	2
OG0004678	0	1	1	0	2
OG0004679	0	1	1	0	2
OG0004680	0	1	1	0	2
OG0004681	0	1	0	1	2
OG0004682	0	1	1	0	2
OG0004683	0	1	1	0	2
OG0004684	0	1	1	0	2
OG0004685	0	1	1	0	2
OG0004686	0	1	1	0	2
OG0004687	0	1	1	0	2
OG0004688	0	1	1	0	2
OG0004689	0	1	1	0	2
OG0004690	0	1	1	0	2
OG0004691	0	1	1	0	2
OG0004692	0	1	1	0	2
OG0004693	0	1	1	0	2
OG0004694	0	1	1	0	2
OG0004695	0	1	1	0	2
OG0004696	0	1	1	0	2
OG0004697	0	1	1	0	2
OG0004698	0	1	1	0	2
OG0004699	0	1	1	0	2
OG0004700	0	1	1	0	2
OG0004701	0	1	0	1	2
OG0004702	0	1	1	0	2
OG0004703	0	1	1	0	2
OG0004704	0	1	1	0	2
OG0004705	0	1	1	0	2
OG0004706	0	1	1	0	2
OG0004707	0	1	1	0	2
OG0004708	0	1	1	0	2
OG0004709	0	1	1	0	2
OG0004710	0	1	1	0	2
OG0004711	0	1	1	0	2
OG0004712	0	1	1	0	2
OG0004713	0	1	1	0	2
OG0004714	0	1	1	0	2
OG0004715	0	1	1	0	2
OG0004716	0	1	1	0	2
OG0004717	0	1	1	0	2
OG0004718	0	1	1	0	2
OG0004719	0	1	1	0	2
OG0004720	0	1	1	0	2
OG0004721	0	1	1	0	2
OG0004722	0	1	1	0	2
OG0004723	0	1	1	0	2
OG0004724	0	1	1	0	2
OG0004725	0	1	1	0	2
OG0004726	0	1	1	0	2
OG0004727	0	1	1	0	2
OG0004728	0	1	1	0	2
OG0004729	0	1	1	0	2
OG0004730	0	1	1	0	2
OG0004731	0	1	1	0	2
OG0004732	0	1	1	0	2
OG0004733	0	1	1	0	2
OG0004734	0	1	1	0	2
OG0004735	0	1	1	0	2
OG0004736	0	1	1	0	2
OG0004737	0	1	1	0	2
OG0004738	0	1	1	0	2
OG0004739	0	1	1	0	2
OG0004740	0	1	1	0	2
OG0004741	0	1	1	0	2
OG0004742	0	1	1	0	2
OG0004743	0	1	1	0	2
OG0004744	0	1	1	0	2
OG0004745	0	1	1	0	2
OG0004746	0	1	1	0	2
OG0004747	0	1	1	0	2
OG0004748	0	1	1	0	2
OG0004749	0	1	1	0	2
OG0004750	0	1	1	0	2
OG0004751	0	1	1	0	2
OG0004752	0	1	1	0	2
OG0004753	0	1	1	0	2
OG0004754	0	1	1	0	2
OG0004755	0	1	1	0	2
OG0004756	0	1	1	0	2
OG0004757	0	1	1	0	2
OG0004758	0	1	1	0	2
OG0004759	0	1	1	0	2
OG0004760	0	1	1	0	2
OG0004761	0	1	1	0	2
OG0004762	0	1	1	0	2
OG0004763	0	1	1	0	2
OG0004764	0	1	1	0	2
OG0004765	0	1	1	0	2
OG0004766	0	1	1	0	2
OG0004767	0	1	1	0	2
OG0004768	0	1	1	0	2
OG0004769	0	1	1	0	2
OG0004770	0	1	1	0	2
OG0004771	0	1	1	0	2
OG0004772	0	1	1	0	2
OG0004773	0	1	1	0	2
OG0004774	0	1	1	0	2
OG0004775	0	1	1	0	2
OG0004776	0	1	1	0	2
OG0004777	0	1	1	0	2
OG0004778	0	1	1	0	2
OG0004779	0	1	1	0	2
OG0004780	0	1	0	1	2
OG0004781	0	1	1	0	2
OG0004782	0	1	1	0	2
OG0004783	0	1	1	0	2
OG0004784	0	1	1	0	2
OG0004785	0	1	1	0	2
OG0004786	0	1	1	0	2
OG0004787	0	1	1	0	2
OG0004788	0	2	0	0	2
OG0004789	0	1	1	0	2
OG0004790	0	1	1	0	2
OG0004791	0	1	1	0	2
OG0004792	0	1	1	0	2
OG0004793	0	1	1	0	2
OG0004794	0	1	1	0	2
OG0004795	0	1	1	0	2
OG0004796	0	1	1	0	2
OG0004797	0	1	1	0	2
OG0004798	0	1	1	0	2
OG0004799	0	1	1	0	2
OG0004800	0	1	1	0	2
OG0004801	0	1	1	0	2
OG0004802	0	1	1	0	2
OG0004803	0	1	1	0	2
OG0004804	0	1	1	0	2
OG0004805	0	1	1	0	2
OG0004806	0	1	1	0	2
OG0004807	0	1	1	0	2
OG0004808	0	1	1	0	2
OG0004809	0	1	1	0	2
OG0004810	0	1	1	0	2
OG0004811	0	1	1	0	2
OG0004812	0	1	1	0	2
OG0004813	0	1	1	0	2
OG0004814	0	1	1	0	2
OG0004815	0	1	1	0	2
OG0004816	0	1	1	0	2
OG0004817	0	1	1	0	2
OG0004818	0	1	0	1	2
OG0004819	0	1	1	0	2
OG0004820	0	1	1	0	2
OG0004821	0	1	1	0	2
OG0004822	0	1	1	0	2
OG0004823	0	1	1	0	2
OG0004824	0	1	1	0	2
OG0004825	0	1	1	0	2
OG0004826	0	1	1	0	2
OG0004827	0	1	1	0	2
OG0004828	0	1	1	0	2
OG0004829	0	1	1	0	2
OG0004830	0	1	1	0	2
OG0004831	0	1	1	0	2
OG0004832	0	1	1	0	2
OG0004833	0	1	1	0	2
OG0004834	0	1	1	0	2
OG0004835	0	1	1	0	2
OG0004836	0	1	1	0	2
OG0004837	0	1	1	0	2
OG0004838	0	1	1	0	2
OG0004839	0	1	1	0	2
OG0004840	0	1	1	0	2
OG0004841	0	1	1	0	2
OG0004842	0	1	1	0	2
OG0004843	0	1	1	0	2
OG0004844	0	1	1	0	2
OG0004845	0	1	1	0	2
OG0004846	0	1	1	0	2
OG0004847	0	1	1	0	2
OG0004848	0	2	0	0	2
OG0004849	0	1	1	0	2
OG0004850	0	1	1	0	2
OG0004851	0	1	1	0	2
OG0004852	0	1	1	0	2
OG0004853	0	1	1	0	2
OG0004854	0	1	1	0	2
OG0004855	0	1	1	0	2
OG0004856	0	1	1	0	2
OG0004857	0	1	1	0	2
OG0004858	0	1	1	0	2
OG0004859	0	1	1	0	2
OG0004860	0	1	1	0	2
OG0004861	0	1	1	0	2
OG0004862	0	1	1	0	2
OG0004863	0	1	1	0	2
OG0004864	0	1	1	0	2
OG0004865	0	1	1	0	2
OG0004866	0	1	1	0	2
OG0004867	0	1	1	0	2
OG0004868	0	1	1	0	2
OG0004869	0	1	1	0	2
OG0004870	0	1	1	0	2
OG0004871	0	1	1	0	2
OG0004872	0	1	1	0	2
OG0004873	0	1	1	0	2
OG0004874	0	1	1	0	2
OG0004875	0	1	1	0	2
OG0004876	0	1	1	0	2
OG0004877	0	1	1	0	2
OG0004878	0	1	1	0	2
OG0004879	0	1	1	0	2
OG0004880	0	1	1	0	2
OG0004881	0	1	1	0	2
OG0004882	0	1	1	0	2
OG0004883	0	1	1	0	2
OG0004884	0	1	1	0	2
OG0004885	0	1	1	0	2
OG0004886	0	1	1	0	2
OG0004887	0	1	1	0	2
OG0004888	0	1	1	0	2
OG0004889	0	1	1	0	2
OG0004890	0	1	1	0	2
OG0004891	0	1	1	0	2
OG0004892	0	1	1	0	2
OG0004893	0	1	1	0	2
OG0004894	0	1	1	0	2
OG0004895	0	1	1	0	2
OG0004896	0	1	1	0	2
OG0004897	0	1	1	0	2
OG0004898	0	1	1	0	2
OG0004899	0	1	1	0	2
OG0004900	0	1	1	0	2
OG0004901	0	1	1	0	2
OG0004902	0	1	1	0	2
OG0004903	0	1	1	0	2
OG0004904	0	1	1	0	2
OG0004905	0	1	1	0	2
OG0004906	0	1	1	0	2
OG0004907	0	1	1	0	2
OG0004908	0	1	1	0	2
OG0004909	0	1	1	0	2
OG0004910	0	1	1	0	2
OG0004911	0	1	1	0	2
OG0004912	0	1	1	0	2
OG0004913	0	1	1	0	2
OG0004914	0	1	1	0	2
OG0004915	0	1	1	0	2
OG0004916	0	1	1	0	2
OG0004917	0	1	1	0	2
OG0004918	0	1	1	0	2
OG0004919	0	1	1	0	2
OG0004920	0	1	1	0	2
OG0004921	0	1	1	0	2
OG0004922	0	1	1	0	2
OG0004923	0	1	1	0	2
OG0004924	0	1	1	0	2
OG0004925	0	1	1	0	2
OG0004926	0	1	1	0	2
OG0004927	0	1	1	0	2
OG0004928	0	1	1	0	2
OG0004929	0	1	1	0	2
OG0004930	0	1	1	0	2
OG0004931	0	1	1	0	2
OG0004932	0	1	1	0	2
OG0004933	0	1	1	0	2
OG0004934	0	1	1	0	2
OG0004935	0	1	1	0	2
OG0004936	0	1	1	0	2
OG0004937	0	1	1	0	2
OG0004938	0	1	1	0	2
OG0004939	0	1	1	0	2
OG0004940	0	1	1	0	2
OG0004941	0	1	1	0	2
OG0004942	0	1	1	0	2
OG0004943	0	1	1	0	2
OG0004944	0	1	1	0	2
OG0004945	0	1	1	0	2
OG0004946	0	1	1	0	2
OG0004947	0	1	1	0	2
OG0004948	0	1	1	0	2
OG0004949	0	1	1	0	2
OG0004950	0	1	1	0	2
OG0004951	0	1	1	0	2
OG0004952	0	1	1	0	2
OG0004953	0	1	1	0	2
OG0004954	0	1	1	0	2
OG0004955	0	1	1	0	2
OG0004956	0	1	1	0	2
OG0004957	0	1	1	0	2
OG0004958	0	1	1	0	2
OG0004959	0	1	1	0	2
OG0004960	0	1	1	0	2
OG0004961	0	1	1	0	2
OG0004962	0	1	1	0	2
OG0004963	0	1	1	0	2
OG0004964	0	1	1	0	2
OG0004965	0	1	1	0	2
OG0004966	0	1	1	0	2
OG0004967	0	1	1	0	2
OG0004968	0	1	1	0	2
OG0004969	0	1	1	0	2
OG0004970	0	1	1	0	2
OG0004971	0	1	1	0	2
OG0004972	0	1	1	0	2
OG0004973	0	1	1	0	2
OG0004974	0	1	1	0	2
OG0004975	0	1	1	0	2
OG0004976	0	1	1	0	2
OG0004977	0	1	1	0	2
OG0004978	0	1	1	0	2
OG0004979	0	1	1	0	2
OG0004980	0	1	1	0	2
OG0004981	0	1	1	0	2
OG0004982	0	1	1	0	2
OG0004983	0	1	1	0	2
OG0004984	0	1	1	0	2
OG0004985	0	1	1	0	2
OG0004986	0	1	1	0	2
OG0004987	0	1	1	0	2
OG0004988	0	1	1	0	2
OG0004989	0	1	1	0	2
OG0004990	0	1	1	0	2
OG0004991	0	1	1	0	2
OG0004992	0	1	1	0	2
OG0004993	0	1	1	0	2
OG0004994	0	1	1	0	2
OG0004995	0	1	1	0	2
OG0004996	0	1	1	0	2
OG0004997	0	1	1	0	2
OG0004998	0	1	1	0	2
OG0004999	0	1	1	0	2
OG0005000	0	1	1	0	2
OG0005001	0	1	1	0	2
OG0005002	0	1	1	0	2
OG0005003	0	1	1	0	2
OG0005004	0	1	1	0	2
OG0005005	0	1	1	0	2
OG0005006	0	1	1	0	2
OG0005007	0	1	1	0	2
OG0005008	0	1	1	0	2
OG0005009	0	1	1	0	2
OG0005010	0	1	1	0	2
OG0005011	0	1	1	0	2
OG0005012	0	1	1	0	2
OG0005013	0	1	1	0	2
OG0005014	0	1	1	0	2
OG0005015	0	1	1	0	2
OG0005016	0	1	1	0	2
OG0005017	0	1	1	0	2
OG0005018	0	1	1	0	2
OG0005019	0	1	1	0	2
OG0005020	0	1	1	0	2
OG0005021	0	1	1	0	2
OG0005022	0	1	1	0	2
OG0005023	0	1	1	0	2
OG0005024	0	1	1	0	2
OG0005025	0	1	1	0	2
OG0005026	0	1	1	0	2
OG0005027	0	1	1	0	2
OG0005028	0	1	1	0	2
OG0005029	0	1	1	0	2
OG0005030	0	1	1	0	2
OG0005031	0	1	1	0	2
OG0005032	0	1	1	0	2
OG0005033	0	1	1	0	2
OG0005034	0	1	1	0	2
OG0005035	0	1	1	0	2
OG0005036	0	1	1	0	2
OG0005037	0	1	1	0	2
OG0005038	0	1	1	0	2
OG0005039	0	1	1	0	2
OG0005040	0	1	1	0	2
OG0005041	0	1	1	0	2
OG0005042	0	1	1	0	2
OG0005043	0	1	1	0	2
OG0005044	0	1	1	0	2
OG0005045	0	1	1	0	2
OG0005046	0	1	1	0	2
OG0005047	0	1	1	0	2
OG0005048	0	1	1	0	2
OG0005049	0	1	1	0	2
OG0005050	0	1	1	0	2
OG0005051	0	1	1	0	2
OG0005052	0	1	1	0	2
OG0005053	0	1	1	0	2
OG0005054	0	1	1	0	2
OG0005055	0	1	1	0	2
OG0005056	0	1	1	0	2
OG0005057	0	1	1	0	2
OG0005058	0	1	1	0	2
OG0005059	0	1	1	0	2
OG0005060	0	1	1	0	2
OG0005061	0	1	1	0	2
OG0005062	0	1	1	0	2
OG0005063	0	1	1	0	2
OG0005064	0	1	1	0	2
OG0005065	0	1	1	0	2
OG0005066	0	1	1	0	2
OG0005067	0	1	1	0	2
OG0005068	0	1	1	0	2
OG0005069	0	1	1	0	2
OG0005070	0	1	1	0	2
OG0005071	0	1	1	0	2
OG0005072	0	1	1	0	2
OG0005073	0	1	1	0	2
OG0005074	0	1	1	0	2
OG0005075	0	1	1	0	2
OG0005076	0	1	1	0	2
OG0005077	0	1	1	0	2
OG0005078	0	1	1	0	2
OG0005079	0	1	0	1	2
OG0005080	0	1	1	0	2
OG0005081	0	1	1	0	2
OG0005082	0	1	1	0	2
OG0005083	0	1	1	0	2
OG0005084	0	1	1	0	2
OG0005085	0	1	1	0	2
OG0005086	0	1	1	0	2
OG0005087	0	1	1	0	2
OG0005088	0	1	1	0	2
OG0005089	0	1	1	0	2
OG0005090	0	1	1	0	2
OG0005091	0	1	1	0	2
OG0005092	0	1	1	0	2
OG0005093	0	1	1	0	2
OG0005094	0	1	1	0	2
OG0005095	0	1	1	0	2
OG0005096	0	1	1	0	2
OG0005097	0	1	1	0	2
OG0005098	0	1	1	0	2
OG0005099	0	1	1	0	2
OG0005100	0	1	1	0	2
OG0005101	0	1	1	0	2
OG0005102	0	1	1	0	2
OG0005103	0	1	1	0	2
OG0005104	0	1	1	0	2
OG0005105	0	1	1	0	2
OG0005106	0	1	1	0	2
OG0005107	0	1	1	0	2
OG0005108	0	1	1	0	2
OG0005109	0	1	1	0	2
OG0005110	0	1	1	0	2
OG0005111	0	1	1	0	2
OG0005112	0	1	1	0	2
OG0005113	0	1	1	0	2
OG0005114	0	1	1	0	2
OG0005115	0	1	1	0	2
OG0005116	0	1	1	0	2
OG0005117	0	1	1	0	2
OG0005118	0	1	1	0	2
OG0005119	0	1	1	0	2
OG0005120	0	1	1	0	2
OG0005121	0	1	1	0	2
OG0005122	0	1	1	0	2
OG0005123	0	1	1	0	2
OG0005124	0	1	1	0	2
OG0005125	0	1	1	0	2
OG0005126	0	1	1	0	2
OG0005127	0	1	1	0	2
OG0005128	0	1	1	0	2
OG0005129	0	1	1	0	2
OG0005130	0	1	1	0	2
OG0005131	0	1	1	0	2
OG0005132	0	1	1	0	2
OG0005133	0	1	1	0	2
OG0005134	0	1	1	0	2
OG0005135	0	1	1	0	2
OG0005136	0	1	1	0	2
OG0005137	0	1	1	0	2
OG0005138	0	1	1	0	2
OG0005139	0	1	1	0	2
OG0005140	0	1	1	0	2
OG0005141	0	1	1	0	2
OG0005142	0	1	1	0	2
OG0005143	0	1	1	0	2
OG0005144	0	1	1	0	2
OG0005145	0	1	1	0	2
OG0005146	0	1	1	0	2
OG0005147	0	1	1	0	2
OG0005148	0	1	1	0	2
OG0005149	0	1	1	0	2
OG0005150	0	1	1	0	2
OG0005151	0	1	1	0	2
OG0005152	0	1	1	0	2
OG0005153	0	1	1	0	2
OG0005154	0	1	1	0	2
OG0005155	0	1	1	0	2
OG0005156	0	1	1	0	2
OG0005157	0	1	1	0	2
OG0005158	0	1	1	0	2
OG0005159	0	1	1	0	2
OG0005160	0	1	0	1	2
OG0005161	0	1	1	0	2
OG0005162	0	1	1	0	2
OG0005163	0	1	1	0	2
OG0005164	0	1	1	0	2
OG0005165	0	1	1	0	2
OG0005166	0	1	1	0	2
OG0005167	0	1	1	0	2
OG0005168	0	1	1	0	2
OG0005169	0	1	1	0	2
OG0005170	0	1	1	0	2
OG0005171	0	1	1	0	2
OG0005172	0	1	1	0	2
OG0005173	0	1	1	0	2
OG0005174	0	1	1	0	2
OG0005175	0	1	1	0	2
OG0005176	0	1	1	0	2
OG0005177	0	1	1	0	2
OG0005178	0	1	1	0	2
OG0005179	0	1	1	0	2
OG0005180	0	1	1	0	2
OG0005181	0	1	1	0	2
OG0005182	0	1	1	0	2
OG0005183	0	1	1	0	2
OG0005184	0	1	1	0	2
OG0005185	0	1	1	0	2
OG0005186	0	1	1	0	2
OG0005187	0	1	1	0	2
OG0005188	0	1	1	0	2
OG0005189	0	1	1	0	2
OG0005190	0	1	1	0	2
OG0005191	0	1	1	0	2
OG0005192	0	1	1	0	2
OG0005193	0	1	1	0	2
OG0005194	0	1	1	0	2
OG0005195	0	1	1	0	2
OG0005196	0	1	1	0	2
OG0005197	0	1	1	0	2
OG0005198	0	1	1	0	2
OG0005199	0	1	1	0	2
OG0005200	0	1	1	0	2
OG0005201	0	1	1	0	2
OG0005202	0	1	1	0	2
OG0005203	0	1	1	0	2
OG0005204	0	1	1	0	2
OG0005205	0	1	1	0	2
OG0005206	0	1	1	0	2
OG0005207	0	1	1	0	2
OG0005208	0	1	1	0	2
OG0005209	0	1	1	0	2
OG0005210	0	1	1	0	2
OG0005211	0	1	1	0	2
OG0005212	0	1	1	0	2
OG0005213	0	1	1	0	2
OG0005214	0	1	1	0	2
OG0005215	0	1	1	0	2
OG0005216	0	1	1	0	2
OG0005217	0	1	1	0	2
OG0005218	0	1	1	0	2
OG0005219	0	1	1	0	2
OG0005220	0	1	1	0	2
OG0005221	0	1	1	0	2
OG0005222	0	1	1	0	2
OG0005223	0	1	1	0	2
OG0005224	0	1	1	0	2
OG0005225	0	1	1	0	2
OG0005226	0	1	1	0	2
OG0005227	0	1	1	0	2
OG0005228	0	1	1	0	2
OG0005229	0	1	1	0	2
