GeneName_CENPK	GeneName_S288C	uniprotID_S288c	Standard_A	Standard_B	Standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	ec_number	Protein_name
CENPK1137D_717	YLR347C	Q06142	1.462092401	2.007882518	2.324597932	1.721338768	3.061585988	1.015337686	2.007882518	1.721338768	2.674661941	1.721338768	2.007882518	3.489251258		Importin subunit beta-1 - KAP95
CENPK1137D_4880	YBL041W	P23724	7.376776401	7.376776401	9	7.376776401	9	4.878016072	3.923882632	4.878016072	3.923882632	6.017038287	6.017038287	3.923882632	3.4.25.1	Proteasome subunit beta type-6 - PRE7
CENPK1137D_2071	YOL143C	P50861	99	99	55.23413252	315.227766	99	30.6227766	99	55.23413252	55.23413252	5622.413252	1777.27941	5622.413252	2.5.1.78	"6,7-dimethyl-8-ribityllumazine synthase - RIB4"
CENPK1137D_1055	YKR046C	P36139	9	24.11886432	7.576958986	14.84893192	17.47849797	6.356422545	6.356422545	6.356422545	12.59356391	0.584893192	0.584893192	0.359356391		Protein PET10 - PET10
CENPK1137D_5143	YIL116W	P07172	7.483428982	10.78768635	10.78768635	2.72759372	3.393970561	1.275845926	3.393970561	6.19685673	4.179474679	5.105402297	4.179474679	6.19685673	2.6.1.9	Histidinol-phosphate aminotransferase - HIS5
CENPK1137D_18	YML010W	P27692	0.730195739	1.275845926	1.15443469	0.930697729	1.039500469	0.55051578	0.730195739	0.55051578	0.827699369	0.827699369	0.55051578	0.827699369		Transcription elongation factor SPT5 - SPT5
CENPK1137D_5163	YIL160C	P27796	6.498942093	3.216965034	4.623413252	7.659643234	3.869675252	3.216965034	3.216965034	4.623413252	4.623413252	7.659643234	9	4.623413252	2.3.1.16	"3-ketoacyl-CoA thiolase, peroxisomal - POT1"
CENPK1137D_4038	YDR214W	Q12449	2.981071706	6.356422545	4.411695265	6.356422545	10.65914401	4.411695265	4.411695265	4.411695265	2.414548874	3.641588834	3.641588834	2.414548874		Hsp90 co-chaperone AHA1 - AHA1
CENPK1137D_3478	YER070W	P21524	0.657723886	1.075263132	1.075263132	1.19514602	1.075263132	0.75348655	0.657723886	0.657723886	0.481602518	0.961927374	0.657723886	0.657723886	1.17.4.1	Ribonucleoside-diphosphate reductase large chain 1 - RNR1
CENPK1137D_2442	YOL077W-A	P81451	99999	9999999	99999	316226.766	9999999	9999	31621.7766	31621.7766	31621.7766	99999	99999	31621.7766		"ATP synthase subunit K, mitochondrial - ATP19"
CENPK1137D_4473	YCL026C-B	Q96VH4	2.593813664	9	4.994842503	3.641588834	6.742636827	1.782559402	26.82559402	11.91549665	11.91549665	463.1588834	214.443469	76.42636827	1.-.-.-	Putative nitroreductase HBN1 - HBN1
CENPK1137D_3431	YER031C	P38555	5.579332247	5.579332247	3.328761281	4.336699231	4.336699231	2.511191734	5.579332247	3.328761281	4.336699231	5.579332247	4.336699231	5.579332247		GTP-binding protein YPT31/YPT8 - YPT31
CENPK1137D_3244	YGL210W	P51996	1.682695795	3.393970561	2.72759372	2.16227766	2.16227766	1.682695795	3.393970561	4.179474679	2.16227766	3.393970561	3.393970561	3.393970561		GTP-binding protein YPT32/YPT11 - YPT32
CENPK1137D_2493	YNL189W	Q02821	1.955209235	4.817091329	3.436687331	1.955209235	2.383855153	2.87467512	2.87467512	1.955209235	3.436687331	2.87467512	3.436687331	2.383855153		Importin subunit alpha - SRP1
CENPK1137D_1609	YPL091W	P41921	2.359818286	2.359818286	1.636650899	3.281332399	1.976351442	2.792690191	3.281332399	1.976351442	2.359818286	3.832930239	2.792690191	2.792690191	1.8.1.7	Glutathione reductase - GLR1
CENPK1137D_232	YMR196W	Q04336	0.445439771	0.584893192	0.659586907	1.290867653	1.187761624	0.737800829	0.819700859	1.187761624	0.819700859	0.148153621	0.202264435	0.202264435		Uncharacterized protein YMR196W - YMR196W
CENPK1137D_345	YMR300C	P04046	1.290867653	1.511886432	1.511886432	2.01995172	1.290867653	1.089296131	2.311311215	1.290867653	1.089296131	2.311311215	1.511886432	1.754228703	2.4.2.14	Amidophosphoribosyltransferase - ADE4
CENPK1137D_1705	YPR004C	Q12480	4.080218047	5.660846291	2.87467512	2.87467512	2.87467512	2.383855153	2.383855153	3.436687331	2.383855153	4.080218047	4.080218047	1.253933905		"Probable electron transfer flavoprotein subunit alpha, mitochondrial - AIM45"
CENPK1137D_2797	YNL243W	P33338	0.895735652	0.895735652	1.020949938	1.020949938	1.15443469	0.668100537	0.668100537	1.15443469	0.668100537	1.15443469	1.020949938	1.15443469		Protein SLA2 - SLA2
CENPK1137D_1983	YOL038W	P40303	3.923882632	6.017038287	6.017038287	7.376776401	6.017038287	4.878016072	4.878016072	3.124626383	7.376776401	6.017038287	3.923882632	3.923882632	3.4.25.1	Proteasome subunit alpha type-4 - PRE6
CENPK1137D_3998	YDR174W	Q03973	4.994842503	6.742636827	15.68100537	20.5443469	20.5443469	4.994842503	6.742636827	9	9	9	4.994842503	2.593813664		High mobility group protein 1 - HMO1
CENPK1137D_447	YLR061W	P05749	4640.588834	214.443469	214.443469	45.41588834	9	9	45.41588834	99	9	45.41588834	45.41588834	45.41588834		60S ribosomal protein L22-A - RPL22A
CENPK1137D_3348	YFL034C-A	P56628	9	20.5443469	45.41588834	3.641588834	3.641588834	9	9	20.5443469	20.5443469	20.5443469	20.5443469	9		60S ribosomal protein L22-B - RPL22B
CENPK1137D_141	YMR110C	Q04458	1.253933905	4.080218047	1.955209235	2.383855153	5.660846291	3.436687331	6.626985859	5.660846291	2.383855153	1.955209235	1.955209235	3.436687331	1.2.1.3	Fatty aldehyde dehydrogenase HFD1 - HFD1
CENPK1137D_4984	YAR007C	P22336	0.887391822	1.39502662	1.043359718	0.743328822	1.212216291	0.887391822	1.592943797	1.212216291	1.043359718	2.290344562	2.290344562	1.043359718		Replication factor A protein 1 - RFA1
CENPK1137D_1824 CENPK1137D_3085	YGR118W YPR132W	P0CX29 P0CX30	99999	4640.588834	214.443469	999	2153.43469	20.5443469	45.41588834	99	4640.588834	214.443469	99	214.443469		Rps23ap
CENPK1137D_1899	YPL225W	Q08971	4.011872336	14.84893192	9	5.309573445	9	6.943282347	6.943282347	11.58925412	5.309573445	2.981071706	9	2.16227766		Protein PBDC1 homolog - YPL225W
CENPK1137D_1316	YJR019C	P41903	1.58086154	2.87467512	2.87467512	4.080218047	3.436687331	1.955209235	4.080218047	4.080218047	3.436687331	5.660846291	7.733261624	5.660846291	3.1.2.2	Peroxisomal acyl-coenzyme A thioester hydrolase 1 - TES1
CENPK1137D_225	YMR189W	P49095	1.477076356	3.037017259	3.037017259	0.7475284	0.873817423	0.519911083	1.656087783	1.3101297	1.656087783	0.7475284	0.417474163	0.629750835	1.4.4.2	"Glycine dehydrogenase (decarboxylating), mitochondrial - GCV2"
CENPK1137D_1417	YJL217W	P40893	5.579332247	14.19911083	11.32846739	14.19911083	11.32846739	4.336699231	7.111308308	9	5.579332247	4.336699231	5.579332247	4.336699231		Regulation of enolase protein 1 - REE1
CENPK1137D_3177	YGR211W	P53303	1.069138081	2.359818286	2.359818286	2.359818286	3.832930239	3.281332399	1.976351442	1.636650899	2.359818286	3.281332399	2.359818286	0.832980711		Zinc finger protein ZPR1 - ZPR1
CENPK1137D_3715	YDL110C	Q12513	50.79474679	50.79474679	25.82695795	25.82695795	9	6.19685673	70.9685673	50.79474679	70.9685673	50.79474679	25.82695795	12.89495494		Translation machinery-associated protein 17 - TMA17
CENPK1137D_4507	YCR010C	P25613	9	9	13.67799268	99	145.7799268	20.5443469	13.67799268	5.812920691	5.812920691	0.467799268	1.15443469	1.15443469		Accumulation of dyads protein 2 - ADY2
CENPK1137D_2677	YNR002C	P32907	9	50.79474679	18.30697729	9	12.89495494	2.72759372	12.89495494	4.179474679	36.2759372	0.389495494	1.682695795	1.682695795		Ammonia transport outward protein 2 - ATO2
CENPK1137D_674	YLR300W	P23776	4.878016072	7.376776401	6.017038287	9	3.923882632	2.455107295	2.455107295	1.894266125	1.894266125	4.878016072	16.0125428	10.93776642	3.2.1.58	"Glucan 1,3-beta-glucosidase I/II - EXG1"
CENPK1137D_5354	YHR200W	P38886	22.71373706	30.6227766	16.7827941	12.33521432	12.33521432	16.7827941	12.33521432	16.7827941	16.7827941	12.33521432	12.33521432	22.71373706		26S proteasome regulatory subunit RPN10 - RPN10
CENPK1137D_1746			38.81071706	14.84893192	14.84893192	14.84893192	14.84893192	14.84893192	14.84893192	9	14.84893192	14.84893192	9	14.84893192		specific  Rpl43ap
CENPK1137D_3173	YGR207C	P42940	3.641588834	4.623413252	9	5.812920691	5.812920691	2.83118685	3.641588834	7.254041853	4.623413252	7.254041853	4.623413252	5.812920691		Probable electron transfer flavoprotein subunit beta - CIR1
CENPK1137D_3826	YDR002W	P41920	99	561.3413252	99	176.827941	99	561.3413252	315.227766	55.23413252	315.227766	1777.27941	176.827941	99		Ran-specific GTPase-activating protein 1 - YRB1
CENPK1137D_1819	YPR127W	Q06494	4.080218047	3.436687331	4.080218047	9	9	4.080218047	7.733261624	7.733261624	2.87467512	1.955209235	1.253933905	1.253933905	1.1.1.65	Putative pyridoxal reductase - YPR127W
CENPK1137D_3668	YER012W	P22141	22.71373706	12.33521432	9	9	9	16.7827941	12.33521432	12.33521432	9	30.6227766	22.71373706	16.7827941	3.4.25.1	Proteasome subunit beta type-4 - PRE1
CENPK1137D_1058	YKL196C	P36015	2.981071706	3.641588834	3.641588834	4.411695265	3.641588834	2.981071706	4.411695265	3.641588834	3.641588834	5.309573445	4.411695265	2.981071706	2.3.1.-	Synaptobrevin homolog YKT6 - YKT6
CENPK1137D_1077	YKR067W	P36148	1.15443469	1.511886432	1.326305067	1.326305067	1.511886432	1.326305067	2.16227766	1.326305067	0.995262315	0.711328304	0.359356391	0.847849797	2.3.1.15; 2.3.1.42	Glycerol-3-phosphate O-acyltransferase 2 - GPT2
CENPK1137D_1993	YOL151W	Q12068	2.16227766	1.738419634	2.651741273	2.16227766	2.651741273	1.053525026	4.623413252	3.869675252	4.623413252	41.16965034	16.7827941	7.659643234	1.1.1.283; 1.1.1.265	NADPH-dependent methylglyoxal reductase GRE2 - GRE2
CENPK1137D_240	YMR203W	P23644	3.328761281	9	3.328761281	9	5.579332247	3.328761281	5.579332247	3.328761281	5.579332247	14.19911083	11.32846739	3.328761281		Mitochondrial import receptor subunit TOM40 - TOM40
CENPK1137D_1803	YPR110C	P07703	2.651741273	3.216965034	3.216965034	3.216965034	3.869675252	1.738419634	3.869675252	2.651741273	4.623413252	2.16227766	2.651741273	2.16227766		DNA-directed RNA polymerases I and III subunit RPAC1 - RPC40
CENPK1137D_5275	YHR128W	P18562	1.424462017	7.376776401	3.923882632	7.376776401	6.017038287	3.923882632	6.017038287	3.923882632	2.455107295	7.376776401	6.017038287	7.376776401	2.4.2.9	Uracil phosphoribosyltransferase - FUR1
CENPK1137D_5121			999999999	9999999999	9999999999	1E+14	1E+15	99999999999	99999999999	1E+14	99999999999	1E+12	9999999999	999999999		specific  Om45p
CENPK1137D_352	YMR307W	P22146	2.359818286	2.359818286	1.976351442	1.976351442	1.636650899	1.636650899	1.335721469	1.335721469	2.359818286	3.281332399	1.976351442	1.636650899	2.4.1.-	"1,3-beta-glucanosyltransferase GAS1 - GAS1"
CENPK1137D_4867	YBL056W	P34221	3.641588834	2.414548874	2.414548874	1.15443469	1.928644565	1.15443469	1.511886432	1.928644565	1.511886432	2.414548874	1.15443469	1.928644565	3.1.3.16	Protein phosphatase 2C homolog 3 - PTC3
CENPK1137D_3501	YER089C	P39966	0.930697729	1.15443469	0.55051578	0.389495494	0.55051578	0.115883993	1.15443469	0.55051578	0.55051578	0.55051578	0.55051578	0.730195739	3.1.3.16	Protein phosphatase 2C homolog 2 - PTC2
CENPK1137D_675	YLR301W	Q05905	3.923882632	7.376776401	4.878016072	7.376776401	3.124626383	7.376776401	6.017038287	7.376776401	1.894266125	3.124626383	3.923882632	2.455107295		Protein HRI1 - HRI1
CENPK1137D_1825	YPR133C	Q06505	1.227542952	1.462092401	1.227542952	0.823348001	1.462092401	1.227542952	2.007882518	1.462092401	1.462092401	2.324597932	1.227542952	1.721338768		Transcription factor SPN1 - SPN1
CENPK1137D_4398	YDL135C	Q12434	15.68100537	15.68100537	2.593813664	34.93813664	11.91549665	4.994842503	11.91549665	6.742636827	6.742636827	6.742636827	3.641588834	3.641588834		Rho GDP-dissociation inhibitor - RDI1
CENPK1137D_2918	YGL056C	P53172	2.792690191	2.792690191	3.832930239	1.976351442	2.359818286	2.359818286	1.636650899	1.976351442	1.976351442	1.335721469	1.636650899	1.976351442		Protein SDS23 - SDS23
CENPK1137D_3598	YER182W	P40098	3.393970561	3.393970561	3.393970561	5.105402297	9	6.19685673	3.393970561	4.179474679	2.72759372	2.16227766	2.72759372	1.682695795		Uncharacterized mitochondrial membrane protein FMP10 - FMP10
CENPK1137D_1767	YPL243W	P38687	0.905460718	2.01995172	2.01995172	1.511886432	0.737800829	0.737800829	1.290867653	1.089296131	1.754228703	1.290867653	1.754228703	1.511886432		Signal recognition particle subunit SRP68 - SRP68
CENPK1137D_377	YML075C	P12683	1.371373706	1.371373706	1.053525026	0.6548171	0.539926526	0.77827941	2.16227766	1.371373706	0.910952975	0.77827941	0.77827941	0.77827941	1.1.1.34	3-hydroxy-3-methylglutaryl-coenzyme A reductase 1 - HMG1
CENPK1137D_821	YLR450W	P12684	0.059253725	0.059253725	0.122018454	0.059253725	0	0.059253725	0.258925412	0.258925412	0.188502227	0.059253725	0.059253725	0.059253725	1.1.1.34	3-hydroxy-3-methylglutaryl-coenzyme A reductase 2 - HMG2
CENPK1137D_3533	YER120W	P40075	4.011872336	6.943282347	2.981071706	9	5.309573445	5.309573445	5.309573445	4.011872336	6.943282347	6.943282347	4.011872336	24.11886432		Vesicle-associated membrane protein-associated protein SCS2 - SCS2
CENPK1137D_5188	YIL070C	P40513	9	12.33521432	6.498942093	30.6227766	16.7827941	4.623413252	12.33521432	9	9	9	16.7827941	12.33521432		Mitochondrial acidic protein MAM33 - MAM33
CENPK1137D_2544	YNL135C	P20081	30.6227766	41.16965034	22.71373706	41.16965034	16.7827941	4.623413252	22.71373706	16.7827941	55.23413252	16.7827941	16.7827941	3.216965034	5.2.1.8	FK506-binding protein 1 - FPR1
CENPK1137D_245	YMR208W	P07277	2.981071706	2.414548874	3.641588834	2.981071706	2.981071706	1.511886432	2.414548874	4.411695265	5.309573445	2.981071706	3.641588834	2.981071706	2.7.1.36	Mevalonate kinase - ERG12
CENPK1137D_3693	YDL130W-A	P01098	46414.88834	464157.8834	215442.469	46414.88834	2154433.69	9999	9999	2153.43469	9999	0	463.1588834	0		"ATPase-stabilizing factor 9 kDa, mitochondrial - STF1"
CENPK1137D_1801	YPR108W	Q06103	2.981071706	2.548133892	1.511886432	1.511886432	1.818382931	0.995262315	2.548133892	1.511886432	1.818382931	2.981071706	1.511886432	2.548133892		26S proteasome regulatory subunit RPN7 - RPN7
CENPK1137D_1992	YOL027C	Q08179	1.592943797	2.56224789	1.39502662	1.212216291	1.043359718	0.743328822	0.887391822	1.592943797	1.212216291	1.212216291	0.887391822	0.743328822		Mitochondrial distribution and morphology protein 38 - MDM38
CENPK1137D_2604	YNL307C	P21965	1.993577295	1.682695795	1.993577295	1.682695795	2.72759372	1.682695795	1.404099184	1.993577295	1.404099184	1.15443469	1.682695795	1.993577295	2.7.12.1	Protein kinase MCK1 - MCK1
CENPK1137D_586	YLR208W	Q04491	3.124626383	4.878016072	3.923882632	6.017038287	3.124626383	3.124626383	9	3.923882632	3.124626383	7.376776401	2.455107295	4.878016072		Protein transport protein SEC13 - SEC13
CENPK1137D_4865	YBL058W	P34223	0.957341781	1.15443469	0.957341781	1.872984833	1.610157216	1.610157216	2.16227766	1.610157216	1.371373706	1.872984833	0.957341781	1.15443469		UBX domain-containing protein 1 - SHP1
CENPK1137D_2372	YOR356W	Q08822	2.16227766	2.414548874	1.712272579	0.711328304	0.995262315	0.584893192	1.511886432	0.847849797	0.847849797	1.712272579	0.711328304	0.584893192	1.5.5.1	"Probable electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial - CIR2"
CENPK1137D_4480			999	999	214.443469	463.1588834	999	99	214.443469	463.1588834	999	2153.43469	463.1588834	99		specific  Leu2p
CENPK1137D_4372	YDL161W	Q12518	0.668100537	0.895735652	0.895735652	1.782559402	1.782559402	1.15443469	0.467799268	0.668100537	0.668100537	0.895735652	0.668100537	0.895735652		Epsin-1 - ENT1
CENPK1137D_583	YLR206W	Q05785	0.274274986	0.832980711	1.335721469	1.636650899	1.636650899	1.335721469	0.832980711	0.832980711	1.069138081	0.438449888	0.128837892	0.274274986		Epsin-2 - ENT2
CENPK1137D_4280	YDR454C	P15454	38.81071706	11.58925412	9	11.58925412	11.58925412	9	4.011872336	9	14.84893192	6.943282347	2.16227766	2.16227766	2.7.4.8	Guanylate kinase - GUK1
CENPK1137D_1738	YPR036W	P41807	0.995262315	1.818382931	1.511886432	2.548133892	1.511886432	1.511886432	2.16227766	2.16227766	1.238721139	0.77827941	0.995262315	1.818382931		V-type proton ATPase subunit H - VMA13
CENPK1137D_357	YML086C	P54783	1.424462017	1.648969288	1.424462017	1.424462017	0.858791891	0.858791891	2.455107295	0.70125428	1.424462017	0.858791891	1.030917621	1.218982341	1.1.3.37	"D-arabinono-1,4-lactone oxidase - ALO1"
CENPK1137D_4127	YDR304C	P35176	4.336699231	5.579332247	4.336699231	14.19911083	5.579332247	2.511191734	4.336699231	4.336699231	4.336699231	7.111308308	2.511191734	4.336699231	5.2.1.8	Peptidyl-prolyl cis-trans isomerase D - CPR5
CENPK1137D_5195	YIL062C	P40518	9	20.5443469	30.6227766	45.41588834	20.5443469	9	5.812920691	13.67799268	20.5443469	20.5443469	20.5443469	45.41588834		Actin-related protein 2/3 complex subunit 5 - ARC15
CENPK1137D_2593	YNL085W	P40850	0.501310729	0.501310729	0.839525796	1.253933905	0.839525796	0.839525796	0.968419447	0.839525796	0.501310729	0.968419447	0.839525796	1.4118647		Protein MKT1 - MKT1
CENPK1137D_1462	YJL172W	P27614	0.730195739	1.682695795	1.404099184	3.159562163	1.682695795	2.340484984	2.72759372	1.993577295	2.72759372	1.682695795	1.993577295	1.682695795	3.4.17.4	Carboxypeptidase S - CPS1
CENPK1137D_4591	YBR046C	P38230	1.738419634	6.498942093	3.869675252	2.651741273	4.623413252	2.651741273	4.623413252	5.493816316	3.216965034	4.623413252	3.869675252	2.16227766	1.6.5.5	Probable quinone oxidoreductase - ZTA1
CENPK1137D_1069	YKL195W	P36046	1.238721139	1.511886432	1.511886432	4.011872336	1.511886432	1.818382931	1.238721139	2.548133892	1.511886432	2.16227766	2.548133892	1.238721139		Mitochondrial intermembrane space import and assembly protein 40 - MIA40
CENPK1137D_2714	YNR035C	P53731	1.511886432	2.981071706	3.641588834	7.576958986	2.981071706	4.411695265	3.641588834	1.928644565	1.928644565	3.641588834	2.414548874	4.411695265		Actin-related protein 2/3 complex subunit 2 - ARC35
CENPK1137D_3547	YER133W	P32598	2.414548874	2.414548874	2.414548874	1.928644565	2.981071706	1.511886432	2.414548874	2.414548874	2.414548874	3.641588834	2.414548874	1.511886432	3.1.3.16	Serine/threonine-protein phosphatase PP1-2 - GLC7
CENPK1137D_11	YML016C	P26570	0.172102298	0.172102298	0.268961003	0	0.172102298	0.082636734	0.172102298	0.082636734	0.082636734	0.487352107	0.268961003	0.268961003	3.1.3.16	Serine/threonine-protein phosphatase PP-Z1 - PPZ1
CENPK1137D_3451	YER048C	P39101	3.159562163	2.340484984	1.993577295	2.340484984	2.72759372	1.15443469	1.682695795	1.404099184	1.682695795	1.682695795	1.682695795	0.930697729		Protein CAJ1 - CAJ1
CENPK1137D_2378	YOR362C	P21242	1.894266125	3.124626383	2.455107295	7.376776401	3.923882632	3.124626383	3.923882632	3.923882632	3.923882632	4.878016072	3.923882632	4.878016072	3.4.25.1	Probable proteasome subunit alpha type-7 - PRE10
CENPK1137D_2919	YGL055W	P21147	1.511886432	5.309573445	2.414548874	0.359356391	0.847849797	0.359356391	3.641588834	1.511886432	1.15443469	1.15443469	1.15443469	1.511886432	1.14.19.1	Acyl-CoA desaturase 1 - OLE1
CENPK1137D_1854	YPL271W	P21306	176.827941	176.827941	55.23413252	99	55.23413252	30.6227766	30.6227766	30.6227766	55.23413252	99	99	99		"ATP synthase subunit epsilon, mitochondrial - ATP15"
CENPK1137D_1052	YKR043C	P36136	3.923882632	4.878016072	3.124626383	3.124626383	3.923882632	3.923882632	2.455107295	3.124626383	3.124626383	6.017038287	3.124626383	3.124626383	3.1.3.37	"Sedoheptulose 1,7-bisphosphatase - SHB17"
CENPK1137D_2905	YGL068W	P53163	25.82695795	12.89495494	18.30697729	9	25.82695795	12.89495494	6.19685673	6.19685673	12.89495494	12.89495494	9	9		"54S ribosomal protein L12, mitochondrial - MNP1"
CENPK1137D_3326	YFR051C	P43621	1.682695795	5.105402297	4.179474679	1.275845926	3.393970561	2.16227766	2.16227766	3.393970561	4.179474679	0.930697729	2.72759372	3.393970561		Coatomer subunit delta - RET2
CENPK1137D_4405	YCR051W	P25631	22.71373706	41.16965034	41.16965034	16.7827941	12.33521432	9	12.33521432	4.623413252	22.71373706	6.498942093	3.216965034	3.216965034		Ankyrin repeat-containing protein YCR051W - YCR051W
CENPK1137D_5386	YHL004W	P32902	1.448436747	2.16227766	2.16227766	1.448436747	1.782559402	1.15443469	1.448436747	1.448436747	1.782559402	1.448436747	2.593813664	2.16227766		"37S ribosomal protein MRP4, mitochondrial - MRP4"
