OG_ID	CLIB122	W29
OG0002561	YALI0_A18964g	YALI1_A19898g
OG0002562	YALI0_F12331g	YALI1_F16478g
OG0002563	YALI0_E09405g	YALI1_E11587g
OG0002564	YALI0_E01232g	YALI1_E01778g
OG0002565	YALI0_D10681g	YALI1_D13341g
OG0002566	YALI0_E00506g	YALI1_E00872g
OG0002567	YALI0_C06556g	YALI1_C08791g
OG0002568	YALI0_C02893g	YALI1_C03939g
OG0002569	YALI0_F30921g	YALI1_F38551g
OG0002570	YALI0_E00484g	YALI1_E00869g
OG0002571	YALI0_C12859g	YALI1_C17988g
OG0002572	YALI0_E04807g	YALI1_E05731g
OG0002573	YALI0_B16698g	YALI1_B21774g
OG0002574	YALI0_E06149g	YALI1_E07471g
OG0002575	YALI0_F13607g	YALI1_F18152g
OG0002576	YALI0_B01694g	YALI1_B02642g
OG0002577	YALI0_F27577g	YALI1_F34963g
OG0002578	YALI0_C04620g	YALI1_C06137g
OG0002579	YALI0_F19426g	YALI1_F25885g
OG0002580	YALI0_B08778g	YALI1_B11853g
OG0002581	YALI0_E10857g	YALI1_E13727g
OG0002582	YALI0_B12100g	YALI1_B15943g
OG0002583	YALI0_E16324g	YALI1_E19508g
OG0002584	YALI0_C13794g	YALI1_C19316g
OG0002585	YALI0_D22616g	YALI1_D28890g
OG0002586	YALI0_C04092g	YALI1_C05386g
OG0002587	YALI0_A10747g	YALI1_A10857g
OG0002588	YALI0_D20856g	YALI1_D26467g
OG0002589	YALI0_D15466g	YALI1_D18982g
OG0002590	YALI0_F04334g	YALI1_F06670g
OG0002591	YALI0_D16940g	YALI1_D20886g
OG0002592	YALI0_D16643g	YALI1_D20473g
OG0002593	YALI0_D08822g	YALI1_D11302g
OG0002594	YALI0_D02915g	YALI1_D03718g
OG0002595	YALI0_E29755g	YALI1_E35221g
OG0002596	YALI0_B15246g	YALI1_B20094g
OG0002597	YALI0_E28787g	YALI1_E34072g
OG0002598	YALI0_E31152g	YALI1_E36682g
OG0002599	YALI0_D15554g	YALI1_D19058g
OG0002600	YALI0_B08228g	YALI1_B10990g
OG0002601	YALI0_E04664g	YALI1_E05630g
OG0002602	YALI0_D04510g	YALI1_D05692g
OG0002603	YALI0_C04213g	YALI1_C05636g
OG0002604	YALI0_F17578g	YALI1_F23391g
OG0002605	YALI0_C15400g	YALI1_C21755g
OG0002606	YALI0_C10780g	YALI1_C15180g
OG0002607	YALI0_F03476g	YALI1_F04920g
OG0002608	YALI0_D12925g	YALI1_D16047g
OG0002609	YALI0_E10813g	YALI1_E13708g
OG0002610	YALI0_D27346g	YALI1_D35966g
OG0002611	YALI0_D09977g	YALI1_D12630g
OG0002612	YALI0_D10549g	YALI1_D13201g
OG0002613	YALI0_E02222g	YALI1_E02799g
OG0002614	YALI0_A01331g	YALI1_A01717g
OG0002615	YALI0_F30899g	YALI1_F38538g
OG0002616	YALI0_E07898g	YALI1_E09539g
OG0002617	YALI0_D19030g	YALI1_D24109g
OG0002618	YALI0_F29887g	YALI1_F37435g
OG0002619	YALI0_F28589g	YALI1_F36321g
OG0002620	YALI0_D00473g	YALI1_D00487g
OG0002621	YALI0_F17908g	YALI1_F23833g
OG0002622	YALI0_F30283g	YALI1_F37878g
OG0002623	YALI0_B11286g	YALI1_B14978g
OG0002624	YALI0_E03608g	YALI1_E04341g
OG0002625	YALI0_C17567g	YALI1_C24891g
OG0002626	YALI0_F20020g	YALI1_F26654g
OG0002627	YALI0_F20768g	YALI1_F27667g
OG0002628	YALI0_C14146g	YALI1_C19872g
OG0002629	YALI0_F06372g	YALI1_F09456g
OG0002630	YALI0_C11836g	YALI1_C16526g
OG0002631	YALI0_E13530g	YALI1_E16501g
OG0002632	YALI0_F31295g	YALI1_F38998g
OG0002633	YALI0_F22187g	YALI1_F29395g
OG0002634	YALI0_D21076g	YALI1_D26666g
OG0002635	YALI0_D17864g	YALI1_D22124g
OG0002636	YALI0_E16731g	YALI1_E19916g
OG0002637	YALI0_C23903g	YALI1_C32921g
OG0002638	YALI0_F22209g	YALI1_F29424g
OG0002639	YALI0_D02387g	YALI1_D02852g
OG0002640	YALI0_C11627g	YALI1_C16294g
OG0002641	YALI0_E18898g	YALI1_E22633g
OG0002642	YALI0_D11176g	YALI1_D14058g
OG0002643	YALI0_B03014g	YALI1_B04497g
OG0002644	YALI0_E32857g	YALI1_E39057g
OG0002645	YALI0_B08536g	YALI1_B11532g
OG0002646	YALI0_C20405g	YALI1_C28479g
OG0002647	YALI0_B12914g	YALI1_B17105g
OG0002648	YALI0_A14905g	YALI1_A14922g
OG0002649	YALI0_E05049g	YALI1_E05963g
OG0002650	YALI0_E24673g	YALI1_E29481g
OG0002651	YALI0_E18546g	YALI1_E22218g
OG0002652	YALI0_D25278g	YALI1_D33552g
OG0002653	YALI0_A07997g	YALI1_A07472g
OG0002654	YALI0_F01188g	YALI1_F01929g
OG0002655	YALI0_C23881g	YALI1_C32914g
OG0002656	YALI0_F02277g	YALI1_F03494g
OG0002657	YALI0_E24849g	YALI1_E29665g
OG0002658	YALI0_C16434g	YALI1_C23511g
OG0002659	YALI0_D21593g	YALI1_D27251g
OG0002660	YALI0_E06897g	YALI1_E08253g
OG0002661	YALI0_B11198g	YALI1_B14882g
OG0002662	YALI0_C24277g	YALI1_C33314g
OG0002663	YALI0_C24057g	YALI1_C33098g
OG0002664	YALI0_D04895g	YALI1_D06251g
OG0002665	YALI0_C01716g	YALI1_C02391g
OG0002666	YALI0_F11385g	YALI1_F15070g
OG0002667	YALI0_E09669g	YALI1_E12019g
OG0002668	YALI0_D21120g	YALI1_D26721g
OG0002669	YALI0_F27929g	YALI1_F35591g
OG0002670	YALI0_F19184g	YALI1_F25587g
OG0002671	YALI0_B01650g	YALI1_B02604g
OG0002672	YALI0_C18205g	YALI1_C25352g
OG0002673	YALI0_C16687g	YALI1_C23826g
OG0002674	YALI0_B18759g	YALI1_B24424g
OG0002675	YALI0_E32197g	YALI1_E38164g
OG0002676	YALI0_A17919g	YALI1_A18133g
OG0002677	YALI0_E22935g	YALI1_E27104g
OG0002678	YALI0_D21494g	YALI1_D27126g
OG0002679	YALI0_C06017g	YALI1_C07758g
OG0002680	YALI0_C14014g	YALI1_C19794g
OG0002681	YALI0_C23749g	YALI1_C32771g
OG0002682	YALI0_B13552g	YALI1_B18012g
OG0002683	YALI0_A20394g	YALI1_A21420g
OG0002684	YALI0_F13299g	YALI1_F17788g
OG0002685	YALI0_C07260g	YALI1_C09642g
OG0002686	YALI0_B13970g	YALI1_B18499g
OG0002687	YALI0_D07832g	YALI1_D10083g
OG0002688	YALI0_F02739g	YALI1_F03992g
OG0002689	YALI0_F31933g	YALI1_F39550g
OG0002690	YALI0_B05412g	YALI1_B07399g
OG0002691	YALI0_A07887g	YALI1_A07418g
OG0002692	YALI0_D21472g	YALI1_D27100g
OG0002693	YALI0_E32395g	YALI1_E38349g
OG0002694	YALI0_E10373g	YALI1_E13082g
OG0002695	YALI0_C22572g	YALI1_C31047g
OG0002696	YALI0_C22726g	YALI1_C31389g
OG0002697	YALI0_F01540g	YALI1_F02403g
OG0002698	YALI0_C13552g	YALI1_C18837g
OG0002699	YALI0_F03542g	YALI1_F05039g
OG0002700	YALI0_E02178g	YALI1_E02744g
OG0002701	YALI0_C14168g	YALI1_C19898g
OG0002702	YALI0_E22902g	YALI1_E27076g
OG0002703	YALI0_F12837g	YALI1_F17265g
OG0002704	YALI0_C09119g	YALI1_C12619g
OG0002705	YALI0_D23595g	YALI1_D30506g
OG0002706	YALI0_B16016g	YALI1_B20992g
OG0002707	YALI0_E34551g	YALI1_E41057g
OG0002708	YALI0_B19030g	YALI1_B24936g
OG0002709	YALI0_A03575g	YALI1_A03809g
OG0002710	YALI0_F30569g	YALI1_F38220g
OG0002711	YALI0_F14135g	YALI1_F19007g
OG0002712	YALI0_E29601g	YALI1_E35023g
OG0002713	YALI0_E26125g	YALI1_E31005g
OG0002714	YALI0_E19426g	YALI1_E23256g
OG0002715	YALI0_E16126g	YALI1_E19314g
OG0002716	YALI0_B07777g	YALI1_B10263g
OG0002717	YALI0_A04719g	YALI1_A04884g
OG0002718	YALI0_B20042g	YALI1_B26175g
OG0002719	YALI0_A20812g	YALI1_A21871g
OG0002720	YALI0_A20570g	YALI1_A21617g
OG0002721	YALI0_A13585g	YALI1_A13649g
OG0002722	YALI0_F01947g	YALI1_F03075g
OG0002723	YALI0_C14586g	YALI1_C20314g
OG0002724	YALI0_B22528g	YALI1_B29446g
OG0002725	YALI0_D12430g	YALI1_D15506g
OG0002726	YALI0_B04290g	YALI1_B05762g
OG0002727	YALI0_A13321g	YALI1_A13412g
OG0002728	YALI0_E29007g	YALI1_E34290g
OG0002729	YALI0_D14872g	YALI1_D18089g
OG0002730	YALI0_D00627g	YALI1_D00663g
OG0002731	YALI0_B15125g	YALI1_B19932g
OG0002732	YALI0_F23221g	YALI1_F30459g
OG0002733	YALI0_E12551g	YALI1_E15521g
OG0002734	YALI0_E05225g	YALI1_E06068g
OG0002735	YALI0_E24035g	YALI1_E28599g
OG0002736	YALI0_C17831g	YALI1_C25029g
OG0002737	YALI0_B13090g	YALI1_B17363g
OG0002738	YALI0_F28039g	YALI1_F35714g
OG0002739	YALI0_E24497g	YALI1_E29179g
OG0002740	YALI0_F12749g	YALI1_F17082g
OG0002741	YALI0_D13104g	YALI1_D16249g
OG0002742	YALI0_C15004g	YALI1_C21083g
OG0002743	YALI0_A18546g	YALI1_A19419g
OG0002744	YALI0_D21530g	YALI1_D27148g
OG0002745	YALI0_F03388g	YALI1_F04763g
OG0002746	YALI0_D08712g	YALI1_D11177g
OG0002747	YALI0_A20372g	YALI1_A21409g
OG0002748	YALI0_C18513g	YALI1_C25758g
OG0002749	YALI0_A18403g	YALI1_A19025g
OG0002750	YALI0_D11220g	YALI1_D14104g
OG0002751	YALI0_F03630g	YALI1_F05312g
OG0002752	YALI0_F17622g	YALI1_F23414g
OG0002753	YALI0_E09823g	YALI1_E12223g
OG0002754	YALI0_D24970g	YALI1_D33105g
OG0002755	YALI0_B00110g	YALI1_B00049g
OG0002756	YALI0_F22825g	YALI1_F30034g
OG0002757	YALI0_F20636g	YALI1_F27465g
OG0002758	YALI0_E31537g	YALI1_E37157g
OG0002759	YALI0_E15466g	YALI1_E18514g
OG0002760	YALI0_F28677g	YALI1_F36492g
OG0002761	YALI0_F22649g	YALI1_F29867g
OG0002762	YALI0_E17633g	YALI1_E20885g
OG0002763	YALI0_F02805g	YALI1_F04045g
OG0002764	YALI0_D08360g	YALI1_D10721g
OG0002765	YALI0_E20515g	YALI1_E24360g
OG0002766	YALI0_F09669g	YALI1_F13220g
OG0002767	YALI0_C03828g	YALI1_C05088g
OG0002768	YALI0_F04378g	YALI1_F06787g
OG0002769	YALI0_E05929g	YALI1_E07121g
OG0002770	YALI0_E06347g	YALI1_E07535g
OG0002771	YALI0_F09493g	YALI1_F13072g
OG0002772	YALI0_F00616g	YALI1_F00996g
OG0002773	YALI0_F02233g	YALI1_F03461g
OG0002774	YALI0_E26279g	YALI1_E31154g
OG0002775	YALI0_A18634g	YALI1_A19515g
OG0002776	YALI0_E09603g	YALI1_E11943g
OG0002777	YALI0_E20911g	YALI1_E24824g
OG0002778	YALI0_C03245g	YALI1_C04328g
OG0002779	YALI0_D18678g	YALI1_D23479g
OG0002780	YALI0_E26917g	YALI1_E31865g
OG0002781	YALI0_F14773g	YALI1_F19720g
OG0002782	YALI0_F12925g	YALI1_F17337g
OG0002783	YALI0_D01419g	YALI1_D01632g
OG0002784	YALI0_E15312g	YALI1_E18326g
OG0002785	YALI0_F15433g	YALI1_F20788g
OG0002786	YALI0_E15015g	YALI1_E18025g
OG0002787	YALI0_D10879g	YALI1_D13611g
OG0002788	YALI0_E30173g	YALI1_E35559g
OG0002789	YALI0_C13882g	YALI1_C19510g
OG0002790	YALI0_F01859g	YALI1_F02939g
OG0002791	YALI0_E16621g	YALI1_E19826g
OG0002792	YALI0_F11803g	YALI1_F15568g
OG0002793	YALI0_E22022g	YALI1_E25999g
OG0002794	YALI0_B17622g	YALI1_B22793g
OG0002795	YALI0_C04048g	YALI1_C05347g
OG0002796	YALI0_F28105g	YALI1_F35776g
OG0002797	YALI0_E06655g	YALI1_E08021g
OG0002798	YALI0_B11264g	YALI1_B14948g
OG0002799	YALI0_C21065g	YALI1_C29104g
OG0002800	YALI0_A10989g	YALI1_A11114g
OG0002801	YALI0_C18711g	YALI1_C25990g
OG0002802	YALI0_B15686g	YALI1_B20577g
OG0002803	YALI0_E03498g	YALI1_E04177g
OG0002804	YALI0_F30393g	YALI1_F37963g
OG0002805	YALI0_A20834g	YALI1_A21913g
OG0002806	YALI0_C06127g	YALI1_C07948g
OG0002807	YALI0_E27698g	YALI1_E32636g
OG0002808	YALI0_B10538g	YALI1_B14194g
OG0002809	YALI0_F28699g	YALI1_F36552g
OG0002810	YALI0_B04246g	YALI1_B05690g
OG0002811	YALI0_D05511g	YALI1_D07124g
OG0002812	YALI0_E22605g	YALI1_E26742g
OG0002813	YALI0_A20900g	YALI1_A21945g
OG0002814	YALI0_F12617g	YALI1_F16915g
OG0002815	YALI0_D15598g	YALI1_D19108g
OG0002816	YALI0_D01782g	YALI1_D02085g
OG0002817	YALI0_D00231g	YALI1_D00232g
OG0002818	YALI0_B09449g	YALI1_B12677g
OG0002819	YALI0_B08294g	YALI1_B11167g
OG0002820	YALI0_D03267g	YALI1_D04186g
OG0002821	YALI0_B09471g	YALI1_B12691g
OG0002822	YALI0_F27885g	YALI1_F35542g
OG0002823	YALI0_D06501g	YALI1_D08339g
OG0002824	YALI0_D05621g	YALI1_D07232g
OG0002825	YALI0_F25113g	YALI1_F32441g
OG0002826	YALI0_C09009g	YALI1_C12406g
OG0002827	YALI0_E09581g	YALI1_E11875g
OG0002828	YALI0_F24189g	YALI1_F31639g
OG0002829	YALI0_E23782g	YALI1_E28150g
OG0002830	YALI0_C05467g	YALI1_C06951g
OG0002831	YALI0_A02607g	YALI1_A03116g
OG0002832	YALI0_A17193g	YALI1_A17328g
OG0002833	YALI0_B13332g	YALI1_B17724g
OG0002834	YALI0_D19096g	YALI1_D24182g
OG0002835	YALI0_E28721g	YALI1_E34028g
OG0002836	YALI0_F21769g	YALI1_F28807g
OG0002837	YALI0_A01419g	YALI1_A01824g
OG0002838	YALI0_D14542g	YALI1_D17770g
OG0002839	YALI0_F17732g	YALI1_F23529g
OG0002840	YALI0_F05962g	YALI1_F08845g
OG0002841	YALI0_C07843g	YALI1_C10463g
OG0002842	YALI0_C00429g	YALI1_C00503g
OG0002843	YALI0_D09185g	YALI1_D11653g
OG0002844	YALI0_D01155g	YALI1_D01305g
OG0002845	YALI0_E15510g	YALI1_E18622g
OG0002846	YALI0_F09834g	YALI1_F13395g
OG0002847	YALI0_B19118g	YALI1_B25087g
OG0002848	YALI0_F24101g	YALI1_F31512g
OG0002849	YALI0_E01012g	YALI1_E01491g
OG0002850	YALI0_C08833g	YALI1_C12038g
OG0002851	YALI0_E21109g	YALI1_E25163g
OG0002852	YALI0_B21714g	YALI1_B28374g
OG0002853	YALI0_F15081g	YALI1_F20168g
OG0002854	YALI0_E17743g	YALI1_E21053g
OG0002855	YALI0_D23386g	YALI1_D30249g
OG0002856	YALI0_F17996g	YALI1_F23922g
OG0002857	YALI0_C15230g	YALI1_C21497g
OG0002858	YALI0_F28347g	YALI1_F36059g
OG0002859	YALI0_F20702g	YALI1_F27556g
OG0002860	YALI0_E04961g	YALI1_E05854g
OG0002861	YALI0_C11077g	YALI1_C15492g
OG0002862	YALI0_D17798g	YALI1_D21986g
OG0002863	YALI0_B18612g	YALI1_B24218g
OG0002864	YALI0_D14850g	YALI1_D18037g
OG0002865	YALI0_E27588g	YALI1_E32489g
OG0002866	YALI0_E17479g	YALI1_E20751g
OG0002867	YALI0_C05511g	YALI1_C07028g
OG0002868	YALI0_B13750g	YALI1_B18260g
OG0002869	YALI0_A17292g	YALI1_A17433g
OG0002870	YALI0_B18524g	YALI1_B24043g
OG0002871	YALI0_C11275g	YALI1_C15745g
OG0002872	YALI0_D02995g	YALI1_D03831g
OG0002873	YALI0_F11275g	YALI1_F14933g
OG0002874	YALI0_E22627g	YALI1_E26788g
OG0002875	YALI0_E20713g	YALI1_E24567g
OG0002876	YALI0_E28875g	YALI1_E34185g
OG0002877	YALI0_E13662g	YALI1_E16694g
OG0002878	YALI0_E10769g	YALI1_E13677g
OG0002879	YALI0_D23441g	YALI1_D30319g
OG0002880	YALI0_B15532g	YALI1_B20399g
OG0002881	YALI0_A19690g	YALI1_A20739g
OG0002882	YALI0_E12276g	YALI1_E15197g
OG0002883	YALI0_E15730g	YALI1_E18961g
OG0002884	YALI0_C16841g	YALI1_C24016g
OG0002885	YALI0_B21362g	YALI1_B27805g
OG0002886	YALI0_C21626g	YALI1_C29920g
OG0002887	YALI0_C09592g	YALI1_C13284g
OG0002888	YALI0_D15510g	YALI1_D19018g
OG0002889	YALI0_D06369g	YALI1_D08174g
OG0002890	YALI0_F26411g	YALI1_F33812g
OG0002891	YALI0_B10175g	YALI1_B13723g
OG0002892	YALI0_B17864g	YALI1_B23153g
OG0002893	YALI0_A05291g	YALI1_A05355g
OG0002894	YALI0_E19723g	YALI1_E23635g
OG0002895	YALI0_A04301g	YALI1_A04495g
OG0002896	YALI0_F27093g	YALI1_F34472g
OG0002897	YALI0_D09295g	YALI1_D11810g
OG0002898	YALI0_E29535g	YALI1_E34942g
OG0002899	YALI0_D15796g	YALI1_D19338g
OG0002900	YALI0_D12606g	YALI1_D15744g
OG0002901	YALI0_C03850g	YALI1_C05125g
OG0002902	YALI0_F12947g	YALI1_F17369g
OG0002903	YALI0_E24629g	YALI1_E29330g
OG0002904	YALI0_F05940g	YALI1_F08784g
OG0002905	YALI0_D23727g	YALI1_D30705g
OG0002906	YALI0_F02761g	YALI1_F04001g
OG0002907	YALI0_C16665g	YALI1_C23818g
OG0002908	YALI0_F26081g	YALI1_F33524g
OG0002909	YALI0_F20108g	YALI1_F26726g
OG0002910	YALI0_A21131g	YALI1_A22111g
OG0002911	YALI0_F18854g	YALI1_F25110g
OG0002912	YALI0_E23192g	YALI1_E27313g
OG0002913	YALI0_E08866g	YALI1_E10811g
OG0002914	YALI0_E18051g	YALI1_E21430g
OG0002915	YALI0_D21362g	YALI1_D26993g
OG0002916	YALI0_D17204g	YALI1_D21167g
OG0002917	YALI0_F06116g	YALI1_F09177g
OG0002918	YALI0_E21373g	YALI1_E25453g
OG0002919	YALI0_F27225g	YALI1_F34610g
OG0002920	YALI0_F18678g	YALI1_F24881g
OG0002921	YALI0_F11825g	YALI1_F15641g
OG0002922	YALI0_B20988g	YALI1_B27404g
OG0002923	YALI0_A20988g	YALI1_A22023g
OG0002924	YALI0_C12474g	YALI1_C17680g
OG0002925	YALI0_A20614g	YALI1_A21630g
OG0002926	YALI0_E20603g	YALI1_E24461g
OG0002927	YALI0_F15851g	YALI1_F21322g
OG0002928	YALI0_D05093g	YALI1_D06665g
OG0002929	YALI0_F06028g	YALI1_F08944g
OG0002930	YALI0_E27676g	YALI1_E32622g
OG0002931	YALI0_B12034g	YALI1_B15887g
OG0002932	YALI0_D26598g	YALI1_D35143g
OG0002933	YALI0_C10142g	YALI1_C14273g
OG0002934	YALI0_B07425g	YALI1_B09568g
OG0002935	YALI0_D00847g	YALI1_D00909g
OG0002936	YALI0_C22770g	YALI1_C31453g
OG0002937	YALI0_B14465g	YALI1_B19021g
OG0002938	YALI0_C24101g	YALI1_C33152g
OG0002939	YALI0_B19162g	YALI1_B25107g
OG0002940	YALI0_F16379g	YALI1_F21850g
OG0002941	YALI0_F21901g	YALI1_F28967g
OG0002942	YALI0_A06809g	YALI1_A06473g
OG0002943	YALI0_F10032g	YALI1_F13579g
OG0002944	YALI0_E07557g	YALI1_E08997g
OG0002945	YALI0_E10505g	YALI1_E13360g
OG0002946	YALI0_C19382g	YALI1_C26764g
OG0002947	YALI0_C00869g	YALI1_C01161g
OG0002948	YALI0_B21494g	YALI1_B27984g
OG0002949	YALI0_A14949g	YALI1_A14999g
OG0002950	YALI0_C12518g	YALI1_C17719g
OG0002951	YALI0_B15620g	YALI1_B20493g
OG0002952	YALI0_B11374g	YALI1_B15092g
OG0002953	YALI0_C09240g	YALI1_C12883g
OG0002954	YALI0_E16390g	YALI1_E19620g
OG0002955	YALI0_E12375g	YALI1_E15318g
OG0002956	YALI0_D13574g	YALI1_D16783g
OG0002957	YALI0_B13794g	YALI1_B18292g
OG0002958	YALI0_B03344g	YALI1_B04831g
OG0002959	YALI0_F17358g	YALI1_F23109g
OG0002960	YALI0_E26873g	YALI1_E31805g
OG0002961	YALI0_A08041g	YALI1_A07575g
OG0002962	YALI0_C07744g	YALI1_C10318g
OG0002963	YALI0_B08899g	YALI1_B11960g
OG0002964	YALI0_F14377g	YALI1_F19192g
OG0002965	YALI0_F15961g	YALI1_F21453g
OG0002966	YALI0_C05731g	YALI1_C07397g
OG0002967	YALI0_E06831g	YALI1_E08198g
OG0002968	YALI0_E02508g	YALI1_E03150g
OG0002969	YALI0_D06996g	YALI1_D08971g
OG0002970	YALI0_D26928g	YALI1_D35443g
OG0002971	YALI0_D24365g	YALI1_D32111g
OG0002972	YALI0_F18568g	YALI1_F24742g
OG0002973	YALI0_D06732g	YALI1_D08648g
OG0002974	YALI0_A19096g	YALI1_A20089g
OG0002975	YALI0_C13926g	YALI1_C19636g
OG0002976	YALI0_E34419g	YALI1_E40811g
OG0002977	YALI0_E27533g	YALI1_E32445g
OG0002978	YALI0_E24079g	YALI1_E28648g
OG0002979	YALI0_C04070g	YALI1_C05372g
OG0002980	YALI0_E10527g	YALI1_E13402g
OG0002981	YALI0_D02101g	YALI1_D02362g
OG0002982	YALI0_F31449g	YALI1_F39106g
OG0002983	YALI0_F06138g	YALI1_F09211g
OG0002984	YALI0_D21098g	YALI1_D26671g
OG0002985	YALI0_D07568g	YALI1_D09785g
OG0002986	YALI0_B16324g	YALI1_B21313g
OG0002987	YALI0_E09911g	YALI1_E12454g
OG0002988	YALI0_E31317g	YALI1_E36866g
OG0002989	YALI0_E31691g	YALI1_E37455g
OG0002990	YALI0_F14487g	YALI1_F19268g
OG0002991	YALI0_A05929g	YALI1_A05774g
OG0002992	YALI0_F31185g	YALI1_F38869g
OG0002993	YALI0_F02013g	YALI1_F03136g
OG0002994	YALI0_E04719g	YALI1_E05668g
OG0002995	YALI0_B00418g	YALI1_B00419g
OG0002996	YALI0_A20592g	YALI1_A21620g
OG0002997	YALI0_F02299g	YALI1_F03527g
OG0002998	YALI0_B01672g	YALI1_B02637g
OG0002999	YALI0_C15873g	YALI1_C22857g
OG0003000	YALI0_E11825g	YALI1_E14604g
OG0003001	YALI0_C09232g	YALI1_C12845g
OG0003002	YALI0_B08272g	YALI1_B11131g
OG0003003	YALI0_E00330g	YALI1_E00680g
OG0003004	YALI0_A12155g	YALI1_A12411g
OG0003005	YALI0_E30107g	YALI1_E35503g
OG0003006	YALI0_A06457g	YALI1_A06116g
OG0003007	YALI0_D07238g	YALI1_D09215g
OG0003008	YALI0_F27489g	YALI1_F34870g
OG0003009	YALI0_F26873g	YALI1_F34236g
OG0003010	YALI0_E30602g	YALI1_E35963g
OG0003011	YALI0_A10142g	YALI1_A10015g
OG0003012	YALI0_F16137g	YALI1_F21612g
OG0003013	YALI0_E07744g	YALI1_E09241g
OG0003014	YALI0_F04037g	YALI1_F06035g
OG0003015	YALI0_D20768g	YALI1_D26360g
OG0003016	YALI0_A09812g	YALI1_A09593g
OG0003017	YALI0_A20867g	YALI1_A21919g
OG0003018	YALI0_B07095g	YALI1_B09161g
OG0003019	YALI0_F15895g	YALI1_F21381g
OG0003020	YALI0_F01650g	YALI1_F02545g
OG0003021	YALI0_D27236g	YALI1_D35870g
OG0003022	YALI0_F15631g	YALI1_F20965g
OG0003023	YALI0_E04334g	YALI1_E05261g
OG0003024	YALI0_F21450g	YALI1_F28393g
OG0003025	YALI0_C03696g	YALI1_C04925g
OG0003026	YALI0_A08448g	YALI1_A08206g
OG0003027	YALI0_F07645g	YALI1_F10977g
OG0003028	YALI0_D14102g	YALI1_D17410g
OG0003029	YALI0_F18810g	YALI1_F25066g
OG0003030	YALI0_E30701g	YALI1_E36079g
OG0003031	YALI0_F14179g	YALI1_F19047g
OG0003032	YALI0_D02761g	YALI1_D03488g
OG0003033	YALI0_C23144g	YALI1_C31971g
OG0003034	YALI0_B17270g	YALI1_B22452g
OG0003035	YALI0_C06996g	YALI1_C09380g
OG0003036	YALI0_B22132g	YALI1_B28789g
OG0003037	YALI0_D01980g	YALI1_D02206g
OG0003038	YALI0_D20614g	YALI1_D26146g
OG0003039	YALI0_D08888g	YALI1_D11368g
OG0003040	YALI0_F09988g	YALI1_F13526g
OG0003041	YALI0_F19316g	YALI1_F25701g
OG0003042	YALI0_D18744g	YALI1_D23653g
OG0003043	YALI0_D25498g	YALI1_D33820g
OG0003044	YALI0_E08162g	YALI1_E09924g
OG0003045	YALI0_E25608g	YALI1_E30368g
OG0003046	YALI0_D10945g	YALI1_D13707g
OG0003047	YALI0_D16984g	YALI1_D20931g
OG0003048	YALI0_F16093g	YALI1_F21567g
OG0003049	YALI0_D19360g	YALI1_D24580g
OG0003050	YALI0_C00781g	YALI1_C01043g
OG0003051	YALI0_F23375g	YALI1_F30641g
OG0003052	YALI0_D20240g	YALI1_D25616g
OG0003053	YALI0_D06688g	YALI1_D08564g
OG0003054	YALI0_C01441g	YALI1_C01993g
OG0003055	YALI0_F17226g	YALI1_F22978g
OG0003056	YALI0_D05181g	YALI1_D06736g
OG0003057	YALI0_D22242g	YALI1_D28064g
OG0003058	YALI0_B16258g	YALI1_B21208g
OG0003059	YALI0_A20526g	YALI1_A21565g
OG0003060	YALI0_B21604g	YALI1_B28215g
OG0003061	YALI0_F17270g	YALI1_F23024g
OG0003062	YALI0_F07799g	YALI1_F11186g
OG0003063	YALI0_D08118g	YALI1_D10316g
OG0003064	YALI0_D17072g	YALI1_D21023g
OG0003065	YALI0_B23210g	YALI1_B30123g
OG0003066	YALI0_F01837g	YALI1_F02903g
OG0003067	YALI0_D18062g	YALI1_D22413g
OG0003068	YALI0_C22143g	YALI1_C30474g
OG0003069	YALI0_C11033g	YALI1_C15465g
OG0003070	YALI0_B19184g	YALI1_B25136g
OG0003071	YALI0_E12045g	YALI1_E14856g
OG0003072	YALI0_B01188g	YALI1_B02011g
OG0003073	YALI0_C15444g	YALI1_C21891g
OG0003074	YALI0_C07238g	YALI1_C09639g
OG0003075	YALI0_E26323g	YALI1_E31194g
OG0003076	YALI0_E01606g	YALI1_E02183g
OG0003077	YALI0_D21186g	YALI1_D26765g
OG0003078	YALI0_C02475g	YALI1_C03495g
OG0003079	YALI0_B07359g	YALI1_B09367g
OG0003080	YALI0_D17820g	YALI1_D22053g
OG0003081	YALI0_D17182g	YALI1_D21145g
OG0003082	YALI0_B12606g	YALI1_B16645g
OG0003083	YALI0_B20372g	YALI1_B26679g
OG0003084	YALI0_E28930g	YALI1_E34222g
OG0003085	YALI0_C07194g	YALI1_C09606g
OG0003086	YALI0_F24321g	YALI1_F31725g
OG0003087	YALI0_B01760g	YALI1_B02717g
OG0003088	YALI0_B17798g	YALI1_B23055g
OG0003089	YALI0_F25003g	YALI1_F32330g
OG0003090	YALI0_E20669g	YALI1_E24513g
OG0003091	YALI0_E17919g	YALI1_E21230g
OG0003092	YALI0_B00858g	YALI1_B01464g
OG0003093	YALI0_E17567g	YALI1_E20787g
OG0003094	YALI0_A05357g	YALI1_A05407g
OG0003095	YALI0_C05819g	YALI1_C07495g
OG0003096	YALI0_E30899g	YALI1_E36365g
OG0003097	YALI0_E10879g	YALI1_E13755g
