Orthogroup	CLIB122 Uniprot	Combined W29 annotations
OG0002223	Q6CHE6	YALI1_A09467g
OG0002224	Q6C2Y2	YALI1_F06262g
OG0002225	Q6CG72	YALI1_B00273g
OG0002226	Q6C2P1	YALI1_F09335g
OG0002227	Q6C332	YALI1_F04238g
OG0002228	Q6CHY1	YALI1_A03837g
OG0002229	Q6C0A4	YALI1_F33861g
OG0002230	Q6CF11	YALI1_B14924g
OG0002231	Q6C9T6	YALI1_D10886g
OG0002232	Q6CCD4	YALI1_C14709g
OG0002233	Q6C778	YALI1_E03672g
OG0002234	Q6C8E8	YALI1_D25606g
OG0002235	Q6CDC9	YALI1_C02152g
OG0002236	Q6CHZ9	YALI1_A03396g
OG0002237	Q6C5M0	YALI1_E20142g
OG0002238	Q6C2U3	YALI1_F07747g
OG0002239	Q6CDB5	YALI1_C02639g
OG0002240	Q6C806	YALI1_D30866g
OG0002241	Q6CCT3	YALI1_C09009g
OG0002242	Q6C695	YALI1_E14153g
OG0002243	Q6C4J1	YALI1_E31229g
OG0002244	Q6C5C8	YALI1_E22902g
OG0002245	Q6C4B9	YALI1_E33150g
OG0002246	Q6CFM3	YALI1_B07735g
OG0002247	Q6C203	YALI1_F15781g
OG0002248	Q6CEL5	YALI1_B19348g
OG0002249	Q6C3Q1	YALI1_E39228g
OG0002250	Q6C164	YALI1_F25164g
OG0002251	Q6CH07	YALI1_A14189g
OG0002252	Q6CAF7	YALI1_D03990g
OG0002253	Q6CDI6	YALI1_C00258g
OG0002254	F2Z693	YALI1_E22543g
OG0002255	Q6CCN6	YALI1_C10497g
OG0002256	Q6CA97	YALI1_D05873g
OG0002257	Q6C7D4	YALI1_E02287g
OG0002258	Q6C7H5	YALI1_E01193g
OG0002259	Q6CBA9	YALI1_C28513g
OG0002260	Q6CDC1	YALI1_C02521g
OG0002261	Q6C6U3	YALI1_E07506g
OG0002262	Q6C8S5	YALI1_D21385g
OG0002263	Q6C8M6	YALI1_D23094g
OG0002264	Q6BZZ5	YALI1_F37100g
OG0002265	Q6CCZ7	YALI1_C06655g
OG0002266	Q6C2V5	YALI1_F07401g
OG0002267	Q6CGR9	YALI1_A16770g
OG0002268	Q6CFM1	YALI1_B07769g
OG0002269	Q6C6P7	YALI1_E08915g
OG0002270	Q6C7A2	YALI1_E03088g
OG0002271	Q6CFX3	YALI1_B04248g
OG0002272	Q6CFX7	YALI1_B04138g
OG0002273	Q6C7L5	YALI1_D35718g
OG0002274	Q6C9A7	YALI1_D15848g
OG0002275	Q6CDU6	YALI1_B27500g
OG0002276	Q6CDN0	YALI1_B29562g
OG0002277	Q6C1G7	YALI1_F21875g
OG0002278	Q6C5I3	YALI1_E21183g
OG0002279	Q6CCB8	YALI1_C15186g
OG0002280	Q6CFF6	YALI1_B09592g
OG0002281	Q6C590	YALI1_E23945g
OG0002282	Q6C602	YALI1_E16675g
OG0002283	Q6C4B1	YALI1_E33421g
OG0002284	Q6C223	YALI1_F15218g
OG0002285	Q6CHD8	YALI1_A09766g
OG0002286	Q6CBN3	YALI1_C24400g
OG0002287	Q6C242	YALI1_F14712g
OG0002288	Q6BZU3	YALI1_F38522g
OG0002289	Q6CDB7	YALI1_C02611g
OG0002290	Q6CDI4	YALI1_C00331g
OG0002291	Q6CGU7	YALI1_A16028g
OG0002292	Q6C3W9	YALI1_E37234g
OG0002293	Q6C0H9	YALI1_F31875g
OG0002294	Q6C225	YALI1_F15141g
OG0002295	Q6CFW0	YALI1_B04747g
OG0002296	Q6C8U3	YALI1_D20904g
OG0002297	Q6CF51	YALI1_B13828g
OG0002298	Q6C6P2	YALI1_E09128g
OG0002299	Q6CFT9	YALI1_B05313g
OG0002300	Q6C5Y2	YALI1_E17171g
OG0002301	Q6CA45	YALI1_D07665g
OG0002302	Q6CG59	YALI1_B01317g
OG0002303	Q6C569	YALI1_E24442g
OG0002304	Q6C6S0	YALI1_E08157g
OG0002305	F2Z5Z4	YALI1_E40691g
OG0002306	Q6C3C6	YALI1_F01275g
OG0002307	Q6CF21	YALI1_B14658g
OG0002308	Q6CG61	YALI1_B00675g
OG0002309	Q6C094	YALI1_F34095g
OG0002310	Q6CAM3	YALI1_D01786g
OG0002311	Q6C670	YALI1_E14762g
OG0002312	Q6CD57	YALI1_C04771g
OG0002313	Q6C9I3	YALI1_D13788g
OG0002314	Q6C8A8	YALI1_D26808g
OG0002315	Q6CBX4	YALI1_C20417g
OG0002316	Q6C425	YALI1_E35734g
OG0002317	Q6C3S2	YALI1_E38593g
OG0002318	Q6C654	YALI1_E15256g
OG0002319	Q6C108	YALI1_F26915g
OG0002320	Q6CDG7	YALI1_C00913g
OG0002321	Q6CH61	YALI1_A12302g
OG0002322	Q6C950	YALI1_D17355g
OG0002323	Q6C6A1	YALI1_E14003g
OG0002324	Q6C9V8	YALI1_D10192g
OG0002325	Q6CGK6	YALI1_A19398g
OG0002326	Q6C2I6	YALI1_F10938g
OG0002327	Q6C1J4	YALI1_F21224g
OG0002328	Q6C9X2	YALI1_D09870g
OG0002329	Q6CI04	YALI1_A03289g
OG0002330	Q6CAL6	YALI1_D02000g
OG0002331	Q6C498	YALI1_E33843g
OG0002332	Q6C5M3	YALI1_E20070g
OG0002333	Q6C8J0	YALI1_D24375g
OG0002334	Q6CFX2	YALI1_B04274g
OG0002335	Q6CAG5	YALI1_D03756g
OG0002336	Q6CDW1	YALI1_B27144g
OG0002337	Q6C1M3	YALI1_F20059g
OG0002338	Q6CCC1	YALI1_C15105g
OG0002339	Q6C102	YALI1_F27041g
OG0002340	Q6C6Q1	YALI1_E08725g
OG0002341	Q6C5Z4	YALI1_E16854g
OG0002342	Q6CCF4	YALI1_C13726g
OG0002343	Q6C295	YALI1_F13211g
OG0002344	Q6C306	YALI1_F05253g
OG0002345	Q6C4U3	YALI1_E27997g
OG0002346	Q6C170	YALI1_F24963g
OG0002347	Q6CBL3	YALI1_C24942g
OG0002348	Q6C3E1	YALI1_F00654g
OG0002349	Q6C4T4	YALI1_E28300g
OG0002350	Q6CGN4	YALI1_A18036g
OG0002351	Q6C771	YALI1_E03918g
OG0002352	Q6CD72	YALI1_C04302g
OG0002353	Q6CHK7	YALI1_A07349g
OG0002354	Q6C5G9	YALI1_E21552g
OG0002355	Q6C6B1	YALI1_E13787g
OG0002356	Q6C7S7	YALI1_D34022g
OG0002357	Q6CEQ2	YALI1_B18460g
OG0002358	Q6C919	YALI1_D18274g
OG0002359	Q6CFV6	YALI1_B04803g
OG0002360	Q6CBQ7	YALI1_C23548g
OG0002361	Q6C903	YALI1_D18845g
OG0002362	Q6C1T0	YALI1_F18239g
OG0002363	Q6CFS0	YALI1_B05947g
OG0002364	Q6CAZ4	YALI1_C31989g
OG0002365	Q6C8P0	YALI1_D22704g
OG0002366	Q6CFU6	YALI1_B05072g
OG0002367	Q6C9V7	YALI1_D10197g
OG0002368	Q6C975	YALI1_D16609g
OG0002369	Q6CF88	YALI1_B12409g
OG0002370	Q6CB09	YALI1_C31510g
OG0002371	Q6C937	YALI1_D17710g
OG0002372	Q6C1L6	YALI1_F20378g
OG0002373	Q6C2K8	YALI1_F10296g
OG0002374	Q6C0G9	YALI1_F32167g
OG0002375	Q6CCV7	YALI1_C07979g
OG0002376	Q6CHN1	YALI1_A06666g
OG0002377	Q6C1A6	YALI1_F23784g
OG0002378	Q6C9K9	YALI1_D12996g
OG0002379	Q6C5L0	YALI1_E20453g
OG0002380	Q6C5F0	YALI1_E22303g
OG0002381	Q6C0K3	YALI1_F31405g
OG0002382	Q6CAM0	YALI1_D01890g
OG0002383	Q6CG54	YALI1_B00977g
OG0002384	Q6CAF6	YALI1_D04055g
OG0002385	Q6C567	YALI1_E24479g
OG0002386	Q6CGZ1	YALI1_A14703g
OG0002387	Q6C0V4	YALI1_F28274g
OG0002388	Q6C583	YALI1_E24052g
OG0002389	Q6C7S3	YALI1_D34106g
OG0002390	Q6C0I9	YALI1_F31689g
OG0002391	Q6C5L3	YALI1_E20312g
OG0002392	Q6C6J4	YALI1_E11154g
OG0002393	Q6CAD0	YALI1_D04910g
OG0002394	Q6CHR4	YALI1_A05821g
OG0002395	Q6C2C7	YALI1_F12535g
OG0002396	Q6CDW0	YALI1_B27150g
OG0002397	W0TYM9	YALI1_E40571g
OG0002398	Q6CAF3	YALI1_D04204g
OG0002399	Q6CED4	YALI1_B21562g
OG0002400	Q6C0Y8	YALI1_F27529g
OG0002401	Q6C7E1	YALI1_E02143g
OG0002402	Q6C9N1	YALI1_D12403g
OG0002403	Q6CDL2	YALI1_B29995g
OG0002404	Q6CAE5	YALI1_D04469g
OG0002405	Q6C655	YALI1_E15229g
OG0002406	Q6C4P4	YALI1_E29611g
OG0002407	Q6C5F8	YALI1_E22117g
OG0002408	Q6CHN9	YALI1_A06488g
OG0002409	Q6C9X9	YALI1_D09566g
OG0002410	Q6C9B5	YALI1_D15597g
OG0002411	Q6CA94	YALI1_D06043g
OG0002412	Q6C1C3	YALI1_F23351g
OG0002413	Q6C699	YALI1_E14028g
OG0002414	Q6CEH4	YALI1_B20462g
OG0002415	Q6C0S9	YALI1_F29168g
OG0002416	W0TYP6	YALI1_B04637g
OG0002417	Q6CCM7	YALI1_C10990g
OG0002418	Q6CAW7	YALI1_C32786g
OG0002419	Q6CG29	YALI1_B02345g
OG0002420	Q6C1U9	YALI1_F17657g
OG0002421	Q6C5G6	YALI1_E21915g
OG0002422	Q6C786	YALI1_E03507g
OG0002423	Q6CAQ6	YALI1_D00824g
OG0002424	Q6C0K5	YALI1_F31381g
OG0002425	Q6C3I0	YALI1_E41148g
OG0002426	Q6C4S9	YALI1_E28575g
OG0002427	Q6CAF8	YALI1_D03952g
OG0002428	Q6CFH5	YALI1_B09002g
OG0002429	Q6CB76	YALI1_C29402g
OG0002430	Q6C3H4	YALI1_E41325g
OG0002431	Q6CE68	YALI1_B23440g
OG0002432	Q6C1E2	YALI1_F22867g
OG0002433	Q6CAW4	YALI1_C32838g
OG0002434	Q6CI10	YALI1_A03153g
OG0002435	Q6C5Z8	YALI1_E16750g
OG0002436	Q6CBI6	YALI1_C25598g
OG0002437	Q6CG76	YALI1_B00133g
OG0002438	Q6C3X9	YALI1_E36937g
OG0002439	Q6C1Z5	YALI1_F15990g
OG0002440	Q6C5Q1	YALI1_E19371g
OG0002441	Q6CCH2	YALI1_C13038g
OG0002442	Q6C7S9	YALI1_D33978g
OG0002443	Q6CGY4	YALI1_A14989g
OG0002444	Q6CD20	YALI1_C05931g
OG0002445	Q6CE22	YALI1_B25187g
OG0002446	Q6C907	YALI1_D18673g
OG0002447	Q6C3L6	YALI1_E40089g
OG0002448	Q6CHD2	YALI1_A09949g
OG0002449	Q6CG06	YALI1_B02931g
OG0002450	Q6C5B2	YALI1_E23389g
OG0002451	Q6C7P2	YALI1_D35061g
OG0002452	Q6CCR2	YALI1_C09667g
OG0002453	Q6CGA3	YALI1_A21970g
OG0002454	Q6CGH0	YALI1_A20398g
OG0002455	Q6C935	YALI1_D17795g
OG0002456	Q6C2T3	YALI1_F07990g
OG0002457	Q6C6P9	YALI1_E08828g
OG0002458	Q6C0M3	YALI1_F30754g
OG0002459	F2Z6C7	YALI1_F10633g
OG0002460	Q6CBG2	YALI1_C26408g
OG0002461	Q6CEL3	YALI1_B19390g
OG0002462	Q6CAU6	YALI1_C33270g
OG0002463	Q6CF86	YALI1_B12451g
OG0002464	Q6C1F1	YALI1_F22525g
OG0002465	Q6CEE5	YALI1_B21250g
OG0002466	Q6C0Y6	YALI1_F27574g
OG0002467	Q6C733	YALI1_E04968g
OG0002468	Q6CCU5	YALI1_C08548g
OG0002469	Q6CF75	YALI1_B12966g
OG0002470	Q6C353	YALI1_F03842g
OG0002471	Q6C351	YALI1_F03883g
OG0002472	Q6C6Q2	YALI1_E08709g
OG0002473	Q6CHE7	YALI1_A09444g
OG0002474	Q6C6D7	YALI1_E13011g
OG0002475	Q6C8V5	YALI1_D20651g
OG0002476	Q6C9D2	YALI1_D15114g
OG0002477	Q6C4J8	YALI1_E31034g
OG0002478	Q6CI57	YALI1_A01905g
OG0002479	Q6C0Y2	YALI1_F27692g
OG0002480	Q6C9H6	YALI1_D14004g
OG0002481	Q6CDI0	YALI1_C00422g
OG0002482	Q6C7Q8	YALI1_D34621g
OG0002483	Q6C9G7	YALI1_D14224g
OG0002484	Q6C0Y5	YALI1_F27663g
OG0002485	Q6BZW5	YALI1_F37929g
OG0002486	Q6C8G7	YALI1_D25137g
OG0002487	Q6CCE4	YALI1_C14125g
OG0002488	Q6C1U2	YALI1_F17912g
OG0002489	Q6CFV1	YALI1_B04937g
OG0002490	Q6CGC6	YALI1_A21477g
OG0002491	Q6CHL1	YALI1_A07290g
OG0002492	Q6CBD4	YALI1_C27182g
OG0002493	Q6CAS8	YALI1_D00273g
OG0002494	Q6C2X9	YALI1_F06393g
OG0002495	Q6CH40	YALI1_A12868g
OG0002496	Q6CGL7	YALI1_A18752g
OG0002497	Q6C2N0	YALI1_F09608g
OG0002498	Q6C6K3	YALI1_E10836g
OG0002499	Q6CED1	YALI1_B21628g
OG0002500	Q6C5Y1	YALI1_E17184g
OG0002501	Q6BZS5	YALI1_F38954g
OG0002502	Q6CBZ9	YALI1_C19775g
OG0002503	Q6CDH5	YALI1_C00615g
OG0002504	Q6C7T8	YALI1_D33735g
OG0002505	Q6C5N5	YALI1_E19736g
OG0002506	Q6CES9	YALI1_B17660g
OG0002507	Q6CA00	YALI1_D09000g
OG0002508	Q6C7B0	YALI1_E02850g
OG0002509	Q6CBP6	YALI1_C23881g
OG0002510	Q6C4Q8	YALI1_E29150g
OG0002511	Q6C348	YALI1_F03948g
OG0002512	Q6C748	YALI1_E04590g
OG0002513	Q6C398	YALI1_F02378g
OG0002514	Q6CFN7	YALI1_B07331g
OG0002515	Q6C1X4	YALI1_F17004g
OG0002516	Q6CEY3	YALI1_B15706g
OG0002517	Q6C618	YALI1_E16202g
OG0002518	Q6C450	YALI1_E35082g
OG0002519	B5RSL5	YALI1_F17907g
OG0002520	Q6C1U3	YALI1_F17836g
OG0002521	Q6C7K0	YALI1_E00510g
OG0002522	Q6CI88	YALI1_A00789g
OG0002523	Q6C5P4	YALI1_E19603g
OG0002524	Q6C9M5	YALI1_D12567g
OG0002525	Q6C2Q3	YALI1_F08930g
OG0002526	Q6C181	YALI1_F24667g
OG0002527	Q6C7N9	YALI1_D35126g
OG0002528	Q6CG38	YALI1_B01903g
OG0002529	Q6C827	YALI1_D30161g
OG0002530	Q6CF52	YALI1_B13800g
OG0002531	F2Z640	YALI1_D34785g
OG0002532	Q6C917	YALI1_D18383g
OG0002533	Q6CHT4	YALI1_A05259g
OG0002534	Q6C600	YALI1_E16701g
OG0002535	Q6C7J0	YALI1_E00824g
OG0002536	Q6CG66	YALI1_B00448g
OG0002537	Q6CAZ1	YALI1_C32034g
OG0002538	Q6CC15	YALI1_C18806g
OG0002539	Q6BZZ0	YALI1_F37272g
OG0002540	Q6CAS7	YALI1_D00311g
OG0002541	Q6C0F2	YALI1_F32546g
OG0002542	Q6CBM8	YALI1_C24526g
OG0002543	Q6C6T5	YALI1_E07676g
OG0002544	Q6C6Z6	YALI1_E05929g
OG0002545	Q6C9L3	YALI1_D12880g
OG0002546	Q6CHX5	YALI1_A03964g
OG0002547	Q6CE08	YALI1_B25744g
OG0002548	Q6CE67	YALI1_B23467g
OG0002549	Q6CD02	YALI1_C06511g
OG0002550	Q6C3U2	YALI1_E38056g
OG0002551	Q6CC74	YALI1_C16515g
OG0002552	Q6C8Y2	YALI1_D19623g
OG0002553	Q6CHA8	YALI1_A10784g
OG0002554	Q6C5M2	YALI1_E20099g
OG0002555	Q6C8A2	YALI1_D27057g
OG0002556	Q6CCH7	YALI1_C12900g
OG0002557	Q6CA21	YALI1_D08402g
OG0002558	F2Z672	YALI1_B29133g
OG0002559	Q6C4L9	YALI1_E30462g
OG0002560	Q6CFZ6	YALI1_B03225g
OG0002561	Q6CGI8	YALI1_A19898g
OG0002562	Q6C1Y6	YALI1_F16478g
OG0002563	Q6C6H9	YALI1_E11587g
OG0002564	Q6C7F5	YALI1_E01778g
OG0002565	Q6C9J7	YALI1_D13341g
OG0002566	Q6C7I8	YALI1_E00872g
OG0002567	Q6CCU0	YALI1_C08791g
OG0002568	Q6CD85	YALI1_C03939g
OG0002569	Q6BZU0	YALI1_F38551g
OG0002570	Q6C7I9	YALI1_E00869g
OG0002571	Q6CC36	YALI1_C17988g
OG0002572	Q6C704	YALI1_E05731g
OG0002573	Q6CEC7	YALI1_B21774g
OG0002574	Q6C6U5	YALI1_E07471g
OG0002575	Q6C1T2	YALI1_F18152g
OG0002576	Q6CG16	YALI1_B02642g
OG0002577	Q6C059	YALI1_F34963g
OG0002578	Q6CD12	YALI1_C06137g
OG0002579	Q6C142	YALI1_F25885g
OG0002580	Q6CFA8	YALI1_B11853g
OG0002581	Q6C6B4	YALI1_E13727g
OG0002582	Q6CEX6	YALI1_B15943g
OG0002583	Q6C5P6	YALI1_E19508g
OG0002584	Q6CC07	YALI1_C19316g
OG0002585	Q6C853	YALI1_D28890g
OG0002586	Q6CD37	YALI1_C05386g
OG0002587	Q6CHA5	YALI1_A10857g
OG0002588	Q6C8C3	YALI1_D26467g
OG0002589	Q6C900	YALI1_D18982g
OG0002590	Q6C2X4	YALI1_F06670g
OG0002591	Q6C8U4	YALI1_D20886g
OG0002592	Q6C8V7	YALI1_D20473g
OG0002593	Q6C9S1	YALI1_D11302g
OG0002594	Q6CAG6	YALI1_D03718g
OG0002595	Q6C446	YALI1_E35221g
OG0002596	Q6CEJ1	YALI1_B20094g
OG0002597	Q6C490	YALI1_E34072g
OG0002598	Q6C3Z0	YALI1_E36682g
OG0002599	Q6C8Z6	YALI1_D19058g
OG0002600	Q6CFD0	YALI1_B10990g
OG0002601	Q6C711	YALI1_E05630g
OG0002602	Q6CAA4	YALI1_D05692g
OG0002603	Q6CD31	YALI1_C05636g
OG0002604	Q6C1C0	YALI1_F23391g
OG0002605	Q6CBU5	YALI1_C21755g
OG0002606	Q6CCB9	YALI1_C15180g
OG0002607	Q6C313	YALI1_F04920g
OG0002608	Q6C995	YALI1_D16047g
OG0002609	Q6C6B6	YALI1_E13708g
OG0002610	Q6C7K4	YALI1_D35966g
OG0002611	Q6C9M3	YALI1_D12630g
OG0002612	Q6C9K2	YALI1_D13201g
OG0002613	F2Z612	YALI1_E02799g
OG0002614	Q6CI64	YALI1_A01717g
OG0002615	Q6BZU1	YALI1_F38538g
OG0002616	Q6C6N6	YALI1_E09539g
OG0002617	Q6C8J9	YALI1_D24109g
OG0002618	Q6BZY6	YALI1_F37435g
OG0002619	Q6C015	YALI1_F36321g
OG0002620	Q6CAR9	YALI1_D00487g
OG0002621	Q6C1A5	YALI1_F23833g
OG0002622	Q6BZW9	YALI1_F37878g
OG0002623	Q6CF09	YALI1_B14978g
OG0002624	Q6C756	YALI1_E04341g
OG0002625	Q6CBL5	YALI1_C24891g
OG0002626	Q6C117	YALI1_F26654g
OG0002627	Q6C0Y4	YALI1_F27667g
OG0002628	Q6CBZ4	YALI1_C19872g
OG0002629	Q6C2N6	YALI1_F09456g
OG0002630	Q6CC73	YALI1_C16526g
OG0002631	Q6C607	YALI1_E16501g
OG0002632	Q6BZS3	YALI1_F38998g
OG0002633	Q6C0S2	YALI1_F29395g
OG0002634	Q6C8B4	YALI1_D26666g
OG0002635	Q6C8Q3	YALI1_D22124g
OG0002636	Q6C5M7	YALI1_E19916g
OG0002637	Q6CAW1	YALI1_C32921g
OG0002638	Q6C0S1	YALI1_F29424g
OG0002639	Q6CAI8	YALI1_D02852g
OG0002640	Q6CC81	YALI1_C16294g
OG0002641	Q6C5D8	YALI1_E22633g
OG0002642	Q6C9H5	YALI1_D14058g
OG0002643	Q6CFW5	YALI1_B04497g
OG0002644	Q6C3Q8	YALI1_E39057g
OG0002645	Q6CFB6	YALI1_B11532g
OG0002646	Q6CBB1	YALI1_C28479g
OG0002647	Q6CEU2	YALI1_B17105g
OG0002648	Q6CGY5	YALI1_A14922g
OG0002649	Q6C6Z5	YALI1_E05963g
OG0002650	Q6C4P9	YALI1_E29481g
OG0002651	Q6C5F4	YALI1_E22218g
OG0002652	Q6C7U4	YALI1_D33552g
OG0002653	Q6CHK3	YALI1_A07472g
OG0002654	Q6C3A9	YALI1_F01929g
OG0002655	Q6CAW2	YALI1_C32914g
OG0002656	Q6C364	YALI1_F03494g
OG0002657	Q6C4P1	YALI1_E29665g
OG0002658	Q6CBQ9	YALI1_C23511g
OG0002659	B5FVE8	YALI1_D27251g
OG0002660	Q6C6R5	YALI1_E08253g
OG0002661	Q6CF13	YALI1_B14882g
OG0002662	Q6CAU4	YALI1_C33314g
OG0002663	Q6CAV4	YALI1_C33098g
OG0002664	Q6CA90	YALI1_D06251g
OG0002665	Q6CDC5	YALI1_C02391g
OG0002666	Q6C227	YALI1_F15070g
OG0002667	Q6C6G8	YALI1_E12019g
OG0002668	Q6C8B2	YALI1_D26721g
OG0002669	Q6C043	YALI1_F35591g
OG0002670	Q6C152	YALI1_F25587g
OG0002671	Q6CG18	YALI1_B02604g
OG0002672	Q6CBJ6	YALI1_C25352g
OG0002673	Q6CBP8	YALI1_C23826g
OG0002674	Q6CE40	YALI1_B24424g
OG0002675	Q6C3T8	YALI1_E38164g
OG0002676	Q6CGN1	YALI1_A18133g
OG0002677	Q6C4X6	YALI1_E27104g
OG0002678	Q6C898	YALI1_D27126g
OG0002679	Q6CCW3	YALI1_C07758g
OG0002680	Q6CBZ8	YALI1_C19794g
OG0002681	Q6CAW8	YALI1_C32771g
OG0002682	Q6CER7	YALI1_B18012g
OG0002683	Q6CGC8	YALI1_A21420g
OG0002684	Q6C1U5	YALI1_F17788g
OG0002685	Q6CCR3	YALI1_C09642g
OG0002686	Q6CEQ0	YALI1_B18499g
OG0002687	Q6C9W3	YALI1_D10083g
OG0002688	Q6C345	YALI1_F03992g
OG0002689	Q6BZP8	YALI1_F39550g
OG0002690	Q6CFN4	YALI1_B07399g
OG0002691	Q6CHK4	YALI1_A07418g
OG0002692	Q6C899	YALI1_D27100g
OG0002693	Q6C3S9	YALI1_E38349g
OG0002694	Q6C6D5	YALI1_E13082g
OG0002695	Q6CB19	YALI1_C31047g
OG0002696	Q6CB12	YALI1_C31389g
OG0002697	Q6C397	YALI1_F02403g
OG0002698	Q6CC14	YALI1_C18837g
OG0002699	Q6C310	YALI1_F05039g
OG0002700	Q6C7B4	YALI1_E02744g
OG0002701	Q6CBZ3	YALI1_C19898g
OG0002702	Q6C4X8	YALI1_E27076g
OG0002703	Q6C1W6	YALI1_F17265g
OG0002704	Q6CCI5	YALI1_C12619g
OG0002705	Q6C816	YALI1_D30506g
OG0002706	Q6CEF7	YALI1_B20992g
OG0002707	Q6C3I4	YALI1_E41057g
OG0002708	Q6CE29	YALI1_B24936g
OG0002709	Q6CHY2	YALI1_A03809g
OG0002710	Q6BZV6	YALI1_F38220g
OG0002711	Q6C1R3	YALI1_F19007g
OG0002712	Q6C453	YALI1_E35023g
OG0002713	Q6C4K0	YALI1_E31005g
OG0002714	Q6C5B7	YALI1_E23256g
OG0002715	Q6C5Q5	YALI1_E19314g
OG0002716	Q6CFE3	YALI1_B10263g
OG0002717	Q6CHU9	YALI1_A04884g
OG0002718	Q6CDZ2	YALI1_B26175g
OG0002719	Q6CGA8	YALI1_A21871g
OG0002720	Q6CGB9	YALI1_A21617g
OG0002721	Q6CH20	YALI1_A13649g
OG0002722	Q6C379	YALI1_F03075g
OG0002723	Q6CBX8	YALI1_C20314g
OG0002724	Q6CDN7	YALI1_B29446g
OG0002725	Q6C9B8	YALI1_D15506g
OG0002726	Q6CFS4	YALI1_B05762g
OG0002727	Q6CH26	YALI1_A13412g
OG0002728	Q6C480	YALI1_E34290g
OG0002729	Q6C925	YALI1_D18089g
OG0002730	Q6CAR3	YALI1_D00663g
OG0002731	Q6CEJ7	YALI1_B19932g
OG0002732	Q6C0N3	YALI1_F30459g
OG0002733	Q6C644	YALI1_E15521g
OG0002734	Q6C6Y7	YALI1_E06068g
OG0002735	Q6C4S8	YALI1_E28599g
OG0002736	Q6CBL1	YALI1_C25029g
OG0002737	Q6CET6	YALI1_B17363g
OG0002738	Q6C038	YALI1_F35714g
OG0002739	Q6C4Q7	YALI1_E29179g
OG0002740	Q6C1X0	YALI1_F17082g
OG0002741	Q6C986	YALI1_D16249g
OG0002742	Q6CBW3	YALI1_C21083g
OG0002743	Q6CGK5	YALI1_A19419g
OG0002744	Q6C897	YALI1_D27148g
OG0002745	Q6C317	YALI1_F04763g
OG0002746	Q6C9S6	YALI1_D11177g
OG0002747	Q6CGC9	YALI1_A21409g
OG0002748	Q6CBI2	YALI1_C25758g
OG0002749	Q6CGL1	YALI1_A19025g
OG0002750	Q6C9H3	YALI1_D14104g
OG0002751	B5RSK6	YALI1_F05312g
OG0002752	Q6C1B8	YALI1_F23414g
OG0002753	Q6C6G1	YALI1_E12223g
OG0002754	Q6C7V8	YALI1_D33105g
OG0002755	Q6CG78	YALI1_B00049g
OG0002756	Q6C0P5	YALI1_F30034g
OG0002757	Q6C0Z0	YALI1_F27465g
OG0002758	Q6C3X2	YALI1_E37157g
OG0002759	Q6C5T0	YALI1_E18514g
OG0002760	Q6C011	YALI1_F36492g
OG0002761	Q6C0Q3	YALI1_F29867g
OG0002762	Q6C5J2	YALI1_E20885g
OG0002763	Q6C342	YALI1_F04045g
OG0002764	Q6C9U2	YALI1_D10721g
OG0002765	Q6C572	YALI1_E24360g
OG0002766	Q6C294	YALI1_F13220g
OG0002767	Q6CD47	YALI1_C05088g
OG0002768	Q6C2X2	YALI1_F06787g
OG0002769	Q6C6V5	YALI1_E07121g
OG0002770	Q6C6U0	YALI1_E07535g
OG0002771	Q6C2A2	YALI1_F13072g
OG0002772	Q6C3D5	YALI1_F00996g
OG0002773	Q6C366	YALI1_F03461g
OG0002774	Q6C4J4	YALI1_E31154g
OG0002775	Q6CGK1	YALI1_A19515g
OG0002776	Q6C6H1	YALI1_E11943g
OG0002777	Q6C554	YALI1_E24824g
OG0002778	Q6CD71	YALI1_C04328g
OG0002779	Q6C8L5	YALI1_D23479g
OG0002780	Q6C4G8	YALI1_E31865g
OG0002781	Q6C1N4	YALI1_F19720g
OG0002782	Q6C1W2	YALI1_F17337g
OG0002783	Q6CAM7	YALI1_D01632g
OG0002784	Q6C5T5	YALI1_E18326g
OG0002785	Q6C1K5	YALI1_F20788g
OG0002786	Q6C5U9	YALI1_E18025g
OG0002787	Q6C9I8	YALI1_D13611g
OG0002788	Q6C431	YALI1_E35559g
OG0002789	Q6CC03	YALI1_C19510g
OG0002790	Q6C383	YALI1_F02939g
OG0002791	Q6C5N2	YALI1_E19826g
OG0002792	Q6C209	YALI1_F15568g
OG0002793	Q6C509	YALI1_E25999g
OG0002794	Q6CE89	YALI1_B22793g
OG0002795	Q6CD39	YALI1_C05347g
OG0002796	Q6C035	YALI1_F35776g
OG0002797	Q6C6S6	YALI1_E08021g
OG0002798	Q6CF10	YALI1_B14948g
OG0002799	Q6CB89	YALI1_C29104g
OG0002800	Q6CH96	YALI1_A11114g
OG0002801	Q6CBH5	YALI1_C25990g
OG0002802	Q6CEH0	YALI1_B20577g
OG0002803	Q6C761	YALI1_E04177g
OG0002804	Q6BZW4	YALI1_F37963g
OG0002805	Q6CGA7	YALI1_A21913g
OG0002806	Q6CCV8	YALI1_C07948g
OG0002807	Q6C4D5	YALI1_E32636g
OG0002808	Q6CF37	YALI1_B14194g
OG0002809	Q6C010	YALI1_F36552g
OG0002810	Q6CFS6	YALI1_B05690g
OG0002811	Q6CA66	YALI1_D07124g
OG0002812	Q6C4Y9	YALI1_E26742g
OG0002813	Q6CGA4	YALI1_A21945g
