genes	logFC	logCPM	PValue	FDR	Portein_names
KLMA_50579	-0.157228568	6.055801865	0.091309304	0.211368169	cytochrome B translational activator protein CBS2
KLMA_20800	-0.157171254	11.21507079	0.047382207	0.132928078	60S ribosomal protein L5
KLMA_80136	-0.15705895	2.901487492	0.268438168	0.441474176	conserved hypothetical protein containing PIG-H super family
KLMA_60101	-0.157058899	7.796405624	0.068172806	0.171850322	heat shock protein 78
KLMA_50432	-0.156973878	5.94014728	0.061043796	0.159609926	exosome complex component RRP46
KLMA_30324	-0.156898918	7.25464402	0.008126712	0.035169519	GAL4-like Zn2Cys6 binuclear cluster DNA-binding domain; found in transcription regulators like GAL4
KLMA_20032	-0.156645607	4.602736658	0.192514937	0.357311567	DNA-3-methyladenine glycosylase
KLMA_70022	-0.156485539	5.491542135	0.074483949	0.182721384	trimethylguanosine synthase
KLMA_10742	-0.156412284	8.78807008	0.01271342	0.049554724	magnesium-activated aldehyde dehydrogenase
KLMA_30693	-0.156397604	6.290493858	0.087109813	0.204282209	tRNA acetyltransferase TAN1
KLMA_40135	-0.156324344	5.99480037	0.066145223	0.168262797	structural maintenance of chromosomes protein 4
KLMA_60006	-0.156091859	6.905261025	0.022579506	0.077014721	uncharacterized sulfatase PB10D8.02c
KLMA_60288	-0.155892783	7.312904131	0.030005274	0.095265761	mannan endo-1
KLMA_70156	-0.155710855	4.78829657	0.225065387	0.394411565	uncharacterized protein KLMA_70156
KLMA_40591	-0.155653579	5.951300415	0.054225643	0.146772761	hypothetical protein KLMA_40591
KLMA_10718	-0.155427685	6.798382322	0.04386482	0.125680103	nucleoporin NUP85
KLMA_10304	-0.155344256	5.026663823	0.149989602	0.302162005	uncharacterized protein KLMA_10304
KLMA_10534	-0.155227756	6.939180185	0.016388613	0.060751975	protein GCN20
KLMA_30080	-0.155076138	7.694302387	0.009048262	0.038253779	ste11p: Ser/Thr protein kinase
KLMA_10202	-0.154941827	6.236538478	0.042166931	0.122164963	uncharacterized protein C12G12.12
KLMA_20360	-0.154834841	5.570475392	0.14214019	0.291880822	syntaxin-8
KLMA_10619	-0.154812197	4.517820301	0.120687912	0.258684261	uncharacterized protein KLMA_10619
KLMA_20383	-0.154662512	5.315323869	0.078728935	0.189866447	mitochondrial inner membrane protease subunit 1
KLMA_10279	-0.154419156	8.37123123	0.033494643	0.103495882	rotenone-insensitive NADH-ubiquinone oxidoreductase
KLMA_40176	-0.154004645	7.865906834	0.030243547	0.095896588	metal resistance protein YCF1
KLMA_60193	-0.153963839	6.82001632	0.056726548	0.151427065	protein STB2
KLMA_70053	-0.153808376	6.575939846	0.024798245	0.082920726	uncharacterized protein KLMA_70053
KLMA_60469	-0.153238136	9.842299311	0.061183846	0.15980363	acetyl-CoA carboxylase
KLMA_80413	-0.153033868	9.501237336	0.052299623	0.143321082	60S ribosomal protein L8-B
KLMA_10800	-0.152963708	6.192081808	0.055540138	0.149226226	autophagy-related protein 21
KLMA_20055	-0.15295831	1.214992062	0.559823937	0.714904316	hypothetical protein KLMA_20055
KLMA_30161	-0.152908217	5.77081165	0.090540369	0.21009008	outward-rectifier potassium channel TOK1
KLMA_40470	-0.152897152	8.143691719	0.0147392	0.055921239	isocitrate dehydrogenase
KLMA_50353	-0.152747543	7.183823073	0.011787606	0.046859557	nonsense-mediated mRNA decay protein 2
KLMA_30452	-0.152518735	5.582881386	0.122168432	0.261065351	DNA polymerase zeta catalytic subunit
KLMA_40592	-0.152518003	6.633878682	0.020465739	0.071791472	dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit OST6
KLMA_20592	-0.15170033	6.174475446	0.036214834	0.109321415	peroxisomal membrane protein PMP47B
KLMA_20372	-0.150958114	6.173005332	0.054165582	0.146692143	uncharacterized ATP-dependent helicase FUN30
KLMA_20137	-0.150912101	6.200074839	0.074916572	0.18350394	translation initiation factor eIF-2B subunit alpha
KLMA_40405	-0.15074968	10.36215923	0.061477287	0.160483544	40S ribosomal protein S24
KLMA_50112	-0.15058078	8.132451295	0.009147473	0.03860584	uncharacterized protein KLMA_50112
KLMA_50287	-0.150549806	7.245278966	0.049436723	0.137109646	peflin or Penta-EF hand domain-containing protein 1
KLMA_60325	-0.150480209	6.313273358	0.057123005	0.152233752	transcriptional regulatory protein RCO1
KLMA_80088	-0.150370059	5.102906186	0.246150571	0.418602848	U4/U6 small nuclear ribonucleoprotein PRP3
KLMA_40408	-0.150351627	6.512710666	0.030558858	0.096517384	uncharacterized protein KLMA_40408
KLMA_30409	-0.150083782	4.570955115	0.196870382	0.361712932	uncharacterized protein KLMA_30409
KLMA_10266	-0.150033207	5.522331215	0.152741402	0.306558448	coenzyme Q-binding protein COQ10
KLMA_20521	-0.150020829	7.231940755	0.074276531	0.182477507	general negative regulator of transcription subunit 3
KLMA_70164	-0.149835776	4.949066988	0.228991433	0.39880068	protein DAL82
KLMA_30228	-0.149744185	5.112060584	0.114387975	0.24874764	protein SYS1
KLMA_30086	-0.149656899	6.593064054	0.046118884	0.130213283	uncharacterized protein KLMA_30086
KLMA_80158	-0.149449281	4.883696482	0.284222062	0.460031169	mitotic exit network interactor 1
KLMA_80168	-0.149321369	7.143573772	0.018526346	0.066686586	GTP-binding protein RHO3
KLMA_20064	-0.149292029	5.229676215	0.253456904	0.426388438	hypothetical conserved protein
KLMA_50048	-0.149097661	5.843691745	0.062533073	0.162335905	ribonucleoside-diphosphate reductase large chain 1
KLMA_80180	-0.148975416	3.459849265	0.226554647	0.395980255	uncharacterized sulfatase PB10D8.02c
KLMA_70245	-0.148370966	6.215677828	0.087414842	0.204601405	uncharacterized protein KLMA_70245
KLMA_10380	-0.148272331	8.159842371	0.054541838	0.147463843	cell wall synthesis protein KRE9
KLMA_40016	-0.148221075	9.874755352	0.066064349	0.168211224	NADP-dependent saccharopine dehydrogenase
KLMA_80274	-0.148213212	6.013004519	0.079063896	0.190455901	uncharacterized protein KLMA_80274
KLMA_50601	-0.148164745	4.748150819	0.182838851	0.345227682	peroxisomal membrane protein PEX17
KLMA_10038	-0.148096754	6.044703651	0.05924989	0.156174702	RNA polymerase II-associated protein RBA50
KLMA_20495	-0.148081979	8.853025243	0.050953277	0.140505763	60S ribosomal protein L22-A
KLMA_20496	-0.148031966	5.792778906	0.051710449	0.142189061	hypothetical protein KLMA_20496
KLMA_10592	-0.147602419	8.377514429	0.053215212	0.144684457	enoate reductase 1
KLMA_10509	-0.147527021	5.781364757	0.077988328	0.18864376	elongator complex protein 6
KLMA_40091	-0.147468814	6.529262247	0.062966106	0.162704418	pre-mRNA-splicing factor CLF1
KLMA_80166	-0.147167158	5.492494284	0.079718437	0.191490246	tyrosine-protein phosphatase-like protein OCA2
KLMA_50193	-0.146981198	6.72154578	0.033978805	0.104545587	putative 6-phosphofructo-2-kinase/fructose-2
KLMA_20447	-0.146969861	6.783007024	0.02512119	0.083881575	cytochrome c lysine N-methyltransferase 1
KLMA_20113	-0.146849646	5.991415747	0.063791698	0.164320349	protein SFI1
KLMA_30138	-0.146761125	6.965393527	0.055556951	0.149226226	DNA replication licensing factor MCM2
KLMA_20028	-0.146451921	6.814504311	0.045438	0.129144662	ubiquitin carboxyl-terminal hydrolase 4
KLMA_20196	-0.146375884	6.812767374	0.176864439	0.336570388	hypothetical protein KLMA_20196
KLMA_50248	-0.146036916	7.724222801	0.030668153	0.09673646	cAMP-dependent protein kinase type 3
KLMA_50105	-0.146006211	4.37885904	0.21205073	0.379669545	ribonucleases P/MRP protein subunit POP5
KLMA_50623	-0.145872411	6.605810144	0.079494734	0.191113108	protein BNI4
KLMA_20784	-0.145328008	7.410786042	0.025354934	0.08454553	uncharacterized protein KLMA_20784
KLMA_60010	-0.145264686	6.129165586	0.04909011	0.136612051	protein MSS2
KLMA_20369	-0.14517528	7.713847371	0.116545149	0.252306188	mediator of RNA polymerase II transcription subunit 15
KLMA_10036	-0.145166628	6.572108604	0.034872991	0.106662405	pantothenate kinase
KLMA_50344	-0.145008158	10.18301592	0.332916175	0.513197222	ATP-dependent molecular chaperone HSC82
KLMA_10488	-0.14482798	6.28461524	0.068921889	0.173108632	GTP cyclohydrolase 1
KLMA_10650	-0.144823082	3.514256638	0.220255749	0.389466825	hypothetical protein KLMA_10650
KLMA_10495	-0.144800956	6.695797026	0.04324067	0.124480717	antiviral helicase SLH1
KLMA_40559	-0.144713508	5.428180686	0.149864183	0.302034927	ribosomal RNA methyltransferase MRM2
KLMA_30009	-0.144437713	5.635130865	0.122038485	0.260934006	beta-galactosidase
KLMA_80197	-0.144264532	5.527006906	0.110512498	0.242936957	"1,3-beta-glucan synthase component FKS3"
KLMA_10505	-0.144179209	8.144958864	0.052823546	0.144116339	amidophosphoribosyltransferase
KLMA_50580	-0.144033355	6.796653093	0.028759577	0.092217176	ribosomal N-lysine methyltransferase 2
KLMA_10160	-0.14398467	7.916116879	0.025458451	0.084678555	probable DNA-binding protein SNT1
KLMA_50312	-0.14384152	6.409026008	0.089780794	0.208627312	proteasome chaperone 1;Proteasome biogenesis-associated protein 1
KLMA_50068	-0.143774937	7.097308719	0.030641025	0.096713854	protein FMP21
KLMA_10015	-0.14336568	6.578771801	0.093459957	0.215014842	mating-type protein ALPHA2
KLMA_10781	-0.143244039	5.191131917	0.114187097	0.248724207	low specificity L-threonine aldolase
KLMA_20740	-0.14311813	6.701266139	0.033909268	0.104443994	uncharacterized protein KLMA_20740
KLMA_20564	-0.143086151	5.536661068	0.093870336	0.215239839	telomere length regulation protein ELG1
KLMA_70105	-0.142940134	6.062653948	0.133535251	0.278710945	probable ferric reductase transmembrane component
KLMA_80200	-0.14260817	6.653436769	0.054817272	0.147878443	uncharacterized protein KLMA_80200
KLMA_80090	-0.142464546	5.186115244	0.108145982	0.239069635	uncharacterized protein KLMA_80090
KLMA_40224	-0.142418299	7.364707316	0.055974488	0.15000435	DNA-directed RNA polymerases I
KLMA_40464	-0.142314555	3.957427531	0.217528733	0.386440657	beta tubulin
KLMA_40167	-0.14227944	4.849302907	0.127032514	0.267946248	tRNA-splicing endonuclease subunit SEN2
KLMA_70340	-0.142177907	7.851106911	0.029369595	0.093785483	54S ribosomal protein L16
KLMA_60234	-0.141822212	7.166755871	0.071138977	0.176843686	uncharacterized protein KLMA_60234
KLMA_80270	-0.141548477	8.408346619	0.039822273	0.117145666	37S ribosomal protein RSM28
KLMA_20835	-0.141451443	6.050363293	0.105237766	0.234103295	uncharacterized protein KLMA_20835
KLMA_40076	-0.141363736	7.34100565	0.019637203	0.069666725	nuclear cap-binding protein complex subunit 1
KLMA_10261	-0.141301099	6.938094288	0.031863407	0.099534627	transcription initiation factor TFIID subunit 4
KLMA_30521	-0.141098514	6.755833655	0.060841283	0.159166314	nucleoporin GLE1
KLMA_60509	-0.14088772	5.057083391	0.155712621	0.30982655	coiled-coil-helix-coiled-coil-helix domain-containing
KLMA_10467	-0.140849373	5.586864186	0.09514625	0.21693345	hypothetical protein KLMA_10467
KLMA_10391	-0.140215501	6.521517638	0.070670241	0.176130308	protein kinase
KLMA_10575	-0.140208165	6.904433936	0.078514628	0.189538301	RNA polymerase II subunit A C-terminal domain phosphatase
KLMA_30046	-0.14003323	6.847319398	0.102664393	0.229432188	serine/threonine-protein kinase TOR2
KLMA_20153	-0.139950595	4.892008804	0.156299912	0.310230672	aspartate aminotransferase
KLMA_60511	-0.139897179	7.998912074	0.14619071	0.29735264	peptidyl-prolyl cis-trans isomerase D
KLMA_60110	-0.139523685	7.244168439	0.026382968	0.08677901	putative ATP-dependent helicase IRC3
KLMA_30280	-0.139488302	6.565321356	0.091386209	0.211441729	pre-mRNA-splicing factor ISY1
KLMA_50414	-0.139047836	5.84287145	0.077392156	0.187388802	Pet127 family protein
KLMA_70347	-0.139033834	5.671584642	0.093258152	0.214852947	protein STU1
KLMA_40159	-0.138923945	7.202287069	0.062781679	0.162478169	protein ECM18
KLMA_30289	-0.138849873	6.294280806	0.052605699	0.143834431	pre-mRNA-splicing helicase BRR2
KLMA_20777	-0.138770278	6.741147774	0.052374227	0.143411258	structural maintenance of chromosomes protein 1
KLMA_50549	-0.138401474	9.141484079	0.024376526	0.081733057	mitochondrial-processing peptidase subunit beta
KLMA_40515	-0.138248034	7.324157808	0.047989817	0.13418903	uncharacterized protein KLMA_40515
KLMA_20550	-0.138001056	6.658020615	0.041580873	0.12106931	DUF3020 super family
KLMA_80273	-0.137872376	7.560840781	0.16064688	0.316011808	myo-inositol transporter 2
KLMA_30319	-0.137822729	7.633115626	0.026542169	0.087184277	Golgin IMH1
KLMA_80279	-0.137380241	4.975375673	0.220962023	0.390056326	ribonucleases P/MRP protein subunit POP3
KLMA_40314	-0.137202706	7.142461805	0.035355981	0.107600333	hypothetical protein KLMA_40314
KLMA_60061	-0.136877035	7.42583581	0.171433682	0.32947092	uncharacterized protein KLMA_60061
KLMA_20436	-0.136698259	4.25894421	0.195247058	0.359958903	uncharacterized protein KLMA_20436
KLMA_50058	-0.136464858	5.565945782	0.148888916	0.300945681	uncharacterized protein IRC8
KLMA_30699	-0.136462992	6.09125868	0.05921794	0.156174702	transcriptional activator HAP2
KLMA_30542	-0.136173534	7.87994468	0.105430924	0.234425345	GTPase-interacting component 2
KLMA_30388	-0.136138755	6.799735031	0.067909449	0.171689302	calcium-binding mitochondrial carrier SAL1
KLMA_10265	-0.136138434	5.494144186	0.123574232	0.262595242	mitochondrial distribution and morphology protein 12
KLMA_20056	-0.135994128	7.847917188	0.025680922	0.085221963	DUF1279 super family
KLMA_30706	-0.135891635	8.289518826	0.04178533	0.121372856	RNA polymerase-associated protein RTF1
KLMA_20422	-0.135878015	7.026974637	0.066159057	0.168262797	DNA excision repair protein
KLMA_20651	-0.135649594	7.681818086	0.074159525	0.182387259	binder of USO1 and GRH1 protein 1
KLMA_10029	-0.13555474	1.913522525	0.525630398	0.68610013	karyogamy protein KAR4
KLMA_20690	-0.13535636	6.26076485	0.089590084	0.208284049	manganese transporter SMF2
KLMA_10476	-0.135174933	6.612206502	0.0622503	0.16197782	target of rapamycin complex 1 subunit KOG1
KLMA_40536	-0.135068922	5.311447772	0.173875893	0.332712757	NADH pyrophosphatase
KLMA_60458	-0.134773607	5.644899565	0.131396999	0.275592407	mediator of RNA polymerase II transcription subunit
KLMA_10809	-0.134553347	7.727178132	0.085871641	0.202456496	proteasome maturation factor UMP1
KLMA_10406	-0.134272271	5.42048262	0.191384079	0.356343554	Golgi apparatus membrane protein TVP38
KLMA_20349	-0.134073333	7.618641584	0.029994083	0.095265761	SWR1-complex protein 3
KLMA_30202	-0.134071641	5.048020939	0.169673783	0.32699661	RNA polymerase I-specific transcription initiation factor RRN7
KLMA_70329	-0.133943767	6.787381138	0.042605055	0.123163181	transcriptional regulatory protein RXT2
KLMA_60359	-0.133937482	5.964659261	0.109790879	0.241789459	spindle assembly checkpoint component MAD1
KLMA_60349	-0.13392805	6.598842029	0.058098434	0.154303178	kinetochore-microtubule binding complex subunit SPC105
KLMA_50242	-0.133859512	4.78098805	0.194987	0.359616298	protein RAD61
KLMA_50498	-0.133831049	7.795129134	0.183085758	0.345500668	protein GIR2
KLMA_50504	-0.133782584	5.0148828	0.188531758	0.353223654	uncharacterized protein KLMA_50504
KLMA_60440	-0.133520064	4.016499437	0.342025062	0.522253837	uncharacterized protein KLMA_60440
KLMA_60157	-0.133421869	6.463030954	0.124641855	0.264168761	pre-mRNA-processing protein PRP40
KLMA_40240	-0.133383692	6.747219632	0.160710758	0.316011808	H/ACA ribonucleoprotein complex subunit 1
KLMA_70119	-0.133156468	7.023691897	0.194317382	0.358927837	uncharacterized protein KLMA_70119
KLMA_60043	-0.133095181	6.044007823	0.162174433	0.317803798	hypothetical protein KLMA_60043
KLMA_20762	-0.133027559	9.589465167	0.146389481	0.297507146	uncharacterized protein KLMA_20762
KLMA_10776	-0.132948366	5.413876657	0.159187424	0.314544481	tRNA-splicing endonuclease subunit SEN54
KLMA_40152	-0.132815027	5.822612575	0.140290787	0.28874633	vacuolar v-SNARE NYV1
KLMA_10326	-0.132727505	6.295731472	0.081986418	0.195196166	pre-mRNA-splicing factor 8
KLMA_50187	-0.132572993	8.72461132	0.051606053	0.141982583	DNA-directed RNA polymerase II subunit RPB2
KLMA_20363	-0.132500706	6.540162947	0.063257056	0.163196245	DNA base excision repair N-glycosylase 2
KLMA_10276	-0.132497018	7.23732004	0.030408146	0.09635544	54S ribosomal protein L33
KLMA_20647	-0.132197297	6.321068228	0.087015882	0.204160749	DNA damage response protein kinase DUN1
KLMA_50472	-0.131953563	6.410448364	0.074480662	0.182721384	structural maintenance of chromosomes protein 2
KLMA_10737	-0.131936786	7.350246862	0.053068642	0.144366969	UPF0652 protein
KLMA_80072	-0.131793237	5.452239238	0.177307046	0.337280188	suppressor of stem-loop protein 1
KLMA_40550	-0.131752309	6.888270646	0.054680698	0.147741386	SANT domain-containing protein 2
KLMA_10750	-0.131718565	4.754587869	0.288252641	0.464623251	hypothetical protein KLMA_10750
KLMA_40413	-0.131578381	7.448525945	0.100579857	0.226234637	uncharacterized protein KLMA_40413
KLMA_30194	-0.131408952	6.885865256	0.069133225	0.173280121	phosphatidylserine decarboxylase proenzyme 2
KLMA_10645	-0.131327568	6.034079079	0.12107095	0.259280425	DNA-directed RNA polymerase II subunit RPB9
KLMA_40104	-0.131294025	5.827928761	0.13447685	0.280111925	exosome complex component MTR3
KLMA_30323	-0.131149403	7.719068881	0.034171553	0.104918363	uncharacterized protein KLMA_30323
KLMA_30401	-0.130961667	5.215839171	0.164860204	0.320950279	ribonuclease H2 subunit B
KLMA_60286	-0.130807115	8.953282514	0.033461682	0.103460017	carbamoyl-phosphate synthase arginine-specific small chain
KLMA_80092	-0.130740829	6.400922573	0.076917179	0.186611785	tRNA guanosine-2\'-O-methyltransferase TRM3
KLMA_10155	-0.130646303	7.458891993	0.071906589	0.178357951	inorganic phosphate transporter PHO87
KLMA_60284	-0.130624157	6.329378221	0.09161907	0.211680683	ISWI chromatin-remodeling complex ATPase ISW2
KLMA_50219	-0.130614767	7.117698018	0.043461951	0.124895109	ATP-dependent helicase NAM7
KLMA_60519	-0.13058795	6.750641445	0.075922042	0.185031335	cell division cycle protein 123
KLMA_60340	-0.130562089	7.334360488	0.037937542	0.113042675	metal homeostatis protein BSD2
KLMA_30334	-0.130444009	5.638669632	0.205189784	0.371920876	spindle pole body-associated protein CIK1
