genes	logFC	logCPM	PValue	FDR	Portein_names
YALI0_D16687g	-0.570234017	3.952732366	0.04600346	0.137873805	weakly similar to uniprot|Q9FY91 Arabidopsisthaliana SIR2-family protein
YALI0_E06655g	-0.570102069	5.303218935	0.048174567	0.14219949	similar to uniprot|P32794 Saccharomyces cerevisiaeYLR397c AFG2
YALI0_B01078g	-0.568453768	6.826512507	0.058513399	0.160151676	similar to uniprot|P25635 Saccharomyces cerevisiaeYCR057C Periodic tryptophan protein 2
YALI0_C00363g	-0.568287805	5.789515697	0.053237897	0.150652039	similar to uniprot|P32657 Saccharomyces cerevisiaeYER164W CHD1 protein
YALI0_E27808g	-0.568091918	9.120890069	0.104861575	0.230929616	similar to uniprot|P38911 Saccharomyces cerevisiaeYML074c NPI46 proline cis-trans isomerase
YALI0_C03850g	-0.567787175	7.26342843	0.03020999	0.10601501	weakly similar to uniprot|P14907 Saccharomycescerevisiae YJL041W Nucleoporin NSP1 (Nuclear pore proteinNSP1) (Nucleoskeletal-like protein) (P110)
YALI0_A03399g	-0.566806307	6.0339841	0.065299619	0.171823966	no similarity
YALI0_C00847g	-0.565740148	1.510142212	0.21280936	0.368996768	similar to DEHA0A10670g Debaryomyces hansenii IPF7135.1
YALI0_B03784g	-0.565069933	5.629104492	0.060765055	0.163892796	similar to uniprot|Q9HEC4 Neurospora crassaConserved hypothetical protein
YALI0_B10175g	-0.565026023	5.625500277	0.109767325	0.23776146	similar to uniprot|Q839Q1 Enterococcus faecalisEF0111 Oxidoreductase zinc-binding
YALI0_C15136g	-0.564510388	5.692281419	0.053754598	0.151356781	no similarity
YALI0_F28435g	-0.564328002	5.518490735	0.052027498	0.148769075	weakly similar to uniprot|P32569 Saccharomycescerevisiae YER022w SRB4 RNA polymerase II transcriptionmediator
YALI0_E30393g	-0.563156663	3.331834529	0.075941789	0.189058535	weakly similar to DEHA0B02519g Debaryomyceshansenii IPF 9329.1
YALI0_E32307g	-0.561943192	6.048115906	0.028197661	0.10128751	some similarities with uniprot|Q90941 Gallus gallusPB1 Polybromo 1 protein
YALI0_F09493g	-0.561501543	5.671559354	0.039508002	0.125616782	weakly similar to uniprot|P19736 Saccharomycescerevisiae YDL030w PRP9 pre-mRNA splicing factor andDEHA0E11946g Debaryomyces hansenii
YALI0_A17875g	-0.561463556	1.392785164	0.252734403	0.413455057	similar to uniprot|Q04458 Saccharomyces cerevisiaeYMR110c aldehyde-dehydrogenase like protein
YALI0_E17985g	-0.560928502	7.671150135	0.050867309	0.147155827	similar to uniprot|Q05506 Saccharomyces cerevisiaeYDR341c arginyl-tRNA synthetase cytosolic
YALI0_D05577g	-0.560702135	5.266338572	0.049403972	0.144679248	similar to uniprot|Q9UUI3 Schizosaccharomyces pombePutative human spliceosome associated protein 145 (SAP145) homologue
YALI0_D00561g	-0.560499568	5.2287519	0.045866961	0.137669071	similar to uniprot|Q9P7R9 Schizosaccharomyces pombeCell cycle control protein cwf3
YALI0_F14575g	-0.560365622	8.61587659	0.073284241	0.184643365	similar to uniprot|P32337 Saccharomyces cerevisiaeYMR308c PSE1 beta karyopherin
YALI0_D21450g	-0.55995033	3.865504766	0.090986068	0.211231358	similar to uniprot|O74968 Schizosaccharomyces pombeSmall nuclear ribonucleoprotein
YALI0_E23947g	-0.55992028	6.417825319	0.054061827	0.15195011	similar to uniprot|P07703 Saccharomyces cerevisiaeYPR110c RPC40 DNA-directed RNA polymerase I and III 40 kDapolypeptide
YALI0_E03674g	-0.559315921	7.055883877	0.093668804	0.214439146	similar to uniprot|P43535 Saccharomyces cerevisiaeYFR009w GCN20 positive effector of GCN2P
YALI0_B23012g	-0.558302461	6.041403763	0.040893933	0.128405678	no similarity
YALI0_D18106g	-0.558176397	7.557447557	0.025249901	0.09488019	similar to CA5008|IPF12577 Candida albicansIPF12577 unknown function
YALI0_B06853g	-0.558093817	4.885145827	0.086955399	0.205416869	weakly similar to uniprot|P25502 Saccharomycescerevisiae YKL015w PUT3 Proline utilizationtrans-activator
YALI0_E29161g	-0.55796093	6.707114806	0.088321159	0.207285341	similar to uniprot|P34756 Saccharomyces cerevisiaeYFR019w FAB1 phosphatidylinositol 3-phosphate 5-kinaseP10. 3.f8.1
YALI0_F15939g	-0.55739153	7.051904708	0.076705833	0.190334793	weakly similar to uniprot|P32591 Saccharomycescerevisiae YJL176c SWI3 transcription regulatory protein
YALI0_A13563g	-0.556851393	4.409906342	0.156802722	0.301604982	weakly similar to CA1840|CaIFP3 Candida albicansunknown function
YALI0_C23144g	-0.556828116	6.520609254	0.173143556	0.322248887	similar to uniprot|P22147 Saccharomyces cerevisiaeYGL173c KEM1 multifunctional nuclease P2.117.f2.1
YALI0_C08283g	-0.556503689	1.607741722	0.120605852	0.254178722	weakly similar to uniprot|Q9Y776 Candida tropicalisSecreted aspartic protease 4
YALI0_F17028g	-0.5559621	4.575319096	0.055928124	0.15553565	some similarities with uniprot|Q9P905 Emericellanidulans PalC
YALI0_E29535g	-0.555716244	4.85843102	0.024752635	0.093983702	weakly similar to wi|NCU04740.1 Neurospora crassaNCU04740.1 predicted protein (112622 - 113926)
YALI0_E19052g	-0.555670821	5.328865806	0.105586587	0.231716652	weakly similar to DEHA0D10505g Debaryomyceshansenii
YALI0_E24805g	-0.555388868	7.092609365	0.074664275	0.187263567	similar to uniprot|P36528 Saccharomyces cerevisiaeYNL252c MRPL17 ribosomal protein of the large subunit(YmL30) mitochondrial
YALI0_D15598g	-0.555313062	4.434717827	0.043882929	0.134232847	similar to uniprot|P32356 Saccharomyces cerevisiaeYDR001c NTH1 neutral trehalase
YALI0_C00803g	-0.5551669	5.871455623	0.217534683	0.375713316	similar to uniprot|P30574 Candida albicansCarboxypeptidase Y precursor (EC 3.4.16.5)(Carboxypeptidase YSCY)
YALI0_C03355g	-0.555022181	8.466460576	0.082057422	0.199014899	highly similar to uniprot|P38219 Saccharomycescerevisiae YBR025c strong similarity to Ylf1p
YALI0_F26169g	-0.554577372	8.649734186	0.178385687	0.328513865	similar to uniprot|P36775 Saccharomyces cerevisiaeYBL022c PIM1 ATP-dependent protease
YALI0_E15125g	-0.554447052	7.538324049	0.028518041	0.102181469	similar to uniprot|O60064 Schizosaccharomyces pombePutative mannose-1-phosphate guanyltransferase
YALI0_C00253g	-0.55421721	8.057736826	0.121282933	0.255034393	highly similar to uniprot|P07342 Saccharomycescerevisiae YMR108W Acetolactate synthase mitochondrialprecursor (EC 4.1.3.18) (Acetohydroxy-acid synthase) (ALS)(AHAS)
YALI0_C22022g	-0.554215112	5.285397697	0.037843862	0.121731424	similar to uniprot|Q6CHL9 Yarrowia lipolyticaYALI0A07557g
YALI0_B18634g	-0.553966739	7.049730201	0.083242752	0.200079901	weakly similar to uniprot|Q12234 Saccharomycescerevisiae Chromosome XV reading frame ORF YOR216C RUD3suppressor of USO1-1 transport defect P37.1.f4.1
YALI0_D11528g	-0.553882739	4.285940731	0.034185506	0.114146422	weakly similar to DEHA0F05566g Debaryomyceshansenii
YALI0_E01650g	-0.553877851	4.27038139	0.076260216	0.189500957	no similarity
YALI0_B16764g	-0.553775213	3.383454023	0.093050087	0.213492261	no similarity
YALI0_E17765g	-0.553389096	6.655066651	0.031157785	0.108064313	similar to uniprot|Q9C1M3 Emericella nidulansSeptin
YALI0_D18315g	-0.552760116	4.554576399	0.045246953	0.136961915	no similarity
YALI0_E23760g	-0.551236214	7.089239664	0.068105598	0.176698005	similar to CAGL0J11198g Candida glabrata
YALI0_C05060g	-0.550777384	5.769649473	0.0425962	0.131434122	weakly similar to uniprot|Q8WZY8 Neurospora crassaConserved hypothetical protein
YALI0_E19404g	-0.550307594	4.938171365	0.071963722	0.182610687	similar to DEHA0C18216g Debaryomyces hansenii
YALI0_F28633g	-0.5497563	4.830792603	0.027875907	0.100622389	some similarities with uniprot|Q6C8I4 Yarrowialipolytica YALI0D19360g
YALI0_D00957g	-0.549162837	7.977704761	0.071023681	0.181489054	similar to uniprot|P42846 Saccharomyces cerevisiaeYNL308c KRI1
YALI0_E09306g	-0.549105714	6.987973552	0.070459731	0.180530707	weakly similar to uniprot|P50113 Saccharomycescerevisiae YGL154c LYS5 L-aminoadipate-semialdehydedehydrogenase small subunit
YALI0_B15147g	-0.549047712	6.656248517	0.041602631	0.129756505	similar to uniprot|P31384 Saccharomyces cerevisiaeYAL021c CCR4 transcriptional regulator P4.26.f2.2
YALI0_E22484g	-0.54887262	7.353824894	0.204473371	0.360027677	similar to uniprot|Q09686 Schizosaccharomycespombe
YALI0_E13211g	-0.548390821	6.534999149	0.072945638	0.184096553	similar to uniprot|P33754 Saccharomyces cerevisiaeYBR171w SEC66 ER protein-translocation complex subunit
YALI0_B21978g	-0.548229577	6.717875073	0.034394389	0.114780614	weakly similar to uniprot|P25038 Saccharomycescerevisiae YOL023w IFM1 translation initiation factor 2mitochondrial
YALI0_F27401g	-0.548009088	5.561828606	0.068769344	0.177703037	no similarity
YALI0_F11121g	-0.547900681	7.30819203	0.103882572	0.229557365	similar to uniprot|P38260 Saccharomyces cerevisiaeYBR101c and DEHA0F16456g Debaryomyces hansenii
YALI0_E08602g	-0.547704622	7.111293294	0.094567016	0.215741024	weakly similar to uniprot|P17558 Saccharomycescerevisiae YOR158w PET123 ribosomal protein mitochondrial
YALI0_D23133g	-0.547042696	6.840462528	0.074357122	0.186725161	weakly similar to uniprot|P36120 Saccharomycescerevisiae YKR024c DBP7 RNA helicase required for 60Sribosomal subunit assembly
YALI0_C07953g	-0.546492045	11.10592935	0.128060998	0.264614608	highly similar to uniprot|P46598 Candida albicansCaHSC82 Heat shock protein 90 homolog
YALI0_C11858g	-0.546386525	5.292753622	0.145824141	0.288646021	weakly similar to uniprot|Q6C3X9 Yarrowialipolytica YALI0E31383g
YALI0_D23595g	-0.545565278	7.230248864	0.070090624	0.179965625	highly similar to uniprot|Q8J058 Coccidioidesimmitis Septin 2
YALI0_B20658g	-0.544791115	6.319326236	0.037042017	0.120044675	weakly similar to uniprot|P33309 Saccharomycescerevisiae YNL001w DOM34 functions in protein translationto promote G1 progression and differentiation
YALI0_B11066g	-0.543412597	5.998330221	0.053682821	0.151306118	no similarity
YALI0_F30855g	-0.543090172	7.238998784	0.066029467	0.173284437	weakly similar to uniprot|Q06704 Saccharomycescerevisiae YLR309c IMH1 involved in vesicular transport
YALI0_A16588g	-0.542708364	6.459031021	0.033924834	0.113526365	weakly similar to uniprot|P53552 Saccharomycescerevisiae YNL139c RLR1 regulatory protein
YALI0_E03256g	-0.54088711	5.584554523	0.104884823	0.230929616	some similarities with uniprot|Q03750 Saccharomycescerevisiae YML114c transcription initiation factor TFIIDsubunit 8 (TAF65 TBP Associated Factor 65 K)
YALI0_B05434g	-0.540843329	7.089908041	0.298328836	0.459907803	no similarity
YALI0_E02343g	-0.540615807	5.736710999	0.159509236	0.305163437	similar to uniprot|Q7RYX8 Neurospora crassahypothetical protein
YALI0_E10329g	-0.54013047	6.895486456	0.032945749	0.11167645	weakly similar to uniprot|Q08760 Saccharomycescerevisiae YOR301w RAX1 similarity to S. pombe SPAC23G3.05c
YALI0_E17919g	-0.540027823	6.512180746	0.032947964	0.11167645	similar to uniprot|P48525 Saccharomyces cerevisiaeYOL033w MSE1 glutamyl-tRNA synthetase mitochondrialsingleton
YALI0_F08151g	-0.53935216	6.727121157	0.102169512	0.226764651	similar to uniprot|P38861 Saccharomyces cerevisiaeYHR170w NMD3 nonsense-mediated mRNA decay protein
YALI0_A17666g	-0.539272507	2.121788336	0.091391287	0.211901216	weakly similar to uniprot|P53322 Saccharomycescerevisiae YGR260w TNA1 similarity to allantoate transportprotein
YALI0_F02189g	-0.539213736	6.653282606	0.032214921	0.110116127	similar to uniprot|P53337 Saccharomyces cerevisiaeYGR284c : Hypothetical 35.0 kDa protein and DEHA0G19327gDebaryomyces hansenii IPF 5185.1
YALI0_D18249g	-0.538427962	6.259932997	0.070198649	0.180090307	some similarities with uniprot|Q8WZS2 Neurosporacrassa Dynactin (150 kDa dynein-associated polypeptide)ro-3
YALI0_F08569g	-0.537753657	9.084008258	0.114025903	0.244133932	similar to uniprot|P26783 Saccharomyces cerevisiaeYJR123w RPS5 ribosomal protein S5
YALI0_C06864g	-0.537349837	6.527450267	0.027324432	0.099521399	weakly similar to DEHA0F13706g Debaryomyceshansenii IPF 8049.1
YALI0_F03025g	-0.53699734	4.598227244	0.101052348	0.225389664	similar to uniprot|Q871U8 Neurospora crassaNCU06664.1 hypothetical protein 100H1.080 gene
YALI0_C04004g	-0.536610855	6.881144784	0.043110083	0.132600666	similar to uniprot|P32629 Saccharomyces cerevisiaeYEL036c ANP1 required for protein glycosylation in thegolgi
YALI0_D24343g	-0.536383281	7.507888229	0.050381424	0.146407006	weakly similar to uniprot|P47045 Saccharomycescerevisiae YJL054W Hypothetical 54.2 kDa protein inBTN1-PEP8 intergenic region
YALI0_A07425g	-0.535686219	2.32843419	0.201635084	0.35700196	weakly similar to uniprot|Q9I3H5 Pseudomonasaeruginosa Probable flavin-containing monooxygenase
YALI0_E33737g	-0.535171303	2.107667243	0.168698382	0.316937375	weakly similar to CA2714|CaIFF2 Candida albicansCaIFF2
YALI0_F29843g	-0.534565385	7.554756895	0.095583645	0.217160591	similar to uniprot|P00958 Saccharomyces cerevisiaeYGR264c MES1 methionyl-tRNA synthetase
YALI0_B15862g	-0.533075117	5.076796837	0.097909939	0.220297362	weakly similar to uniprot|O93994 Candida albicansConserved hypothetical protein
YALI0_B05170g	-0.532971057	7.793764823	0.054495633	0.152814837	weakly similar to uniprot|P09620 Saccharomycescerevisiae YGL203c KEX1 carboxypeptidase (YSC-alpha)
YALI0_D24497g	-0.532499149	6.680975597	0.071695545	0.182232446	similar to uniprot|Q12389 Saccharomyces cerevisiaeYDL031W Probable Similar to RNA-dependent helicase DBP10(DEAD-box protein 10)
YALI0_B12474g	-0.531600366	7.698859307	0.085624793	0.203783643	similar to uniprot|P38788 Saccharomyces cerevisiaeYHR064c PDR13 regulator protein involved in pleiotropicdrug resistance
YALI0_E18898g	-0.531001747	7.110552354	0.260163403	0.42107967	weakly similar to uniprot|P36126 Saccharomycescerevisiae YKR031c SPO14 phospholipase D
YALI0_A15708g	-0.530622018	6.128549017	0.07096559	0.181443047	weakly similar to uniprot|Q08287 Saccharomycescerevisiae YOL144w 60S ribosome subunit biogenesis proteinNOP8
YALI0_F14927g	-0.530018966	7.176829588	0.031490588	0.108744862	similar to uniprot|P53008 Saccharomyces cerevisiaeYGL027c CWH41 ER glucosidase I
YALI0_D13596g	-0.529649251	7.903567652	0.075447042	0.188291197	highly similar to uniprot|P13663 Saccharomycescerevisiae YDR158w HOM2 aspartate-semialdehydedehydrogenase
YALI0_D02739g	-0.528492953	7.229431177	0.115294039	0.246239772	weakly similar to uniprot|Q04697 Saccharomycescerevisiae YML048w EFF2 involved in glucose repression
YALI0_B18436g	-0.528477195	4.414693747	0.060652663	0.163786526	weakly similar to uniprot|P53065 Saccharomycescerevisiae YGL243w TAD1 tRNA-specific adenosine deaminase1
YALI0_B11000g	-0.528381624	7.129665407	0.120785133	0.254219942	weakly similar to uniprot|P36517 Saccharomycescerevisiae YLR439w MRPL4 ribosomal protein mitochondrial
YALI0_D02123g	-0.528111948	5.769416633	0.041898927	0.130229528	similar to uniprot|Q9P391 Neurospora crassa B24M22.170 Conserved hypothetical protein
YALI0_B22792g	-0.526421446	5.927797084	0.078096857	0.192524487	weakly similar to uniprot|P48566 Saccharomycescerevisiae YNL293w MSB3
YALI0_D02519g	-0.526221263	4.731572162	0.045602667	0.13715744	weakly similar to uniprot|Q04223 Saccharomycescerevisiae YMR130w
YALI0_E14443g	-0.525123116	8.013895769	0.052024103	0.148769075	similar to uniprot|P38221 Saccharomyces cerevisiaeYBR029c CDS1 CDP-diacylglycerol synthase singleton
YALI0_A13585g	-0.524803246	7.791716268	0.048497351	0.142940764	weakly similar to uniprot|P38069 Saccharomycescerevisiae YBR015c TTP1(MNN2)
YALI0_D12628g	-0.524534975	7.282184515	0.100740627	0.225125342	
YALI0_D02167g	-0.524247454	6.998579372	0.07116073	0.181551184	some similarities with uniprot|P38113 Saccharomycescerevisiae YBR145w ADH5 alcohol dehydrogenase V
YALI0_F01166g	-0.523805512	6.92543358	0.029244544	0.103708551	similar to wi|NCU09610.1 Neurospora crassaNCU09610. 1 hypothetical protein
YALI0_C24079g	-0.523671111	6.035625677	0.066590295	0.174201722	similar to uniprot|Q9VGG9 Drosophila melanogasterCG31368-PA
YALI0_F30481g	-0.523649347	6.576414145	0.031985015	0.109740608	similar to uniprot|P54839 Saccharomyces cerevisiaeYML126c HMGS 3-hydroxy-3-methylglutaryl coenzyme Asynthase
YALI0_F00616g	-0.523603432	2.985549929	0.128718998	0.26545828	no similarity possibly noncoding
YALI0_A16841g	-0.523174981	3.897797164	0.118350341	0.251085119	weakly similar to uniprot|P41696 Saccharomycescerevisiae YOR113w AZF1 asparagine-rich zinc fingerprotein
YALI0_B00990g	-0.523109217	7.732865177	0.072608905	0.183476069	highly similar to uniprot|Q02892 Saccharomycescerevisiae YPL093W Nucleolar GTP-binding protein 1
YALI0_D17600g	-0.522895657	5.270786786	0.187532811	0.339273069	similar to uniprot|O94282 Schizosaccharomycespombe
YALI0_F14597g	-0.522818823	6.855507867	0.041459831	0.129444431	similar to uniprot|Q8NJ14 Neurospora crassa relatedto SYG1 protein
YALI0_F12551g	-0.52252489	8.003779904	0.107051397	0.233745607	similar to uniprot|P35191 Saccharomyces cerevisiaeYFL016c
YALI0_E30877g	-0.522230331	8.34096209	0.074114156	0.186269477	weakly similar to uniprot|P34167 Saccharomycescerevisiae YPR163c TIF3 translation initiation factoreIF4B singleton
YALI0_C06996g	-0.521915221	5.41063772	0.055398736	0.154547398	similar to DEHA0A10175g Debaryomyces hansenii IPF7084.1
YALI0_C10670g	-0.521369184	0.929945053	0.263990029	0.424923626	similar to uniprot|O94343 Schizosaccharomyces pombePutative MSF transporter
YALI0_D09449g	-0.521045806	6.527119142	0.08240697	0.199177581	highly similar to uniprot|P20447 Saccharomycescerevisiae YGL078C Probable ATP-dependent RNA helicaseDBP3 (Helicase CA3)
YALI0_D03399g	-0.521031582	7.920528151	0.058709112	0.160469807	similar to uniprot|Q91YE4 Mus musculus 67 kDapolymerase- associated factor PAF67
YALI0_E08969g	-0.520725943	1.36799513	0.210461498	0.366101463	similar to uniprot|P39109 Saccharomyces cerevisiaeYDR135c YCF1 glutathione S-conjugate transporter vacuolar
YALI0_E13167g	-0.52040767	4.095394157	0.120497026	0.254178722	weakly similar to uniprot|P43589 Saccharomycescerevisiae YFR005c SAD1 SnRNP assembly defective
YALI0_F31141g	-0.520212614	5.267212078	0.106671089	0.233206258	similar to uniprot|Q06151 Saccharomyces cerevisiaeYLR270w Scavenger mRNA decapping enzyme
YALI0_F05698g	-0.519409533	4.923346079	0.057613959	0.158549636	weakly similar to uniprot|P32849 Saccharomycescerevisiae YLR032w
YALI0_D08404g	-0.51848593	5.381993493	0.0553409	0.154469968	similar to uniprot|Q871P1 Neurospora crassaCAD70955 Hypothetical protein B11C21.140
YALI0_E25674g	-0.518349962	6.769805713	0.131032743	0.268020482	no similarity possibly noncoding
YALI0_A00825g	-0.51742438	3.655528646	0.056614269	0.156795897	weakly similar to DEHA0E12342g Debaryomyceshansenii IPF 11939.1
