Geneid,Std_1,Std_2,Std_3,Doc_1,Doc_2,Doc_3
YALI0_C15230g,842,888,1177,1327,1515,1000
YALI0_C15237g,1212,1036,1310,3143,1688,1101
YALI0_C15246g,1698,1559,1339,1089,1210,1208
YALI0_C15268g,179,199,431,512,348,274
YALI0_C15290g,4237,5108,2469,1349,1835,1734
YALI0_C15304g,465,720,868,800,839,782
YALI0_C15323g,2282,3304,8843,37512,9317,3998
YALI0_C15334g,4541,4932,3453,2584,3058,2553
YALI0_C15345g,1318,1723,1969,1223,1465,1082
YALI0_C15356g,8289,7316,4283,2866,4175,3937
YALI0_C15378g,1087,1425,1363,1020,1168,925
YALI0_C15400g,7376,8222,5824,1890,3718,4140
YALI0_C15422g,7901,7982,2588,1543,2738,2795
YALI0_C15444g,1103,1427,2066,1070,1879,2134
YALI0_C15466g,116,589,5427,2987,4485,4351
YALI0_C15488g,93,36,6,36,10,238
YALI0_C15532g,6,4,2,6,6,0
YALI0_C15554g,984,1589,2602,1497,2012,1936
YALI0_C15576g,155,110,16,20,12,18
YALI0_C15609g,19,14,5,2,5,2
YALI0_C15653g,2266,1965,1382,998,1280,1132
YALI0_C15719g,1861,1919,780,477,336,525
YALI0_C15741g,2304,2202,1019,531,482,459
YALI0_C15785g,24,16,11,1,2,7
YALI0_C15807g,8,6,2,0,0,0
YALI0_C15829g,1242,1576,2050,1827,1796,1448
YALI0_C15851g,2972,3540,3232,3331,3010,3125
YALI0_C15873g,12807,12135,8902,7649,8484,8260
YALI0_C15895g,26707,30345,22435,20027,17160,12798
YALI0_C15917g,17,17,13,15,3,6
YALI0_C15939g,12282,15424,6755,2267,4597,6265
YALI0_C16005g,879,914,928,971,1024,758
YALI0_C16027g,7235,7868,8178,7153,8508,7918
YALI0_C16049g,799,788,1057,977,1172,1220
YALI0_C16126g,0,0,0,0,0,0
YALI0_C16148g,1297,1070,548,128,279,389
YALI0_C16181g,5856,6408,7287,4838,7266,6800
YALI0_C16203g,11327,11276,8054,5193,7522,8200
YALI0_C16225g,70,79,27,24,29,30
YALI0_C16247g,799,856,684,293,713,953
YALI0_C16269g,4,3,1,0,1,0
YALI0_C16346g,1873,1924,939,215,331,297
YALI0_C16368g,622,538,468,278,279,234
YALI0_C16390g,1985,1794,905,264,791,953
YALI0_C16412g,1943,2350,4080,7160,5574,4340
YALI0_C16434g,2237,2555,3456,3676,4253,4158
YALI0_C16456g,3256,5084,9706,12494,11981,10912
YALI0_C16478g,1985,2672,1996,1986,1508,1271
YALI0_C16500g,445,442,398,278,465,522
YALI0_C16522g,32,33,31,0,3,10
YALI0_C16544g,9,3,11,3,8,16
YALI0_C16566g,8658,9134,5112,1288,4342,6540
YALI0_C16599g,64,71,96,321,138,79
YALI0_C16621g,3710,8348,25760,22068,30136,31147
YALI0_C16643g,1991,2108,2203,1083,2452,2910
YALI0_C16665g,2519,2464,2418,952,2361,2654
YALI0_C16687g,1789,2102,2508,3457,2309,1661
YALI0_C16709g,2879,3184,2952,1105,2626,2609
YALI0_C16731g,1263,1871,1963,2373,1589,1384
YALI0_C16753g,11198,9149,7221,5570,10652,12805
YALI0_C16775g,11773,11510,8916,5136,8520,9443
YALI0_C16797g,71708,85597,98077,62913,129450,152291
YALI0_C16819g,3155,3724,3125,3220,3286,2856
YALI0_C16841g,2095,1592,930,511,850,871
YALI0_C16863g,1471,1577,1923,1034,2158,2550
YALI0_C16885g,22966,30540,48491,46207,74723,87302
YALI0_C16907g,75,57,29,26,18,39
YALI0_C16929g,2890,3556,7347,7294,10020,9964
YALI0_C16951g,3351,2476,93,37,66,62
YALI0_C16973g,9223,11053,11193,7942,12207,12143
YALI0_C16995g,6280,31522,44982,30089,67854,79519
YALI0_C17017g,19,17,24,22,17,12
YALI0_C17039g,599,719,676,612,598,582
YALI0_C17061g,378,360,137,78,114,133
YALI0_C17083g,5168,4880,2036,784,1632,1604
YALI0_C17105g,44,95,72,36,94,71
YALI0_C17193g,1033,1204,1217,1248,994,767
YALI0_C17215g,63,56,193,275,400,256
YALI0_C17237g,458,626,11343,23049,33795,30935
YALI0_C17281g,30,22,8,0,4,2
YALI0_C17303g,108,85,45,11,8,4
YALI0_C17325g,5980,6700,6342,4866,6226,6694
YALI0_C17347g,55296,64193,48866,23786,41109,47534
YALI0_C17369g,3721,3221,1132,458,786,858
YALI0_C17391g,1204,1755,2413,2957,2126,1780
YALI0_C17501g,307,393,236,96,84,126
YALI0_C17545g,5179,3587,4125,3463,5022,6129
YALI0_C17567g,1076,978,5101,4377,7748,7376
YALI0_C17589g,126,164,894,1085,1071,741
YALI0_C17633g,16,35,17,12,20,19
YALI0_C17655g,1528,1732,1379,922,1234,1213
YALI0_C17831g,2754,2916,3462,3321,3258,2718
YALI0_C17853g,2475,2204,963,668,1041,992
YALI0_C17875g,31,45,45,52,58,38
YALI0_C17897g,1091,1188,1972,2276,2639,2437
YALI0_C17919g,37,53,63,45,55,63
YALI0_C17941g,4311,4861,5435,3197,3927,3616
YALI0_C17963g,1416,509,4,4,4,2
YALI0_C18029g,408,848,12340,34560,22077,16448
YALI0_C18051g,1318,1353,787,256,574,583
YALI0_C18073g,6511,7863,6811,8213,5657,3612
YALI0_C18095g,1279,1151,432,425,378,266
YALI0_C18117g,2711,3059,2228,1210,1781,1668
YALI0_C18139g,3308,4141,3912,5267,3508,2796
YALI0_C18161g,5950,5966,3951,3428,3654,3143
YALI0_C18183g,2255,2514,1735,1197,901,652
YALI0_C18205g,4490,5385,6019,4949,5764,5219
YALI0_C18227g,4922,6031,5063,3959,4057,3597
YALI0_C18249g,83,104,162,339,263,365
YALI0_C18263g,1470,1851,4903,5548,12723,15760
YALI0_C18293g,383,355,437,290,367,532
YALI0_C18315g,392,582,4048,3047,5456,6628
YALI0_C18359g,929,1038,1007,560,724,723
YALI0_C18381g,2345,2519,1948,1645,2173,2038
YALI0_C18403g,2085,2226,1238,600,790,608
YALI0_C18425g,2296,2956,2539,1189,1936,1870
YALI0_C18447g,328,349,229,249,279,315
YALI0_C18469g,610,551,589,339,616,662
YALI0_C18475g,15,16,16,44,36,31
YALI0_C18481g,118,108,52,98,120,186
YALI0_C18491g,2084,2113,3040,1187,3774,4752
YALI0_C18513g,2754,3232,2527,1653,1733,1971
YALI0_C18535g,4387,5721,4105,1831,2578,2414
YALI0_C18557g,2980,3728,1919,672,1451,1546
YALI0_C18623g,2371,2699,4780,3455,5311,5985
YALI0_C18645g,952,644,609,298,701,833
YALI0_C18667g,5910,6404,7588,4112,8150,8928
YALI0_C18689g,6079,4614,1910,762,1785,2124
YALI0_C18711g,1023,1184,1322,1087,1105,894
YALI0_C18733g,404,485,698,1435,615,441
YALI0_C18755g,2973,3467,3620,2147,2996,2925
YALI0_C18777g,709,835,1533,2246,1264,762
YALI0_C18799g,3007,2799,1505,1985,1426,1174
YALI0_C18821g,5620,6080,5685,4997,5754,5368
YALI0_C18975g,192,196,184,146,126,122
YALI0_C18997g,5247,5512,3188,2154,2629,2290
YALI0_C19019g,15,18,6,8,2,0
YALI0_C19041g,6472,6042,5652,3305,5822,6485
YALI0_C19063g,1124,1099,1359,1499,1399,1237
YALI0_C19085g,3883,4191,3558,3329,4058,3974
YALI0_C19096g,2892,3598,3031,4312,2931,2384
YALI0_C19107g,49630,62357,71427,64026,65947,62651
YALI0_C19129g,4187,3841,2733,1254,1908,2053
YALI0_C19151g,849,477,1020,743,1949,2550
YALI0_C19195g,636,705,1819,3581,2613,1973
YALI0_C19217g,812,895,795,554,794,642
YALI0_C19239g,43,88,184,207,150,122
YALI0_C19261g,2527,2716,2226,1417,2189,2031
YALI0_C19283g,136,239,272,300,342,299
YALI0_C19305g,0,0,0,0,0,0
YALI0_C19316g,5,4,5,13,1,7
YALI0_C19338g,1068,1823,2339,1916,2725,2669
YALI0_C19360g,58,60,29,37,64,65
YALI0_C19382g,11492,18252,33076,27927,36024,36457
YALI0_C19404g,1603,1903,1584,923,1282,1148
YALI0_C19426g,2914,2884,1535,666,1204,1243
YALI0_C19448g,2307,2689,2993,2571,2534,2200
YALI0_C19558g,88,96,18,6,23,12
YALI0_C19580g,1006,846,597,697,671,733
YALI0_C19602g,445,405,490,398,533,653
YALI0_C19624g,3078,3497,5550,3962,5283,4212
YALI0_C19646g,109,121,66,47,56,58
YALI0_C19668g,1320,1494,1670,1294,1759,1726
YALI0_C19682g,2917,3014,1627,1430,1201,893
YALI0_C19690g,0,8,7,12,6,8
YALI0_C19712g,1368,1595,1271,784,898,852
YALI0_C19734g,177,168,300,318,333,281
YALI0_C19756g,1314,1392,1132,1369,661,441
YALI0_C19778g,11487,11073,9238,13765,12447,9988
YALI0_C19800g,29151,30138,28585,7851,18769,14808
YALI0_C19822g,184,386,1149,1021,1041,955
YALI0_C19844g,138,245,921,801,1274,1612
YALI0_C19866g,60,243,580,3345,4768,4664
YALI0_C19888g,1,2,1,0,4,0
YALI0_C19899g,2,5,5,4,4,8
YALI0_C19943g,216,244,150,144,94,124
YALI0_C19965g,639,628,456,259,453,391
YALI0_C19987g,766,896,760,524,714,626
YALI0_C20053g,1202,1289,960,676,1028,1047
YALI0_C20060g,33,34,12,47,43,93
YALI0_C20066g,92,96,32,100,72,243
YALI0_C20075g,1535,1615,1378,1884,1522,1156
YALI0_C20097g,80,137,454,819,1086,1139
YALI0_C20119g,851,1172,1656,1863,2436,2145
YALI0_C20141g,1128,1368,2117,1930,2413,2342
YALI0_C20207g,2092,1808,684,263,568,680
YALI0_C20229g,0,0,0,1,0,0
YALI0_C20251g,85,115,66,107,109,83
YALI0_C20265g,158,130,56,23,54,112
YALI0_C20273g,24,44,171,190,227,280
YALI0_C20295g,834,3524,20367,28905,27830,27457
YALI0_C20317g,1717,1636,1342,665,1149,1179
YALI0_C20339g,2289,2391,2003,1390,1779,1752
YALI0_C20361g,20,30,14,10,8,20
YALI0_C20383g,0,2,0,0,2,0
YALI0_C20405g,3526,3976,5204,3085,4763,5532
YALI0_C20427g,1304,1054,777,764,752,684
YALI0_C20449g,9593,9738,15598,15826,17833,18264
YALI0_C20471g,2,2,4,14,4,10
YALI0_C20625g,1948,2439,3994,4346,4237,3682
YALI0_C20647g,363,447,772,1063,984,805
YALI0_C20669g,5234,4491,5005,3195,6144,6559
YALI0_C20691g,495,435,336,98,210,206
YALI0_C20713g,47,72,138,142,221,204
YALI0_C20735g,2680,3569,5657,4144,5327,4630
YALI0_C20757g,2080,2738,4737,2353,4523,4099
YALI0_C20779g,191,174,52,20,29,34
YALI0_C20801g,131,212,163,257,114,70
YALI0_C20823g,70,111,210,115,197,321
YALI0_C20889g,1167,1300,1067,781,1151,1190
YALI0_C20911g,1561,1809,1911,1344,1969,2329
YALI0_C20933g,1115,1153,670,328,612,696
YALI0_C20955g,1536,2030,1992,1955,2632,2442
YALI0_C20977g,652,1008,1566,988,2027,2381
YALI0_C20999g,9129,8773,6175,5272,5526,5275
YALI0_C21021g,1518,1728,1580,970,1096,969
YALI0_C21043g,3484,4493,11533,9257,12077,11343
YALI0_C21065g,1476,1907,3753,2082,4121,4890
YALI0_C21087g,6998,7314,5165,4085,3656,3548
YALI0_C21109g,4347,5307,4418,3590,3111,2518
YALI0_C21131g,2301,2110,1082,602,860,886
YALI0_C21186g,3058,2831,1518,202,464,691
YALI0_C21219g,0,0,0,0,0,0
YALI0_C21252g,254,186,34,12,14,18
YALI0_C21274g,398,349,112,90,68,103
YALI0_C21296g,450,488,831,255,350,341
YALI0_C21318g,4972,4824,6063,5902,6347,6017
YALI0_C21340g,3892,3827,4760,2906,4528,4620
YALI0_C21362g,14647,33806,83649,59438,79755,89310
YALI0_C21384g,52,72,61,27,79,103
YALI0_C21406g,273,277,236,129,331,499
YALI0_C21428g,664,665,664,603,608,588
YALI0_C21450g,3102,4267,6790,5357,8704,9306
YALI0_C21472g,3152,3062,3066,1722,3561,3359
YALI0_C21494g,11377,11941,8414,3558,5336,4614
YALI0_C21516g,2056,1912,900,624,753,714
YALI0_C21538g,7172,8625,8920,3037,6342,8584
YALI0_C21560g,47935,52086,28760,21955,23843,21993
YALI0_C21582g,11595,14248,17164,15065,20861,23535
YALI0_C21604g,2573,3360,7475,7311,8883,8838
YALI0_C21626g,819,880,735,1021,865,526
YALI0_C21648g,624,420,334,112,278,246
YALI0_C21670g,35,24,11,23,13,4
YALI0_C21692g,1666,1778,1259,809,961,768
YALI0_C21736g,15,7,40,83,40,33
YALI0_C21758g,4369,5026,3520,1178,2511,2933
YALI0_C21780g,1479,1736,1333,1413,1116,809
YALI0_C21789g,3539,4530,5827,7175,4844,3427
YALI0_C21802g,12854,14394,10849,5730,8901,9637
YALI0_C21824g,10968,12118,12805,12419,12374,10888
YALI0_C21846g,8956,7562,3823,1738,3046,2986
YALI0_C21868g,6066,6384,4995,2875,4072,3771
YALI0_C21890g,8990,9439,8380,9848,7922,6734
YALI0_C21912g,2303,3712,8591,9045,10329,9119
YALI0_C21934g,3911,6055,10106,10956,10123,8648
YALI0_C21956g,3102,2687,1959,1005,2113,2601
YALI0_C21978g,17,36,22,42,68,62
YALI0_C22000g,707,1565,4186,4385,6223,8136
YALI0_C22022g,1742,1625,1138,733,885,892
YALI0_C22044g,979,1098,1472,1270,1214,1020
YALI0_C22066g,7875,7838,5325,2243,4314,4176
YALI0_C22088g,1914,1849,2240,1678,2591,3090
YALI0_C22121g,318,218,92,124,134,164
YALI0_C22143g,619,510,143,59,104,165
YALI0_C22165g,2402,2956,2446,1322,2061,2134
YALI0_C22187g,3312,3859,2601,1661,2128,2088
YALI0_C22209g,1054,986,972,831,1100,1182
YALI0_C22231g,1853,2104,1667,480,1205,1382
YALI0_C22253g,4040,4489,3902,2132,4164,4929
YALI0_C22275g,2471,3395,4420,7585,5665,4499
YALI0_C22297g,30,18,14,5,12,11
YALI0_C22319g,2251,2544,2914,3251,3212,3225
YALI0_C22341g,3041,5046,7928,3460,7759,9221
YALI0_C22363g,136,135,111,41,122,127
YALI0_C22385g,4376,3634,2053,1144,1955,1986
YALI0_C22394g,700,912,28284,50963,37907,37647
YALI0_C22462g,1768,2316,3215,1509,3158,3314
YALI0_C22484g,1011,1042,1475,1145,1551,1475
YALI0_C22506g,5366,5121,2719,1962,2056,2205
YALI0_C22528g,2426,2913,3458,4787,3791,3025
YALI0_C22550g,9158,9051,5853,3678,5059,5506
YALI0_C22572g,554,692,1114,618,919,824
YALI0_C22594g,243,235,212,155,295,422
YALI0_C22616g,537,550,839,648,867,808
YALI0_C22638g,2,0,0,1,0,0
YALI0_C22660g,816,683,242,94,157,172
YALI0_C22682g,1819,1920,1737,1262,2161,2425
YALI0_C22704g,3335,4011,4429,3602,3922,3389
YALI0_C22719g,295,405,517,334,455,580
YALI0_C22726g,1526,1683,2569,1771,2700,2663
YALI0_C22748g,1165,683,553,826,1124,1196
YALI0_C22770g,5883,6331,4863,1861,3369,3247
YALI0_C22792g,388,354,410,223,420,554
YALI0_C22836g,1968,3098,10089,9476,5452,4318
YALI0_C22858g,738,782,535,418,424,358
YALI0_C22880g,523,648,1017,1059,904,902
YALI0_C22924g,818,831,636,203,598,1023
YALI0_C22946g,2192,2281,2464,1068,2536,3006
YALI0_C22968g,1214,1478,1393,622,1208,1255
YALI0_C22990g,3068,2939,2101,1124,2026,2083
YALI0_C23034g,1118,1230,1127,464,940,1141
YALI0_C23056g,2211,2070,1350,618,1298,1528
YALI0_C23078g,3243,5107,7802,6247,7042,5749
YALI0_C23100g,1640,2075,2257,2514,2255,1921
YALI0_C23122g,1385,1213,806,814,698,723
YALI0_C23144g,4271,4020,2361,940,2169,2984
YALI0_C23166g,5179,5290,5039,5543,4612,3920
YALI0_C23188g,2085,2544,2709,2355,2411,1887
YALI0_C23210g,821,719,790,1274,758,504
YALI0_C23224g,1001,1308,2497,3229,2444,2324
YALI0_C23232g,3932,3540,2516,1364,1910,1599
YALI0_C23254g,67,44,36,6,28,43
YALI0_C23276g,1296,1278,833,363,750,908
YALI0_C23298g,116,70,12,2,0,4
YALI0_C23320g,1179,1242,1315,1588,1267,1018
YALI0_C23342g,1266,1376,1907,1199,1755,1774
YALI0_C23364g,18252,14246,8967,3881,5888,5986
YALI0_C23379g,2692,2581,2101,798,1728,2157
YALI0_C23386g,3962,3260,1560,1331,1253,1182
YALI0_C23408g,6477,6147,2832,1489,1672,1641
YALI0_C23430g,1215,1261,960,339,523,450
YALI0_C23452g,12197,15929,6772,2169,5066,6724
YALI0_C23474g,4413,4416,507,443,363,388
YALI0_C23496g,1316,1706,2829,3354,2876,2170
YALI0_C23518g,145,179,151,279,149,146
YALI0_C23540g,1100,1248,653,654,640,596
YALI0_C23562g,2289,2525,3507,2513,3416,3067
YALI0_C23617g,3616,2277,2777,2079,3458,3373
YALI0_C23639g,824,709,330,282,257,250
YALI0_C23661g,1277,1236,1067,649,1143,1142
YALI0_C23683g,825,780,521,518,651,514
YALI0_C23705g,1486,1111,385,485,369,321
YALI0_C23727g,694,728,350,204,180,123
YALI0_C23749g,4890,4754,3362,3306,3738,3683
YALI0_C23771g,2844,3204,3194,3304,2683,2168
YALI0_C23793g,2608,2714,2881,1639,2565,2541
YALI0_C23815g,1726,1527,2213,3319,2307,1648
YALI0_C23837g,17,39,19,93,70,57
YALI0_C23859g,193,195,169,233,200,213
YALI0_C23881g,258,298,339,272,397,340
YALI0_C23903g,6988,7945,7093,1901,5902,8273
YALI0_C23925g,185,209,134,102,64,74
YALI0_C23947g,7132,7865,8841,11584,10494,9068
YALI0_C23969g,14796,14440,12992,3892,12514,16175
YALI0_C23991g,1194,1594,2710,1445,2609,3039
YALI0_C24013g,839,1096,948,913,895,837
YALI0_C24035g,29,38,19,48,48,23
YALI0_C24057g,3416,3553,2830,4104,3196,2769
YALI0_C24079g,2995,2720,1808,1080,1684,1559
YALI0_C24101g,38851,41494,53361,43986,76498,89911
YALI0_C24123g,902,963,1348,3729,1692,1214
YALI0_C24145g,3537,4137,5861,3626,5521,5376
YALI0_C24167g,1377,1575,2093,1972,2512,2212
YALI0_C24189g,1118,838,502,386,367,359
YALI0_C24211g,291,368,479,185,440,608
YALI0_C24233g,3227,4239,6032,4711,7111,7093
YALI0_C24255g,21220,17662,17766,18979,20792,21821
YALI0_C24277g,5634,6963,5470,4405,4389,3960
YALI0_C24299g,1602,1740,1750,1315,1984,1903
YALI0_C24321g,1245,1268,1039,762,906,788
YALI0_C24332g,974,1053,1335,924,1733,1859
YALI0_C24354g,19451,23694,18036,5519,12503,13940
YALI0_C24376g,725,978,827,749,1140,1329
YALI0_C24398g,999,1123,496,403,354,254
YALI0_C24420g,19514,20070,11388,6482,9553,9722
YALI0_D00110g,3,2,0,0,1,0
YALI0_D00132g,517,383,329,325,527,664
YALI0_D00154g,7632,9969,11003,8321,6659,4700
YALI0_D00176g,3923,2741,1522,1250,2073,2395
YALI0_D00198g,764,644,420,279,410,496
YALI0_D00220g,3617,5031,6487,6256,5806,4927
YALI0_D00231g,583,917,826,761,701,672
YALI0_D00253g,1084,1136,977,529,1017,1174
YALI0_D00275g,2891,3541,2786,1709,2479,2140
YALI0_D00297g,4982,5077,2450,681,1761,1975
YALI0_D00319g,4346,4883,2974,2825,2989,2901
YALI0_D00341g,9,22,4,12,2,6
YALI0_D00363g,15,20,4,0,0,10
YALI0_D00385g,4153,5253,6152,3428,5271,5331
YALI0_D00407g,977,592,145,110,142,167
YALI0_D00429g,19005,19657,17899,16614,16251,13943
YALI0_D00451g,6678,10854,9791,4192,7021,7639
YALI0_D00473g,2058,2657,2580,3155,2267,1898
YALI0_D00495g,255,314,106,136,180,220
YALI0_D00539g,2698,2645,1560,830,1177,1174
YALI0_D00561g,1724,1586,1033,672,914,830
YALI0_D00583g,3765,4413,4784,3665,4459,4084
YALI0_D00605g,12456,9444,11345,6176,11002,12009
YALI0_D00627g,19734,19898,11977,2718,6739,7941
YALI0_D00649g,5562,7249,13082,6831,13248,14491
YALI0_D00671g,190,138,116,90,130,74
YALI0_D00693g,5609,6166,5272,4426,5375,5012
YALI0_D00715g,2207,2246,1716,1521,1556,1418
YALI0_D00737g,8217,9517,5755,3062,3897,3877
YALI0_D00759g,41,16,16,56,36,26
YALI0_D00781g,3283,3906,2602,2608,1856,1248
YALI0_D00803g,6299,7517,6516,4176,7406,8444
YALI0_D00825g,14158,19518,8614,5449,7923,7878
YALI0_D00847g,1630,1594,2228,3436,2614,2048
YALI0_D00869g,96,117,272,248,411,458
YALI0_D00891g,3000,2560,2008,1505,2079,2298
YALI0_D00913g,6467,7801,10155,6962,7730,5915
YALI0_D00935g,1200,1395,1255,1132,1194,1091
YALI0_D00957g,11637,11009,6548,4475,6400,5494
YALI0_D00979g,3751,3414,1717,874,1528,1684
YALI0_D01001g,1212,649,132,214,207,208
YALI0_D01023g,12,10,11,25,20,13
YALI0_D01045g,4265,4795,4815,4716,4765,5045
YALI0_D01067g,1487,1614,1639,595,1308,1430
YALI0_D01089g,9221,8618,5313,1854,3181,3417
YALI0_D01111g,10304,5166,285,114,244,180
YALI0_D01133g,8001,9038,6697,2532,4827,5467
YALI0_D01155g,1136,1190,1063,1687,1076,816
YALI0_D01177g,658,748,624,394,556,536
YALI0_D01199g,2070,2183,2508,1411,2324,2509
YALI0_D01221g,2236,1824,1315,754,773,596
YALI0_D01243g,919,1023,913,889,554,453
YALI0_D01265g,4428,3800,3903,2918,3844,3541
YALI0_D01287g,437,804,1691,1175,1848,2553
YALI0_D01309g,1240,1780,1859,1811,1463,1126
YALI0_D01331g,6,6,4,2,2,4
YALI0_D01353g,681,937,2516,2649,3667,4238
YALI0_D01375g,550,2528,15517,19054,23771,23595
YALI0_D01419g,2856,3117,5278,4187,8056,8800
YALI0_D01441g,3684,4271,4940,3478,6152,6648
YALI0_D01463g,1753,1587,1235,662,1392,1574
YALI0_D01485g,5304,5985,2586,1039,2007,1973
YALI0_D01507g,15,35,39,55,37,29
YALI0_D01529g,8209,11005,10020,7204,10990,12214
YALI0_D01551g,14,10,6,12,5,18
YALI0_D01573g,3870,4105,3500,1715,3812,4973
YALI0_D01606g,2496,2715,2495,1863,1863,1479
YALI0_D01628g,4284,3624,1580,1049,1099,1008
YALI0_D01694g,57,60,294,905,561,434
YALI0_D01716g,778,1261,855,1038,697,405
YALI0_D01738g,2001,1203,157,82,93,106
YALI0_D01760g,1763,2422,3586,3449,4873,5341
YALI0_D01782g,2703,2507,1550,1500,1836,1725
YALI0_D01804g,6371,8177,6688,4877,5052,3664
YALI0_D01892g,4859,5200,3933,1604,3204,2928
YALI0_D01914g,2554,2828,2357,1854,2163,2101
YALI0_D01936g,387,364,431,269,312,356
YALI0_D01958g,23,15,20,22,12,12
YALI0_D01980g,6258,5694,10994,10898,15899,15700
YALI0_D02002g,7535,7599,5148,4714,5378,4596
YALI0_D02024g,2435,2627,2051,923,1640,1700
YALI0_D02046g,333,421,1099,1786,1948,1874
YALI0_D02068g,233,384,393,193,279,227
YALI0_D02079g,407,444,318,230,269,234
YALI0_D02101g,4772,5222,5092,3370,5031,5004
YALI0_D02123g,2202,2361,1698,984,1459,1126
YALI0_D02145g,427,415,510,420,328,142
YALI0_D02167g,4076,6267,4368,1910,2999,3557
YALI0_D02189g,2,12,4,13,15,17
YALI0_D02233g,2753,3429,4351,2014,4435,4798
YALI0_D02255g,10077,11850,14522,11451,14720,12851
YALI0_D02277g,630,625,1383,2285,2273,2011
YALI0_D02299g,494,752,1089,431,1302,1855
YALI0_D02321g,2439,2459,1351,937,720,554
YALI0_D02343g,878,976,1028,1099,1249,1238
YALI0_D02365g,401,502,397,426,203,142
YALI0_D02387g,500,459,474,438,457,454
YALI0_D02431g,623,636,493,196,584,768
YALI0_D02453g,36,34,31,25,47,50
YALI0_D02475g,1197,965,969,635,1124,1232
YALI0_D02497g,4081,3542,1645,1071,1377,1300
YALI0_D02519g,1066,1184,797,527,638,559
YALI0_D02563g,6125,6899,6240,4601,4247,3355
YALI0_D02585g,192,175,153,105,172,158
YALI0_D02607g,2291,1836,682,379,463,428
YALI0_D02629g,6751,9845,14907,15525,15904,14370
YALI0_D02651g,563,674,345,211,278,236
YALI0_D02673g,1532,1199,841,818,1196,1022
YALI0_D02695g,1919,2776,7265,9905,10314,9597
YALI0_D02717g,1705,1618,862,491,659,621
YALI0_D02739g,7386,6575,3340,3034,3455,3244
YALI0_D02761g,1701,2105,3225,1664,4274,6188
YALI0_D02783g,1444,997,552,267,604,729
YALI0_D02805g,3219,3910,5855,9109,6883,5134
YALI0_D02827g,2910,2694,1419,879,1255,1224
YALI0_D02849g,3211,3819,3719,5410,3704,2387
YALI0_D02871g,11436,12574,10965,12781,11295,9359
YALI0_D02893g,7771,10405,15712,19525,15974,12806
YALI0_D02915g,1442,1364,1443,1008,1355,1295
YALI0_D02937g,1750,1993,1644,1269,1398,1014
YALI0_D02959g,484,609,578,290,431,355
YALI0_D02981g,147,164,100,50,110,154
YALI0_D02995g,1938,2364,3058,7269,3050,1592
YALI0_D03069g,2243,2153,3356,3478,2554,2008
YALI0_D03091g,1116,1040,1221,1107,1096,976
YALI0_D03113g,1472,1746,1735,1379,1676,1457
YALI0_D03135g,17770,17080,13634,8676,12662,12621
YALI0_D03157g,3648,3882,3408,2659,3149,2595
YALI0_D03179g,6535,6789,3475,1540,1983,1737
YALI0_D03245g,4481,2678,722,446,709,831
YALI0_D03267g,5657,5871,3118,1564,2442,2368
YALI0_D03311g,10,18,4,4,0,0
YALI0_D03333g,2494,2694,2521,1315,2067,2025
YALI0_D03355g,435,432,413,410,418,364
YALI0_D03399g,10059,10613,7137,4082,5737,6143
YALI0_D03465g,113,113,165,275,395,349
YALI0_D03480g,1567,2019,3763,2196,4071,4243
YALI0_D03509g,1697,1986,1225,658,1001,1004
YALI0_D03531g,5256,5739,4498,1938,3806,4230
YALI0_D03575g,4594,5487,4884,4214,4360,3886
YALI0_D03597g,1307,1340,1633,1176,1577,1350
YALI0_D03619g,2239,2671,1948,1666,1569,1219
YALI0_D03641g,630,853,1039,1289,1332,1119
YALI0_D03663g,2953,2626,1510,532,1526,1729
YALI0_D03696g,34,58,31,26,36,13
YALI0_D03718g,8873,9264,6044,3352,5170,5680
YALI0_D03740g,34,44,155,277,545,801
YALI0_D03762g,7828,8181,7295,5421,7322,6628
YALI0_D03784g,580,626,889,531,639,506
YALI0_D03888g,1295,1514,646,190,379,432
YALI0_D03916g,4722,5817,3907,3383,2794,2343
YALI0_D03938g,822,719,488,295,513,484
YALI0_D03949g,1323,1386,930,986,797,725
YALI0_D03960g,5679,4851,1800,1485,1666,1680
YALI0_D03982g,1562,1885,2502,1406,1955,1864
YALI0_D04004g,322,260,321,291,417,347
YALI0_D04026g,2775,3099,3371,5524,2814,2076
YALI0_D04048g,3098,3360,3674,3132,3149,2553
YALI0_D04070g,645,768,781,633,635,526
YALI0_D04092g,1850,1423,403,171,204,253
YALI0_D04114g,1845,1832,1138,322,779,843
YALI0_D04136g,4902,4443,2906,1254,2026,2246
