# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "8" "-s" "2" "-p" "-t" "gene" "-g" "GENE" "-a" "Users/doughty/Desktop/Omics_Paper/CenPKGFF/Cen.PK113_7D.gff3" "-o" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/Cen.PKpairedStranded_STAR.txt" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam
CENPK1137D_3587	ENA|CM001526|CM001526.1	527299	533790	-	6492	579	551	531	1106	1050	1196	406	417	372	527	535	537	1040	1219	1029	419	339	393
CENPK1137D_3588	ENA|CM001526|CM001526.1	534069	536048	+	1980	489	474	497	1156	1239	1137	553	455	477	549	607	486	1149	1194	1156	394	463	410
CENPK1137D_3589	ENA|CM001526|CM001526.1	536203	536937	-	735	1097	1014	1116	2178	2428	2275	896	914	854	915	1020	928	2172	2243	2108	793	662	714
CENPK1137D_3590	ENA|CM001526|CM001526.1	537233	538132	-	900	579	551	559	2357	3004	2298	1449	1394	1745	857	816	882	4067	3552	4287	805	764	610
CENPK1137D_3591	ENA|CM001526|CM001526.1	539459	542824	+	3366	765	790	755	1696	1620	1622	1085	723	750	888	836	634	1970	1850	1927	665	728	709
CENPK1137D_3592	ENA|CM001526|CM001526.1	543377	544180	+	804	5944	5671	5180	18817	23443	21354	15266	8114	8200	14946	12271	7592	19232	20150	20121	6748	13862	13128
CENPK1137D_3593	ENA|CM001526|CM001526.1	544514	545845	+	1332	4619	4068	3903	12223	14037	12403	2759	4895	4960	2273	3074	4311	12303	12475	12415	4608	2339	2385
CENPK1137D_3595	ENA|CM001526|CM001526.1	546186	547282	+	1097	42	36	40	119	148	165	100	90	90	124	123	122	160	203	168	41	74	69
CENPK1137D_3596	ENA|CM001526|CM001526.1	547489	548292	-	804	267	249	267	761	760	711	309	274	280	318	341	321	654	693	659	291	283	269
CENPK1137D_3597	ENA|CM001526|CM001526.1	548630	548887	-	258	71	76	57	182	163	163	38	77	65	29	50	85	157	186	153	64	34	22
CENPK1137D_3598	ENA|CM001526|CM001526.1	550291	551025	+	735	1082	994	1022	3088	3616	3438	1413	1329	1243	1245	1301	1085	2994	3350	3133	1066	1252	1206
CENPK1137D_3599	ENA|CM001526|CM001526.1	551096	551731	-	636	265	325	274	776	685	741	235	277	225	240	279	230	699	718	658	257	180	231
CENPK1137D_3600	ENA|CM001526|CM001526.1	554058	556442	-	2385	95	97	104	422	401	419	170	154	164	214	226	199	475	486	459	158	105	119
CENPK1137D_3601	ENA|CM001526|CM001526.1	557216	558127	+	912	87	68	101	173	199	202	94	82	82	67	72	84	164	176	227	67	71	49
CENPK1137D_3602	ENA|CM001526|CM001526.1	559467	560387	-	921	698	696	703	1424	1396	1486	378	537	495	444	531	560	1296	1392	1256	482	306	344
CENPK1137D_3603	ENA|CM001526|CM001526.1	563365	563562	+	198	9	9	11	42	49	30	14	12	9	22	29	17	18	18	6	20	23	22
CENPK1137D_3604	ENA|CM001526|CM001526.1	563992	564417	+	426	43	36	28	107	107	91	25	33	24	47	30	42	48	51	40	48	33	39
CENPK1137D_3606	ENA|CM001526|CM001526.1	565805	566521	+	717	59	68	51	130	129	155	22	45	28	62	69	86	86	110	67	57	24	27
CENPK1137D_3315	ENA|CM001527|CM001527.1	5851	6528	+	678	9	6	6	1451	1426	1573	365	304	224	296	337	249	725	725	652	471	534	613
CENPK1137D_3339	ENA|CM001527|CM001527.1	6607	7275	-	669	710	686	737	1041	950	1015	378	342	261	527	543	373	647	747	576	373	386	452
CENPK1137D_3350	ENA|CM001527|CM001527.1	7668	7979	+	312	547	520	486	591	600	658	210	230	160	200	204	207	458	561	411	249	220	263
CENPK1137D_3361	ENA|CM001527|CM001527.1	8090	8563	+	474	818	759	744	1111	1075	1137	564	411	347	591	477	365	925	1077	809	436	482	533
CENPK1137D_3372	ENA|CM001527|CM001527.1	10631	11089	-	459	122	127	131	330	306	343	190	161	130	197	190	128	294	308	302	112	153	161
CENPK1137D_3383	ENA|CM001527|CM001527.1	11119	11757	-	639	168	179	174	438	434	440	79	163	172	80	100	136	436	497	420	139	66	69
CENPK1137D_3394	ENA|CM001527|CM001527.1	13330	15006	+	1677	367	325	308	1308	1091	1197	436	445	450	484	502	455	1103	1267	1134	431	368	343
CENPK1137D_3405	ENA|CM001527|CM001527.1	17173	19113	-	1941	1081	1121	1089	2635	2866	2992	1257	1159	1109	1281	1272	1068	2571	2921	2549	967	1000	1064
CENPK1137D_3416	ENA|CM001527|CM001527.1	19749	21524	+	1776	22	17	10	160	185	195	37	57	70	37	38	55	121	144	139	72	41	38
CENPK1137D_3316	ENA|CM001527|CM001527.1	24558	25955	+	1398	223	190	215	319	259	312	75	107	85	164	161	164	244	299	239	94	85	92
CENPK1137D_3327	ENA|CM001527|CM001527.1	26384	26866	-	483	3	1	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0
CENPK1137D_3331	ENA|CM001527|CM001527.1	29598	32174	-	2577	370	345	338	778	717	745	302	279	282	491	450	356	629	686	663	264	235	263
CENPK1137D_3332	ENA|CM001527|CM001527.1	33129	35000	+	1872	654	634	682	1723	1720	1661	700	680	677	792	863	674	1545	1634	1537	554	535	532
CENPK1137D_3333	ENA|CM001527|CM001527.1	35169	36506	-	1338	1424	1433	1385	2857	2951	2821	686	1083	1036	637	834	1004	2725	2849	2590	953	539	565
CENPK1137D_3334	ENA|CM001527|CM001527.1	36747	38891	+	2145	1109	1095	1145	1920	1805	1751	1207	745	697	1333	1128	788	1732	1788	1602	610	865	889
CENPK1137D_3335	ENA|CM001527|CM001527.1	39141	39764	+	624	674	623	600	1596	1723	1487	1460	761	813	1448	1278	729	1667	1673	1701	573	1038	1049
CENPK1137D_3336	ENA|CM001527|CM001527.1	39954	40718	-	765	2545	2398	2304	8471	7859	8347	1165	2456	2308	990	1191	2036	7317	7180	7141	2486	879	991
CENPK1137D_3337	ENA|CM001527|CM001527.1	40981	41886	-	906	1046	1099	1077	2953	3347	3098	1298	1191	1162	1492	1277	1239	2774	3070	2998	956	1037	1073
CENPK1137D_3338	ENA|CM001527|CM001527.1	42046	44070	-	2025	679	625	624	1475	1683	1552	1396	792	802	1552	1303	912	1582	1608	1618	689	1256	1130
CENPK1137D_3340	ENA|CM001527|CM001527.1	45066	45251	+	186	35	30	29	167	167	143	16	53	53	24	29	47	145	156	159	26	10	19
CENPK1137D_3341	ENA|CM001527|CM001527.1	45465	47333	+	1869	1020	958	954	2821	2847	2834	855	1071	966	972	984	1028	2598	2972	2667	884	668	695
CENPK1137D_3342	ENA|CM001527|CM001527.1	47676	49298	+	1623	5	5	8	8	6	9	4	2	2	5	9	7	8	7	10	3	4	1
CENPK1137D_3343	ENA|CM001527|CM001527.1	49586	51021	-	1436	9470	8726	8323	34866	39620	35957	6140	11605	11400	4650	6439	9405	35155	35443	34713	10715	5232	5048
CENPK1137D_3344	ENA|CM001527|CM001527.1	51691	52311	-	621	3756	3384	3273	9321	10071	9635	3630	3779	3576	3402	3584	3572	8900	9853	9044	3193	2939	2991
CENPK1137D_3345	ENA|CM001527|CM001527.1	52661	54034	+	1374	2987	2705	2593	7230	7419	6986	2560	2920	2785	2210	2466	2316	7164	7505	7064	2564	2009	2034
CENPK1137D_3346	ENA|CM001527|CM001527.1	55112	59167	+	4056	1649	1574	1696	3451	3536	3453	1193	1441	1331	1351	1443	1486	3265	3619	3298	1299	946	980
CENPK1137D_3347	ENA|CM001527|CM001527.1	59346	60323	-	978	343	329	310	782	764	705	635	344	341	634	522	356	801	777	756	334	460	419
CENPK1137D_3348	ENA|CM001527|CM001527.1	60573	61262	-	690	1542	1577	1425	3877	3779	3598	713	1093	1089	582	751	1008	3322	3235	3212	1239	636	592
CENPK1137D_3349	ENA|CM001527|CM001527.1	61807	65028	+	3222	509	509	538	1223	1256	1199	760	563	525	907	719	519	1194	1261	1204	425	615	625
CENPK1137D_3351	ENA|CM001527|CM001527.1	65447	70759	-	5313	445	408	391	1299	1438	1324	685	614	543	909	874	790	1406	1453	1372	457	578	581
CENPK1137D_3352	ENA|CM001527|CM001527.1	71506	72198	+	693	1182	1035	1057	3839	3952	3629	2021	1786	1849	1969	2213	1984	4383	4070	4284	1427	1345	1429
CENPK1137D_3353	ENA|CM001527|CM001527.1	73157	74314	+	1158	7538	7052	7175	10894	13082	12829	5177	4728	4133	4370	3785	3398	9713	12715	10189	3837	5032	5206
CENPK1137D_3354	ENA|CM001527|CM001527.1	74381	75487	-	1107	452	399	361	955	1074	1075	563	407	383	550	496	420	944	1075	956	375	404	443
CENPK1137D_3355	ENA|CM001527|CM001527.1	75670	76539	-	870	545	510	484	1645	1758	1627	555	788	715	430	548	640	1762	1955	1804	590	355	395
CENPK1137D_3356	ENA|CM001527|CM001527.1	76745	78238	-	1494	381	370	375	853	817	880	325	335	278	364	344	347	750	780	700	267	242	266
CENPK1137D_3357	ENA|CM001527|CM001527.1	78906	80201	+	1296	1755	1942	1887	4725	3887	4535	1539	1664	1520	1378	1326	1433	4198	4538	4010	1594	1052	1247
CENPK1137D_3358	ENA|CM001527|CM001527.1	80471	83560	-	3090	538	538	571	1275	1200	1308	448	533	512	601	627	587	1140	1343	1229	455	356	366
CENPK1137D_3359	ENA|CM001527|CM001527.1	84173	86671	-	2499	786	724	757	2389	3091	2385	1561	1097	1125	1214	1166	745	2574	2635	2639	874	1344	1164
CENPK1137D_3360	ENA|CM001527|CM001527.1	87312	89879	+	2568	651	638	654	1310	1135	1151	865	518	501	977	838	563	1200	1294	1088	511	596	624
CENPK1137D_3362	ENA|CM001527|CM001527.1	90002	91513	-	1512	2349	2017	2050	4424	3682	3736	1563	1542	1452	1597	1599	1516	3650	3695	3386	1786	1236	1369
CENPK1137D_3363	ENA|CM001527|CM001527.1	92600	94009	+	1410	1019	906	856	3906	3635	3431	1969	1230	1130	1872	1752	1179	2287	2215	1974	2114	2800	2597
CENPK1137D_3364	ENA|CM001527|CM001527.1	97957	99456	-	1500	6865	5984	6202	13343	14503	14271	5473	5883	5325	5672	5865	5623	13080	14756	13071	4859	4418	4617
CENPK1137D_3365	ENA|CM001527|CM001527.1	100028	100261	+	234	251	240	246	437	456	431	203	237	203	165	210	200	430	491	429	168	157	127
CENPK1137D_3366	ENA|CM001527|CM001527.1	100314	100793	-	480	337	356	278	695	718	702	340	319	309	335	314	252	556	671	576	271	273	305
CENPK1137D_3367	ENA|CM001527|CM001527.1	101035	102570	-	1536	2692	2578	2634	5022	6194	5368	3207	2379	2298	3894	3567	2499	5375	5587	5222	1891	2591	2591
CENPK1137D_3368	ENA|CM001527|CM001527.1	103590	103919	+	330	11541	12788	10305	73915	124130	94021	31790	29599	35399	25773	27385	25367	74778	74679	88402	25596	38170	30669
CENPK1137D_3369	ENA|CM001527|CM001527.1	104182	106260	-	2079	1439	1521	1575	2916	2953	2956	1744	1269	1168	1967	1772	1250	2985	3018	2832	1147	1406	1415
CENPK1137D_3370	ENA|CM001527|CM001527.1	106973	107419	+	447	3	1	1	31	21	25	3	4	6	10	9	11	19	15	16	9	10	7
CENPK1137D_3371	ENA|CM001527|CM001527.1	108667	110307	+	1641	6	14	5	201	231	230	123	183	130	386	384	395	303	484	350	66	82	91
CENPK1137D_3373	ENA|CM001527|CM001527.1	111428	112033	-	606	666	553	571	1140	1173	1107	1254	576	661	1530	1226	724	1115	1082	1086	660	1064	1187
CENPK1137D_3374	ENA|CM001527|CM001527.1	112435	114774	+	2340	707	665	681	1712	1644	1713	769	634	636	915	985	786	1504	1671	1530	601	611	655
CENPK1137D_3375	ENA|CM001527|CM001527.1	115713	119390	+	3678	666	641	640	1597	1678	1738	716	740	617	868	869	739	1442	1768	1527	583	611	645
CENPK1137D_3376	ENA|CM001527|CM001527.1	119763	126194	+	6432	1824	1628	1563	4246	4711	4765	1865	1881	1809	1899	2051	1891	4299	4798	4373	1643	1588	1577
CENPK1137D_3377	ENA|CM001527|CM001527.1	126618	127265	+	648	1816	1543	1626	4466	4631	4545	2570	1878	1718	2414	2112	1727	4085	4474	4224	1573	2156	2162
CENPK1137D_3378	ENA|CM001527|CM001527.1	128095	130581	+	2487	1152	1076	1035	2992	3055	3145	1212	1128	1102	1313	1271	1130	2495	2854	2520	1109	1170	1094
CENPK1137D_3379	ENA|CM001527|CM001527.1	130806	133442	-	2637	115	129	140	178	161	167	39	41	48	82	110	106	104	127	125	49	40	44
CENPK1137D_3380	ENA|CM001527|CM001527.1	141246	143066	-	1821	607	630	636	1620	1464	1416	641	601	566	642	724	661	1415	1546	1353	550	418	472
CENPK1137D_3381	ENA|CM001527|CM001527.1	143265	144593	+	1329	502	464	454	1032	793	932	325	367	342	285	318	319	910	997	774	322	219	231
CENPK1137D_3382	ENA|CM001527|CM001527.1	145245	145859	+	615	1047	1050	1007	2492	2233	2100	2274	1261	1059	1993	1761	1002	2368	2508	2381	1036	1430	1544
CENPK1137D_3384	ENA|CM001527|CM001527.1	146151	148670	+	2520	998	981	936	2424	2286	2336	928	1007	986	994	1040	985	2272	2517	2312	866	716	719
CENPK1137D_3385	ENA|CM001527|CM001527.1	148792	149259	-	468	798	775	778	1776	2074	1774	1313	846	887	1080	1117	716	1889	1828	1931	663	1044	1038
CENPK1137D_3386	ENA|CM001527|CM001527.1	149528	150448	+	921	2979	3016	2833	6487	6994	6448	2111	2649	2423	1769	1944	2148	6141	6607	6205	2155	1748	1683
CENPK1137D_3387	ENA|CM001527|CM001527.1	150662	152008	-	1347	308	385	340	645	653	624	247	252	221	234	222	226	641	661	599	205	189	190
CENPK1137D_3388	ENA|CM001527|CM001527.1	152276	153883	+	1608	2053	2037	1965	3228	3495	3213	1969	1439	1522	1883	1835	1395	3685	3632	3735	1200	1402	1425
CENPK1137D_3389	ENA|CM001527|CM001527.1	155430	156491	+	1062	551	465	524	1009	988	1073	520	413	363	646	610	448	928	1055	938	339	388	406
CENPK1137D_3390	ENA|CM001527|CM001527.1	156670	157332	+	663	219	228	239	694	834	781	260	265	273	293	312	303	661	690	707	235	197	193
CENPK1137D_3391	ENA|CM001527|CM001527.1	158620	160878	+	2259	1060	1057	1005	2599	2239	2440	656	781	751	624	701	751	2091	2218	2024	778	494	551
CENPK1137D_3392	ENA|CM001527|CM001527.1	161199	162698	+	1500	2558	2417	2374	4944	5216	5224	2059	2178	2143	1717	1901	1804	5168	5626	5205	1758	1476	1519
CENPK1137D_3393	ENA|CM001527|CM001527.1	162878	163390	-	513	1570	1552	1609	3336	3254	3305	2057	1362	1163	2131	1754	1273	2952	3336	2838	1048	1649	1765
CENPK1137D_3395	ENA|CM001527|CM001527.1	164086	165417	+	1332	90	87	72	134	122	107	56	38	48	111	109	77	90	111	78	69	59	87
CENPK1137D_3396	ENA|CM001527|CM001527.1	166021	168384	+	2364	790	786	808	1356	1354	1365	705	663	561	762	776	640	1221	1298	1211	563	554	568
CENPK1137D_3397	ENA|CM001527|CM001527.1	168635	169975	-	1341	991	1033	935	2802	3063	2889	1010	1129	1113	998	936	954	2764	2968	2880	971	840	831
CENPK1137D_3398	ENA|CM001527|CM001527.1	170357	172483	-	2127	397	396	391	1598	1840	1986	610	898	727	673	711	848	1856	2293	2025	560	454	483
CENPK1137D_3399	ENA|CM001527|CM001527.1	173134	173985	-	852	372	343	345	949	992	977	708	368	317	893	638	398	838	982	841	315	563	592
CENPK1137D_3400	ENA|CM001527|CM001527.1	178372	178959	-	588	637	479	490	1084	1618	1396	1283	679	759	1859	1684	988	1216	1251	1300	660	1424	1393
CENPK1137D_3401	ENA|CM001527|CM001527.1	180598	187413	+	6816	596	585	562	1146	1377	1263	903	579	574	904	904	644	1147	1292	1226	498	721	778
CENPK1137D_3402	ENA|CM001527|CM001527.1	188809	189507	+	699	1254	1259	1274	2045	2063	2057	1100	719	591	464	378	272	1694	1668	1440	686	995	958
CENPK1137D_3403	ENA|CM001527|CM001527.1	190883	192385	+	1503	378	373	337	726	757	726	395	370	359	494	541	474	714	758	724	313	350	341
CENPK1137D_3404	ENA|CM001527|CM001527.1	192904	195105	+	2202	304	315	285	255	283	290	122	115	111	153	174	138	247	280	206	111	102	86
CENPK1137D_3406	ENA|CM001527|CM001527.1	195915	197750	+	1836	25	28	18	198	231	198	50	63	50	220	212	167	89	142	111	78	98	92
CENPK1137D_3407	ENA|CM001527|CM001527.1	198001	199474	-	1474	1808	1754	1739	4572	5197	4787	2221	1961	1823	2054	1872	1610	4643	4952	4714	1616	1771	1666
CENPK1137D_3408	ENA|CM001527|CM001527.1	199786	200793	-	1008	584	586	543	1650	1554	1589	674	660	614	670	673	556	1553	1682	1592	497	504	489
CENPK1137D_3409	ENA|CM001527|CM001527.1	201759	202268	-	510	89	77	75	152	133	152	82	56	60	110	105	86	155	148	155	54	64	60
CENPK1137D_3410	ENA|CM001527|CM001527.1	203462	204307	+	846	263	183	216	557	525	551	403	236	204	503	406	338	510	549	474	205	316	329
CENPK1137D_3411	ENA|CM001527|CM001527.1	204421	206076	-	1656	716	694	750	1598	1682	1443	990	666	646	1032	972	684	1677	1562	1496	605	743	710
CENPK1137D_3412	ENA|CM001527|CM001527.1	207037	209073	+	2037	565	512	491	790	912	909	716	456	435	1190	1029	695	831	783	830	391	638	584
CENPK1137D_3413	ENA|CM001527|CM001527.1	209412	212519	+	3108	6417	5873	5952	14855	12799	12029	4448	5666	5073	3890	4407	4410	13157	13974	12299	5544	3422	3381
CENPK1137D_3414	ENA|CM001527|CM001527.1	212693	216205	-	3513	722	689	692	1486	1498	1441	845	552	543	1029	1000	664	1349	1510	1318	554	647	649
CENPK1137D_3415	ENA|CM001527|CM001527.1	216606	217517	-	912	4736	4080	4026	14211	12577	12708	3383	4046	3901	2888	3080	3354	12091	12332	11407	4291	2586	2814
CENPK1137D_3417	ENA|CM001527|CM001527.1	218189	219058	-	870	3	3	3	12	11	9	13	9	7	10	8	6	10	7	5	11	10	3
CENPK1137D_3418	ENA|CM001527|CM001527.1	219356	219535	-	180	2065	1766	1667	5019	4970	4447	1560	2115	2035	1020	1273	1570	5257	4306	4646	2260	1234	1318
CENPK1137D_3419	ENA|CM001527|CM001527.1	220423	220866	-	444	10127	9378	9927	15394	17332	16682	15209	7736	7287	12311	10939	5599	14543	16175	14531	6237	12949	12922
CENPK1137D_3420	ENA|CM001527|CM001527.1	221117	222055	-	939	725	596	649	1449	1443	1363	664	600	591	622	659	506	1348	1363	1189	606	535	534
CENPK1137D_3421	ENA|CM001527|CM001527.1	223058	223432	+	375	279	229	230	461	463	466	354	210	207	559	485	270	411	391	424	181	359	364
CENPK1137D_3422	ENA|CM001527|CM001527.1	223602	225275	-	1674	1904	1740	1784	5286	5371	5108	2381	1963	1890	2501	2115	1745	4792	4982	4653	1742	1951	2038
CENPK1137D_3423	ENA|CM001527|CM001527.1	225469	228030	+	2562	577	532	519	1282	1295	1348	870	512	545	1091	857	631	1277	1374	1279	472	648	668
CENPK1137D_3424	ENA|CM001527|CM001527.1	228101	229633	-	1533	672	645	663	1739	1731	1693	695	667	701	749	824	714	1687	1744	1690	618	561	504
CENPK1137D_3425	ENA|CM001527|CM001527.1	230331	233339	+	3009	1842	1903	1952	3039	3383	3395	1678	1399	1343	1825	1854	1518	2920	3398	3054	1197	1468	1548
CENPK1137D_3426	ENA|CM001527|CM001527.1	233457	234344	-	888	607	694	682	1706	1730	1741	614	686	629	548	616	596	1541	1683	1647	584	480	486
CENPK1137D_3317	ENA|CM001527|CM001527.1	234547	235149	+	603	445	406	374	899	952	907	300	359	381	314	381	401	847	918	862	367	249	243
CENPK1137D_3318	ENA|CM001527|CM001527.1	235203	235916	-	714	318	327	311	936	1036	976	469	381	380	465	500	340	824	927	839	335	414	386
CENPK1137D_3319	ENA|CM001527|CM001527.1	236081	237526	-	1446	1735	1653	1566	2690	2855	2743	758	1463	1311	678	889	1223	3009	2899	2839	1178	610	646
CENPK1137D_3320	ENA|CM001527|CM001527.1	238087	239088	+	1002	422	451	456	1029	1202	1165	412	432	396	372	406	368	1054	1169	1060	319	310	328
CENPK1137D_3321	ENA|CM001527|CM001527.1	239163	240248	-	1086	312	341	346	733	845	734	417	271	332	448	454	327	660	762	720	263	369	338
CENPK1137D_3322	ENA|CM001527|CM001527.1	240368	241255	-	888	777	725	676	2420	2678	2659	953	864	760	1040	896	784	1934	2226	2050	814	1050	1072
CENPK1137D_3323	ENA|CM001527|CM001527.1	242233	244221	+	1989	414	403	440	951	847	884	372	365	387	486	438	458	804	876	835	335	294	303
CENPK1137D_3324	ENA|CM001527|CM001527.1	244610	244981	+	372	1468	1467	1449	3238	3496	3525	788	1153	1034	917	943	1189	2961	3382	2890	993	699	709
CENPK1137D_3325	ENA|CM001527|CM001527.1	245153	245953	-	801	3179	3105	2897	7376	8102	7874	2725	3088	2959	2383	2490	2556	7459	7620	7514	2614	2202	2222
CENPK1137D_3326	ENA|CM001527|CM001527.1	246250	247890	-	1641	1303	1044	992	3362	3449	3040	1323	1351	1315	1188	1278	1115	3287	3373	3142	1190	1065	1105
CENPK1137D_3328	ENA|CM001527|CM001527.1	248592	249416	+	825	1579	1563	1404	3865	4403	4141	1004	1648	1599	831	1147	1372	3809	4255	4071	1336	785	813
CENPK1137D_3329	ENA|CM001527|CM001527.1	249679	251136	-	1458	19429	19591	18267	43372	61790	62599	15921	19318	17838	14115	15109	16881	44702	51292	45485	14617	16505	16309
CENPK1137D_3330	ENA|CM001527|CM001527.1	260290	261312	+	1023	244	252	217	356	262	260	126	107	94	116	112	84	340	281	264	97	83	80
CENPK1137D_2823	ENA|CM001528|CM001528.1	2621	3118	+	498	136	144	140	19	32	23	13	7	13	2	3	3	30	29	27	13	5	5
CENPK1137D_2934	ENA|CM001528|CM001528.1	5144	5671	+	528	155	186	185	52	87	58	38	22	14	9	11	6	41	70	49	26	15	36
CENPK1137D_3045	ENA|CM001528|CM001528.1	6122	6484	-	363	24	36	42	62	79	98	40	32	33	13	18	24	78	77	71	39	28	28
CENPK1137D_3155	ENA|CM001528|CM001528.1	10755	11375	+	621	1	0	0	1	3	0	0	1	0	1	0	1	0	2	1	1	0	2
CENPK1137D_3255	ENA|CM001528|CM001528.1	12134	13810	-	1677	624	577	575	1775	1707	1756	427	672	597	373	480	567	1522	1696	1596	580	350	370
CENPK1137D_3266	ENA|CM001528|CM001528.1	14812	15960	+	1149	473	434	473	1103	972	1000	263	414	361	290	386	437	982	1045	979	354	199	193
CENPK1137D_3277	ENA|CM001528|CM001528.1	20646	21770	+	1125	5252	4345	4718	2244	2044	1966	2575	5202	5215	2243	3547	5012	16124	15171	15163	709	221	270
CENPK1137D_3288	ENA|CM001528|CM001528.1	21966	22865	+	900	456	450	432	974	920	973	541	321	286	522	429	296	770	827	762	329	501	495
CENPK1137D_3299	ENA|CM001528|CM001528.1	23600	25060	+	1461	9493	8557	9065	12664	10929	11727	2595	3689	3129	2185	2466	2825	10185	10440	8812	3849	2096	2442
CENPK1137D_2824	ENA|CM001528|CM001528.1	25380	27146	-	1767	1299	1253	1278	3007	3020	3094	1181	1182	1149	1132	1237	1157	3028	3154	2921	1076	879	889
CENPK1137D_2835	ENA|CM001528|CM001528.1	27583	31298	-	3716	23	11	12	384	345	395	214	177	151	265	278	202	392	443	372	127	130	136
CENPK1137D_2846	ENA|CM001528|CM001528.1	31572	32297	+	726	288	295	305	943	1051	973	353	460	441	350	404	447	1100	1035	1040	331	258	295
CENPK1137D_2857	ENA|CM001528|CM001528.1	32760	34874	+	2115	19	17	14	29	33	34	16	7	9	23	19	32	22	32	32	9	12	9
CENPK1137D_2868	ENA|CM001528|CM001528.1	35315	36424	+	1110	562	598	512	1558	1800	1645	886	738	788	1042	1093	865	1647	1703	1704	600	702	714
CENPK1137D_2879	ENA|CM001528|CM001528.1	36595	37188	+	594	296	273	273	543	600	571	345	257	258	419	357	319	597	573	572	242	273	297
CENPK1137D_2890	ENA|CM001528|CM001528.1	37279	38442	-	1164	586	494	567	1121	991	1049	418	385	369	475	478	444	953	1011	874	398	308	300
CENPK1137D_2901	ENA|CM001528|CM001528.1	38685	40811	+	2127	2280	1934	2029	5529	5347	5097	1318	2088	1843	1170	1452	1760	4885	5006	4553	2174	1219	1216
CENPK1137D_2912	ENA|CM001528|CM001528.1	41160	42836	+	1677	1701	1649	1767	3620	3434	3454	2579	1575	1454	2653	2257	1390	3543	3660	3507	1301	1978	1950
