# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "8" "-p" "-t" "gene" "-g" "GENE" "-a" "Users/doughty/Desktop/Omics_Paper/CenPKGFF/Cen.PK113_7D.gff3" "-o" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/Cen.PKpaired_STAR.txt" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam
CENPK1137D_3904	ENA|CM001525|CM001525.1	609486	610970	+	1485	538	562	553	985	1059	1056	422	429	405	547	579	486	1014	1109	1026	384	344	350
CENPK1137D_3905	ENA|CM001525|CM001525.1	611118	612296	+	1179	661	636	554	1289	949	1017	646	437	379	577	576	370	932	1026	826	513	463	530
CENPK1137D_3906	ENA|CM001525|CM001525.1	612450	613049	-	600	376	353	346	956	1098	1058	263	402	338	283	281	345	1003	1096	989	312	199	226
CENPK1137D_3907	ENA|CM001525|CM001525.1	613333	615195	-	1863	1012	915	962	1749	2126	2081	949	770	750	1228	1289	1119	1498	1675	1583	814	1049	1021
CENPK1137D_3910	ENA|CM001525|CM001525.1	615973	616215	-	243	1371	1279	1255	3728	3735	3681	1662	1351	1333	1321	1253	1122	3606	3632	3543	1212	1160	1193
CENPK1137D_3911	ENA|CM001525|CM001525.1	616510	617346	-	837	795	761	781	1695	1271	1295	732	669	557	554	602	449	1385	1462	1335	689	519	506
CENPK1137D_3912	ENA|CM001525|CM001525.1	617538	618686	-	1149	428	431	433	875	754	863	500	379	324	569	558	365	787	993	704	310	353	389
CENPK1137D_3913	ENA|CM001525|CM001525.1	621151	623760	+	2610	464	428	463	1168	1053	1158	354	467	444	374	457	486	982	1158	974	454	302	319
CENPK1137D_3914	ENA|CM001525|CM001525.1	624105	625037	-	933	487	520	506	1229	1237	1213	354	476	422	466	547	525	1112	1158	1117	397	280	282
CENPK1137D_3915	ENA|CM001525|CM001525.1	625747	627607	-	1861	2214	2059	2006	5605	4564	4767	1147	1729	1537	1113	1211	1478	4532	4983	4436	1653	760	880
CENPK1137D_3916	ENA|CM001525|CM001525.1	628813	629542	+	730	971	906	889	2146	2424	2136	1808	1070	1047	1479	1250	809	2409	2350	2465	829	1295	1265
CENPK1137D_3917	ENA|CM001525|CM001525.1	630482	635128	+	4647	481	358	404	867	905	894	400	358	369	498	483	375	861	894	790	387	382	470
CENPK1137D_3918	ENA|CM001525|CM001525.1	636146	638830	+	2685	876	786	835	2281	2649	2545	1312	904	856	1642	1427	1112	1865	2310	2180	838	1339	1350
CENPK1137D_3919	ENA|CM001525|CM001525.1	639115	642843	-	3729	966	911	944	1756	1786	1898	906	759	713	1233	1216	869	1636	1836	1605	718	731	795
CENPK1137D_3921	ENA|CM001525|CM001525.1	643185	643937	-	753	1097	1037	931	1926	1837	1901	1398	913	818	1524	1255	811	1863	2099	1835	737	899	1022
CENPK1137D_3922	ENA|CM001525|CM001525.1	646344	647162	+	819	4593	4571	4536	10768	12605	11529	6781	6565	6810	5610	6899	5937	11458	11968	11841	5517	5656	5438
CENPK1137D_3923	ENA|CM001525|CM001525.1	647742	648173	+	432	730	682	644	2208	2687	2639	651	769	823	569	623	673	2039	2277	2215	636	521	547
CENPK1137D_3924	ENA|CM001525|CM001525.1	648415	650196	-	1782	1102	1020	1042	3265	2203	2461	739	992	848	718	680	795	2432	2619	2208	1004	542	557
CENPK1137D_3925	ENA|CM001525|CM001525.1	651111	653864	+	2754	584	590	542	1302	1276	1258	558	516	471	646	620	571	1195	1276	1172	486	466	478
CENPK1137D_3926	ENA|CM001525|CM001525.1	653934	657671	-	3738	430	427	462	1129	1134	1064	491	475	433	516	579	495	1098	1145	1067	377	401	385
CENPK1137D_3927	ENA|CM001525|CM001525.1	658108	659529	-	1422	839	761	739	2133	2434	2360	858	936	861	743	862	759	1959	2234	1997	790	785	784
CENPK1137D_3928	ENA|CM001525|CM001525.1	659763	660617	+	855	63	53	47	192	214	184	116	87	87	94	91	96	190	182	188	65	87	94
CENPK1137D_3929	ENA|CM001525|CM001525.1	661427	663445	-	2019	135	132	120	484	562	512	161	229	206	193	193	209	534	532	532	185	113	141
CENPK1137D_3930	ENA|CM001525|CM001525.1	663705	665777	+	2073	377	388	418	1116	1097	1083	413	424	426	460	441	471	1075	1167	1044	345	296	287
CENPK1137D_3932	ENA|CM001525|CM001525.1	665932	668052	-	2121	877	792	790	1706	1683	1669	847	745	670	1052	882	780	1680	1778	1653	565	642	617
CENPK1137D_3933	ENA|CM001525|CM001525.1	668514	670214	+	1701	649	642	635	1449	1253	1279	582	581	558	633	667	548	1277	1373	1215	475	432	453
CENPK1137D_3934	ENA|CM001525|CM001525.1	670682	672205	-	1524	729	767	712	1688	2152	1859	802	772	827	959	937	879	1862	1945	2097	597	676	634
CENPK1137D_3935	ENA|CM001525|CM001525.1	672936	674057	-	1122	562	469	493	1302	1364	1411	824	600	567	787	767	462	1191	1311	1286	564	699	698
CENPK1137D_3936	ENA|CM001525|CM001525.1	674615	674932	+	318	927	875	872	1922	2161	2192	483	801	724	396	474	749	1833	2058	1944	626	395	433
CENPK1137D_3937	ENA|CM001525|CM001525.1	675166	676023	-	858	794	707	709	1934	2066	2087	698	748	678	644	709	701	1793	1893	1828	613	529	576
CENPK1137D_3938	ENA|CM001525|CM001525.1	676389	678086	-	1698	518	495	490	1146	1144	1153	498	506	467	510	449	451	1127	1246	1117	385	384	418
CENPK1137D_3939	ENA|CM001525|CM001525.1	678325	680283	+	1959	335	377	323	799	846	845	334	334	332	354	399	401	728	834	834	296	275	308
CENPK1137D_3940	ENA|CM001525|CM001525.1	680671	682977	+	2307	827	800	803	2237	1962	2005	573	773	695	558	576	648	1991	2313	2114	692	442	458
CENPK1137D_3941	ENA|CM001525|CM001525.1	683458	683658	+	201	696	640	645	3370	4537	4240	887	1929	1766	1378	1852	2828	3881	4476	4140	1223	781	759
CENPK1137D_3943	ENA|CM001525|CM001525.1	683999	685711	-	1713	1097	1090	1080	2880	2325	2461	1200	1096	973	1167	1135	866	2528	2850	2519	1029	807	833
CENPK1137D_3944	ENA|CM001525|CM001525.1	686033	686626	+	594	417	325	360	794	746	737	474	370	331	452	472	372	789	839	759	270	319	322
CENPK1137D_3945	ENA|CM001525|CM001525.1	687153	690350	+	3198	809	779	777	2551	2970	2700	1177	1148	1179	1138	1272	1202	2761	2876	2852	944	993	1027
CENPK1137D_3946	ENA|CM001525|CM001525.1	691010	691924	-	915	595	631	610	1166	1111	1129	720	493	498	839	876	523	1129	1172	1163	408	523	500
CENPK1137D_3947	ENA|CM001525|CM001525.1	692771	693730	+	960	243	217	248	394	480	535	201	221	212	233	225	237	442	453	468	159	176	191
CENPK1137D_3948	ENA|CM001525|CM001525.1	693837	695198	-	1362	259	248	252	471	495	562	216	229	213	226	267	241	450	523	503	153	183	200
CENPK1137D_3949	ENA|CM001525|CM001525.1	695625	695777	+	153	53	50	45	63	71	92	15	38	30	15	37	40	77	74	68	38	28	14
CENPK1137D_3950	ENA|CM001525|CM001525.1	695884	696684	+	801	300	272	286	614	675	660	346	284	277	344	335	285	660	661	708	216	276	256
CENPK1137D_3951	ENA|CM001525|CM001525.1	696925	701691	+	4767	2296	1999	2118	7308	8302	7445	2742	3177	3267	2387	2577	2819	8974	9113	9017	2571	1959	1831
CENPK1137D_3952	ENA|CM001525|CM001525.1	701990	705436	+	3447	557	474	530	1095	1107	1084	544	536	531	676	716	558	1043	1159	1061	458	465	469
CENPK1137D_3954	ENA|CM001525|CM001525.1	705781	707820	-	2040	2166	2032	2003	7397	8037	7952	2690	2933	2887	2566	2608	2539	7079	7871	7455	2491	2215	2241
CENPK1137D_3955	ENA|CM001525|CM001525.1	708188	709063	-	876	475	450	424	947	996	969	400	377	386	376	407	422	868	958	919	336	283	300
CENPK1137D_3956	ENA|CM001525|CM001525.1	709231	710901	-	1671	344	325	326	819	844	826	274	308	272	362	359	331	725	829	728	278	262	265
CENPK1137D_3957	ENA|CM001525|CM001525.1	711252	712739	-	1488	453	414	430	1184	1122	1241	409	442	416	514	530	497	917	1136	1075	391	363	368
CENPK1137D_3958	ENA|CM001525|CM001525.1	713507	713917	-	411	5418	5434	5178	29724	34261	31488	24677	16414	15865	20845	19601	11832	38941	42465	40501	10226	16864	16161
CENPK1137D_3959	ENA|CM001525|CM001525.1	715441	719988	-	4548	1670	1604	1601	3389	3299	3437	1256	1341	1281	1432	1349	1403	3207	3668	3419	1126	996	1036
CENPK1137D_3960	ENA|CM001525|CM001525.1	720697	722688	+	1992	853	839	882	1813	1750	1740	930	683	653	966	909	730	1585	1726	1633	594	809	751
CENPK1137D_3961	ENA|CM001525|CM001525.1	723016	725274	+	2259	450	460	467	1076	1157	1099	658	454	464	531	482	378	1098	1192	1141	373	449	419
CENPK1137D_3962	ENA|CM001525|CM001525.1	726056	726362	-	307	679	687	648	1753	1698	1618	618	770	687	496	588	656	1609	1728	1585	633	465	497
CENPK1137D_3963	ENA|CM001525|CM001525.1	726576	727241	+	666	358	308	330	710	762	747	526	337	277	563	518	357	653	714	644	278	367	409
CENPK1137D_3965	ENA|CM001525|CM001525.1	727339	732435	-	5097	720	707	682	1477	1580	1609	669	727	654	894	846	813	1383	1552	1434	540	543	604
CENPK1137D_3966	ENA|CM001525|CM001525.1	732911	734038	-	1128	588	530	546	1184	1218	1113	459	503	458	534	494	536	1101	1205	1051	451	389	418
CENPK1137D_3967	ENA|CM001525|CM001525.1	734480	736312	-	1833	573	469	503	947	1075	988	732	435	435	818	748	517	984	1026	1004	450	627	646
CENPK1137D_3968	ENA|CM001525|CM001525.1	736749	738539	-	1791	644	540	556	829	717	803	423	360	321	430	417	315	800	827	839	273	258	295
CENPK1137D_3969	ENA|CM001525|CM001525.1	739175	740809	+	1635	1507	1431	1426	2986	3235	3017	2285	1399	1386	2270	2245	1411	3251	3423	3217	1121	1581	1630
CENPK1137D_3970	ENA|CM001525|CM001525.1	741063	743192	-	2130	880	921	937	1952	2037	1899	1206	957	921	1238	1222	836	2036	2227	2044	695	873	815
CENPK1137D_3971	ENA|CM001525|CM001525.1	744081	745685	+	1605	661	650	611	1094	1121	1105	477	475	453	582	547	499	1086	1176	1145	438	383	363
CENPK1137D_3972	ENA|CM001525|CM001525.1	746125	747516	-	1392	6124	5576	5519	13415	15096	15239	3744	5325	4266	4819	4848	5571	11957	15116	12053	4242	3509	3701
CENPK1137D_3973	ENA|CM001525|CM001525.1	764860	765837	-	978	782	715	764	1280	1250	1271	519	558	532	773	803	621	1310	1383	1236	444	385	434
CENPK1137D_3974	ENA|CM001525|CM001525.1	766388	767185	+	798	1012	958	999	2074	1889	1973	1051	852	791	1151	1174	892	2049	2021	1877	829	823	801
CENPK1137D_3976	ENA|CM001525|CM001525.1	767422	768660	-	1239	1317	1257	1294	2839	2792	2665	1876	1198	1249	1865	1699	1215	2663	2685	2586	1158	1530	1556
CENPK1137D_3977	ENA|CM001525|CM001525.1	769201	769689	-	489	10886	10439	9253	39280	53700	42846	11183	18211	18550	7788	10270	13767	48854	47891	48709	13477	9044	8333
CENPK1137D_3978	ENA|CM001525|CM001525.1	770214	770627	+	414	361	309	300	360	404	354	417	291	263	472	400	273	485	426	412	271	325	369
CENPK1137D_3979	ENA|CM001525|CM001525.1	771045	772142	+	1098	3162	2619	2674	11101	12159	9970	3938	4929	5459	2134	2897	3141	15211	13145	14554	3836	2371	2084
CENPK1137D_3980	ENA|CM001525|CM001525.1	772565	776470	+	3906	467	448	423	1036	1047	1073	460	427	402	459	522	418	1036	1164	1011	337	334	398
CENPK1137D_3981	ENA|CM001525|CM001525.1	776851	779409	+	2559	436	416	406	1008	1150	1045	500	449	440	524	527	505	1013	1024	1049	357	381	352
CENPK1137D_3982	ENA|CM001525|CM001525.1	779705	780868	+	1164	654	551	588	1367	1183	1234	528	506	506	568	507	461	1105	1183	1119	537	411	462
CENPK1137D_3983	ENA|CM001525|CM001525.1	781052	781756	-	705	540	521	506	1351	1411	1368	886	589	592	1029	960	617	1344	1438	1367	529	767	730
CENPK1137D_3984	ENA|CM001525|CM001525.1	782085	782612	+	528	514	494	464	1252	1340	1200	1970	612	621	1908	1478	594	1331	1322	1325	500	1449	1438
CENPK1137D_3985	ENA|CM001525|CM001525.1	782703	784877	-	2175	1003	1043	1042	2342	2397	2315	876	934	907	853	968	942	2207	2375	2121	802	655	775
CENPK1137D_3987	ENA|CM001525|CM001525.1	785533	786867	+	1335	579	540	575	1546	1070	1262	405	444	416	372	410	423	1112	1222	1050	491	299	327
CENPK1137D_3988	ENA|CM001525|CM001525.1	786968	789883	-	2916	719	779	718	2095	2265	2336	885	857	884	1046	1118	1085	2055	2242	2167	744	758	744
CENPK1137D_3989	ENA|CM001525|CM001525.1	790111	790731	+	621	769	700	676	1835	1896	1762	1014	872	826	811	880	732	1802	1991	1828	656	696	859
CENPK1137D_3990	ENA|CM001525|CM001525.1	790990	792510	+	1521	2071	2157	1956	4804	5124	5091	3513	2128	2020	3853	3397	2230	4511	5051	4586	1727	2833	2981
CENPK1137D_3991	ENA|CM001525|CM001525.1	793008	794549	-	1542	935	936	951	1668	1774	1526	1628	840	886	2000	1860	1058	1723	1704	1713	752	1319	1414
CENPK1137D_3992	ENA|CM001525|CM001525.1	795106	795384	-	279	39	30	36	70	85	68	50	40	35	61	58	39	80	80	74	34	42	31
CENPK1137D_3993	ENA|CM001525|CM001525.1	796855	802863	-	6009	1197	1136	1144	2736	2821	2871	974	1105	981	1193	1119	1113	2540	2878	2543	1039	889	973
CENPK1137D_3994	ENA|CM001525|CM001525.1	805427	806554	+	1128	3796	3970	3360	15218	23075	18426	12552	7159	7311	10114	9051	5727	16224	16482	17039	5751	13691	11825
CENPK1137D_3995	ENA|CM001525|CM001525.1	807133	809190	+	2058	3257	3078	3102	8218	7526	7400	2530	3044	2729	2558	2871	2827	7446	7988	7066	2722	1847	1920
CENPK1137D_3996	ENA|CM001525|CM001525.1	809378	810451	-	1074	462	415	397	836	1032	976	417	400	398	786	664	607	912	1073	982	264	324	345
CENPK1137D_3998	ENA|CM001525|CM001525.1	810929	811669	+	741	1404	1420	1381	3965	4278	4162	914	1259	1265	975	1171	1286	3604	3704	3575	1258	786	793
CENPK1137D_3999	ENA|CM001525|CM001525.1	812005	812964	-	960	1070	969	1057	2111	2181	2152	1016	926	863	1139	969	789	2162	2486	2064	780	815	830
CENPK1137D_4000	ENA|CM001525|CM001525.1	813264	815372	+	2109	928	826	831	2017	2112	2191	1209	920	810	1283	1336	896	1914	2089	1977	715	1014	956
CENPK1137D_4001	ENA|CM001525|CM001525.1	815686	816333	+	648	1990	1957	1928	4045	4169	4165	1821	1815	1769	1792	1948	1608	4045	4405	4034	1578	1470	1489
CENPK1137D_4002	ENA|CM001525|CM001525.1	816756	817301	+	546	4934	4633	4588	9180	10350	10387	3105	3591	2929	3305	3676	3122	8282	10130	8081	3033	2952	2942
CENPK1137D_4003	ENA|CM001525|CM001525.1	817514	818002	-	489	235	272	248	720	814	699	204	314	314	243	378	341	774	769	720	250	186	193
CENPK1137D_4004	ENA|CM001525|CM001525.1	818239	819630	+	1392	261	257	255	736	766	712	250	266	278	255	278	303	685	728	657	249	200	197
CENPK1137D_4005	ENA|CM001525|CM001525.1	820102	824583	+	4482	284	220	253	707	675	737	197	249	231	222	245	327	625	691	639	239	156	184
CENPK1137D_4006	ENA|CM001525|CM001525.1	824717	826162	-	1446	474	451	458	1403	1451	1411	611	574	512	826	717	638	1269	1436	1386	480	500	517
CENPK1137D_4007	ENA|CM001525|CM001525.1	826415	827890	+	1476	801	799	800	2078	2216	2089	1379	974	839	1272	1214	821	1940	2083	1955	855	1182	1148
CENPK1137D_4009	ENA|CM001525|CM001525.1	828418	829110	+	693	321	329	277	739	787	754	387	336	311	392	371	304	749	756	680	251	291	318
CENPK1137D_4010	ENA|CM001525|CM001525.1	829462	830346	-	885	231	250	256	709	504	530	216	191	182	256	258	218	487	559	456	254	135	205
CENPK1137D_4011	ENA|CM001525|CM001525.1	830768	831307	-	540	118	119	89	276	275	283	49	92	83	104	109	137	197	225	194	96	59	53
CENPK1137D_4012	ENA|CM001525|CM001525.1	831693	834326	-	2634	2617	2248	2431	5901	6180	5893	4633	2608	2672	4199	3643	2430	6089	6240	6266	2064	3335	3190
CENPK1137D_4013	ENA|CM001525|CM001525.1	835256	836896	+	1641	3421	3198	3089	8172	8801	7875	2681	3090	2928	2076	2262	2404	7861	8027	7604	2969	2305	2267
CENPK1137D_4014	ENA|CM001525|CM001525.1	837233	839233	+	2001	1232	1198	1229	3317	3268	3239	1803	1428	1217	1787	1815	1273	3092	3505	2982	1128	1430	1440
CENPK1137D_4015	ENA|CM001525|CM001525.1	839436	840827	-	1392	1608	1421	1549	3893	3844	3643	1368	1521	1412	1357	1575	1496	3627	3730	3468	1438	1097	1097
CENPK1137D_4016	ENA|CM001525|CM001525.1	841169	842281	+	1113	279	251	218	437	450	466	144	184	145	281	259	215	358	476	375	161	128	134
CENPK1137D_4017	ENA|CM001525|CM001525.1	842401	843693	-	1293	398	397	380	818	814	782	384	341	353	416	413	361	783	880	786	311	337	274
CENPK1137D_4018	ENA|CM001525|CM001525.1	844784	846778	-	1995	2641	2646	2815	5840	5650	6051	2554	2329	2181	2229	2023	1817	5769	6228	5623	1987	1689	1939
CENPK1137D_4021	ENA|CM001525|CM001525.1	847431	849032	+	1602	657	702	675	1691	1742	1687	718	708	615	792	811	697	1605	1739	1525	581	583	579
CENPK1137D_4022	ENA|CM001525|CM001525.1	849106	849831	-	726	513	480	461	1527	1692	1573	586	755	708	550	666	764	1607	1675	1629	599	503	488
CENPK1137D_4023	ENA|CM001525|CM001525.1	850060	851229	+	1170	405	400	423	1050	1140	1176	742	501	444	781	659	535	1037	1203	1051	383	599	553
CENPK1137D_4024	ENA|CM001525|CM001525.1	851365	852804	-	1440	347	395	409	1063	1036	1038	572	420	383	593	558	431	892	979	910	331	389	482
CENPK1137D_4025	ENA|CM001525|CM001525.1	853111	854925	-	1815	529	518	556	1305	1327	1396	799	595	590	1009	937	705	1197	1394	1363	471	657	681
CENPK1137D_4026	ENA|CM001525|CM001525.1	855149	855646	+	498	230	216	213	695	738	689	204	323	265	235	247	309	676	717	689	230	191	181
CENPK1137D_4027	ENA|CM001525|CM001525.1	855730	856785	-	1056	556	563	551	1744	1929	1899	673	764	688	699	784	734	1743	1901	1846	579	560	530
CENPK1137D_4028	ENA|CM001525|CM001525.1	856969	857976	+	1008	558	551	532	1603	1926	1720	1078	779	830	1043	1054	832	1633	1706	1747	629	951	889
CENPK1137D_4029	ENA|CM001525|CM001525.1	858178	860352	+	2175	553	569	538	1066	1107	1134	444	415	365	514	479	464	992	1119	994	390	368	411
CENPK1137D_4030	ENA|CM001525|CM001525.1	860886	863540	+	2655	1307	1275	1287	2639	2507	2688	1256	1095	1033	1432	1417	1201	2639	2688	2448	1001	980	999
CENPK1137D_4032	ENA|CM001525|CM001525.1	863844	866354	-	2511	583	544	556	1369	1234	1238	1351	622	559	1431	1107	602	1203	1342	1249	553	986	1010
CENPK1137D_4033	ENA|CM001525|CM001525.1	867056	869395	+	2340	1153	1116	1125	2754	2833	2637	1578	1196	1154	1963	2023	1418	2674	2763	2573	1140	1416	1276
CENPK1137D_4034	ENA|CM001525|CM001525.1	869906	870133	+	228	202	209	183	725	722	718	210	289	271	194	225	258	692	722	717	223	146	141
CENPK1137D_4035	ENA|CM001525|CM001525.1	883528	885666	+	2139	1473	1335	1499	3353	2857	2976	1655	1580	1768	1162	1257	1163	4382	4002	4606	1078	826	863
CENPK1137D_4036	ENA|CM001525|CM001525.1	886031	887710	+	1680	2217	1941	1982	5069	4794	4813	1859	2409	2672	1152	1277	1555	6569	6484	6912	1713	1100	1075
CENPK1137D_4037	ENA|CM001525|CM001525.1	888550	891291	+	2742	178	180	154	709	701	657	633	458	543	395	422	318	1201	1116	1424	244	252	268
CENPK1137D_4038	ENA|CM001525|CM001525.1	891679	892731	+	1053	3877	3809	3703	9574	12678	10672	7755	5421	6547	6730	6097	4739	13407	12675	15190	3673	5513	5157
CENPK1137D_4039	ENA|CM001525|CM001525.1	893837	897808	+	3972	1756	1919	1970	4763	5236	5437	1952	2142	2514	2324	2458	2733	5716	6021	6488	1539	1390	1479
CENPK1137D_4040	ENA|CM001525|CM001525.1	898353	902282	-	3930	592	598	597	1498	1440	1409	988	718	846	834	833	710	1972	1970	2117	526	549	594
CENPK1137D_4041	ENA|CM001525|CM001525.1	902583	903854	-	1272	375	354	344	529	626	620	162	248	264	324	495	587	514	504	526	245	153	147
CENPK1137D_4043	ENA|CM001525|CM001525.1	904257	905654	-	1398	607	655	646	1607	1762	1629	892	848	988	784	869	759	2125	2136	2392	490	486	534
CENPK1137D_4044	ENA|CM001525|CM001525.1	906132	908240	+	2109	592	666	640	1478	1584	1577	1152	814	1010	909	857	596	2009	2015	2350	544	662	710
CENPK1137D_4045	ENA|CM001525|CM001525.1	908855	910102	+	1248	619	626	641	1291	1345	1282	794	624	725	628	647	573	1692	1568	1820	523	478	477
CENPK1137D_4046	ENA|CM001525|CM001525.1	910900	912303	+	1404	793	808	751	2142	2674	2535	1537	1377	1731	1108	1015	991	3303	3375	4179	720	913	951
CENPK1137D_4047	ENA|CM001525|CM001525.1	913118	913513	-	396	5107	5000	4560	15798	16927	16232	4606	7025	7365	2880	3881	4944	18909	17932	19293	5229	2997	2994
CENPK1137D_4048	ENA|CM001525|CM001525.1	914331	914729	+	399	2091	2010	1720	12893	15191	13419	2588	4638	4840	1903	2344	3578	14407	13780	14919	3652	1751	1863
CENPK1137D_4049	ENA|CM001525|CM001525.1	915287	915955	+	669	4628	3898	4131	9446	8911	9282	2308	3786	4187	1631	1947	2613	12470	11941	12960	2844	1202	1441
CENPK1137D_4050	ENA|CM001525|CM001525.1	916371	920447	+	4077	673	689	662	1537	1567	1607	823	858	933	788	905	875	2007	2072	2204	567	458	481
CENPK1137D_4051	ENA|CM001525|CM001525.1	920724	922604	-	1881	737	730	718	1671	1806	1743	1412	847	1001	1107	1057	745	2113	2223	2487	587	876	857
CENPK1137D_4052	ENA|CM001525|CM001525.1	923583	924944	+	1362	564	530	519	1446	1564	1603	1663	890	1055	1316	1233	670	2061	2050	2369	570	940	945
CENPK1137D_4054	ENA|CM001525|CM001525.1	925091	925708	-	618	1338	1166	1190	2557	2817	2620	1681	1383	1617	1135	1052	1077	3782	3351	4134	942	932	941
CENPK1137D_4055	ENA|CM001525|CM001525.1	926250	926801	+	552	479	402	453	773	809	752	279	476	599	253	315	340	1087	1105	1142	345	234	229
CENPK1137D_4056	ENA|CM001525|CM001525.1	927024	927902	+	879	1205	1156	1134	2050	1962	1875	1073	1103	1326	811	829	845	2833	2672	2932	903	694	725
CENPK1137D_4057	ENA|CM001525|CM001525.1	928271	929158	-	888	4000	3645	3521	12170	13311	11871	7018	6421	7801	3840	4645	4068	17034	15381	18285	4833	4203	4028
CENPK1137D_4058	ENA|CM001525|CM001525.1	930059	932140	+	2082	4578	3830	4142	9580	6900	7480	5792	4416	4939	3483	3454	2732	12117	11311	12024	3348	2321	2771
CENPK1137D_4059	ENA|CM001525|CM001525.1	932434	934068	+	1635	589	643	626	1189	1149	1204	664	543	658	485	515	467	1531	1477	1733	413	380	384
CENPK1137D_4060	ENA|CM001525|CM001525.1	934166	934822	-	657	420	411	407	1126	1101	1151	800	582	672	549	526	418	1539	1287	1628	402	455	455
CENPK1137D_4061	ENA|CM001525|CM001525.1	935545	936423	+	879	1158	1056	1082	2466	2438	2534	1105	1236	1441	623	784	848	3315	3087	3574	861	562	673
CENPK1137D_4062	ENA|CM001525|CM001525.1	936825	939746	-	2922	2045	1818	2002	4637	4818	4841	2462	2361	2830	1854	1983	1845	6328	6074	7010	1725	1518	1439
CENPK1137D_4063	ENA|CM001525|CM001525.1	939986	942349	-	2364	376	390	374	899	942	809	560	512	558	419	466	422	1219	1179	1363	310	304	313
CENPK1137D_4065	ENA|CM001525|CM001525.1	942603	944081	-	1479	282	237	270	659	620	607	465	307	364	359	333	241	902	804	929	218	265	244
CENPK1137D_4066	ENA|CM001525|CM001525.1	945736	947385	+	1650	421	400	383	1043	1138	1097	536	562	671	423	453	510	1534	1426	1635	335	293	311
CENPK1137D_4067	ENA|CM001525|CM001525.1	947447	949213	-	1767	216	234	235	558	526	540	255	289	332	216	210	251	766	732	780	221	131	135
