ChassyID	W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	Standard_A	Standard_B	Standard_C	Standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number
Chassy_YL_E_1586	YALI1_E39221g	YALI0E33033g1_1	Q6C3Q2	14.5051578	11.45197085	9	18.30697729	18.30697729	7.961505019	14.5051578	11.45197085	12.89495494	7.030857221	5.449466771	similar to uniprot|Q9C1J4 Pichia pastoris Phosphoribosylamidoimidazole-succinocarboxamide synthase (SAICAR synthetase) I2	
Chassy_YL_B_457	YALI1_B11934g	YALI0B08866g1_1	Q6CFA4	25117.86432	251187.6432	1583.893192	398106.1706	251187.6432	1583.893192	250.1886432	39809.71706	999999	398106.1706	3980.071706	similar to uniprot|P0CX50 Saccharomyces cerevisiae YNL301C RPL18B (ohnolog of YOL120C) Protein component of the large (60S) ribosomal subunit I2	
Chassy_YL_F_441	YALI1_F11930g	YALI0F08569g1_1	Q6C2E5	38.81071706	250.1886432	250.1886432	198.5262315	250.1886432	157.4893192	62.09573445	124.8925412	99	500.1872336	62.09573445	similar to uniprot|P26783 Saccharomyces cerevisiae YJR123w RPS5 ribosomal protein S5 I2	
Chassy_YL_B_657	YALI1_B17493g	YALI0B13156g1_1	Q6CET3	12.11133937	21.53933905	10.4504757	18.68419447	18.68419447	12.11133937	16.19072202	37.7467512	43.36687331	32.83855153	24.8086154	"uniprot|Q6CET3 Yarrowia lipolytica YALI0B13156g CNX1 Calnexin precursor, involved in regulation of secretion I2"	
Chassy_YL_F_979	YALI1_F25254g	YALI0F18942g1_1	Q6C161	1.782559402	1.643761186	1.928644565	2.593813664	2.244226079	2.08239924	3.641588834	1.511886432	2.244226079	1.511886432	2.782489906	similar to uniprot|P38249 Saccharomyces cerevisiae YBR079c RPG1 translation initiation factor eIF3 (p110 subunit) I2	
Chassy_YL_E_972	YALI1_E24391g	YALI0E20537g1_1	Q6C571	6.498942093	7.254041853	9	8.085175757	9	5.812920691	11.11527659	5.812920691	4.623413252	6.498942093	6.498942093	similar to uniprot|P35817 Saccharomyces cerevisiae YLR399C (ohnolog of YDL070W) BDF1 sporulation protein I2	
Chassy_YL_C_1223	YALI1_C33299g	YALI0C24255g1_1	Q6CAU5	18.30697729	30.6227766	10.78768635	50.79474679	30.6227766	25.82695795	25.82695795	162.7893707	60.05402297	42.93970561	70.9685673	similar to uniprot|Q03148 Saccharomyces cerevisiae YMR096w SNZ1 stationary phase protein I2	
Chassy_YL_A_529	YALI1_A13454g	YALI0A13387g1_1	Q6CH25	4.504789808	3.641588834	6.109709432	4.994842503	2.593813664	8.182542836	7.431909293	9	4.504789808	4.054796821	14.31740464	highly similar to uniprot|P49090 Saccharomyces cerevisiae YGR124W (ohnolog of YPR145W) ASN2 asparagine synthetase I2	
Chassy_YL_F_1274	YALI1_F32792g	YALI0F25531g1_1	Q6C0E1	25117.86432	25117.86432	9999	25117.86432	25117.86432	2510.886432	15847.93192	158488.3192	39809.71706	39809.71706	999999	similar to uniprot|P04456 Saccharomyces cerevisiae YOL127W RPL25 Primary rRNA-binding ribosomal protein component of the large (60S) ribosomal subunit I2	
Chassy_YL_B_800	YALI1_B21070g	YALI0B16104g1_1	Q6CEF3	7.254041853	5.812920691	5.812920691	7.254041853	8.085175757	12.33521432	5.812920691	12.33521432	6.498942093	7.254041853	8.085175757	highly similar to uniprot|P38625 Saccharomyces cerevisiae YMR217w GUA1 GMP synthase (glutamine- hydrolyzing) singleton I2	6.3.5.2
Chassy_YL_C_308	YALI1_C08702g	YALI0C06490g1_1	Q6CCU3	10.22018454	6.079457844	16.7827941	24.11886432	7.912509381	9	18.95262315	14.84893192	14.84893192	10.22018454	10.22018454	highly similar to uniprot|O93827 Candida albicans CaPSA1 Mannose-1-phosphate guanyltransferase I2	2.7.7.13
Chassy_YL_D_618	YALI1_D15734g	YALI0D12584g1_1	Q6C9B1	30.6227766	49.11872336	78.43282347	99	78.43282347	315.227766	250.1886432	397.1071706	157.4893192	78.43282347	397.1071706	uniprot|Q6C9B1 Yarrowia lipolytica YALI0D12584g ATP1 Alpha subunit of the mitochondrial F1F0 ATP synthase I2	
Chassy_YL_C_131	YALI1_C03874g	YALI0C02805g1_1	Q6CD89	24.11886432	20.5443469	28.28644565	20.5443469	24.11886432	62.09573445	45.41588834	24.11886432	20.5443469	14.84893192	53.11695265	similar to uniprot|Q9HE38 Neurospora crassa Probable NADPH-dependent beta-ketoacyl reductase (rhlG) I2	
Chassy_YL_F_306	YALI1_F08705g	YALI0F05874g1_1	Q6C2Q9	27.94266125	33.55107295	27.94266125	57.78016072	118.3776642	169.125428	69.17038287	27.94266125	19.30917621	33.55107295	27.94266125	similar to uniprot|P31373 Saccharomyces cerevisiae YAL012w CYS3 Cystathionine gamma-lyase I2	
Chassy_YL_C_819	YALI1_C22857g	YALI0C15873g1_1	Q6CBS8	37.3118685	55.23413252	30.6227766	55.23413252	99	99	120.1527659	67.12920691	81.54041853	120.1527659	37.3118685	highly similar to uniprot|P15646 Saccharomyces cerevisiae YDL014w NOP1 fibrillarin I2	
Chassy_YL_A_34	YALI1_A01061g	YALI0A00803g1_1	Q6CI82	2.72759372	2.72759372	3.540909611	2.490254879	5.309573445	3.540909611	3.251786303	3.540909611	4.179474679	4.907837912	3.251786303	similar to uniprot|P39730 Saccharomyces cerevisiae YAL035w FUN12 general translation factor eIF2 homolog I2	
Chassy_YL_F_423	YALI1_F11583g	YALI0F08195g1_1	Q6C2G0	165.8100537	99	277.2559402	773.2636827	99	277.2559402	598.4842503	999	165.8100537	214.443469	34.93813664	uniprot|Q6C2G0 Yarrowia lipolytica YALI0F08195g PRX1 Mitochondrial peroxiredoxin I2	
Chassy_YL_E_100	YALI1_E02481g	YALI0E02024g1_1	Q6C7C1	22.101297	11.32846739	22.101297	30.6227766	34.11191734	27.48035868	30.6227766	0	0.873817423	1.3101297	0.110336318	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_B_966	YALI1_B25603g	YALI0B19580g1_1	Q6CE11	2.16227766	2.83118685	3.084238653	1.610157216	3.354004654	4.623413252	3.948168092	2.371147678	3.084238653	3.354004654	3.354004654	similar to uniprot|Q08225 Saccharomyces cerevisiae YOL057W Probable dipeptidyl-peptidase III I2	3.4.14.4
Chassy_YL_B_425	YALI1_B11083g	YALI0B08250g1_1	Q6CFC9	5.189658189	5.812920691	6.498942093	4.623413252	9	5.812920691	12.33521432	7.254041853	12.33521432	9	8.085175757	uniprot|Q6CFC9 Yarrowia lipolytica YALI0B08250g SUP35 Polypeptide chain release factor 3 I2	
Chassy_YL_F_775	YALI1_F19805g	YALI0F14839g1_1	Q6C1N1	15.23776739	9	4.455594781	15.23776739	17.32980711	15.23776739	17.32980711	11.74274986	15.23776739	15.23776739	15.23776739	similar to uniprot|O94236 Schizosaccharomyces pombe Eukaryotic translation initiation factor 3 subunit 7 homolog (Microtubule destabilizing protein moe1) I2	
Chassy_YL_C_1182	YALI1_C32276g	YALI0C23408g1_1	Q6CAY2	7.912509381	13.12537545	10.22018454	9	7.912509381	11.58925412	11.58925412	10.22018454	13.12537545	18.95262315	16.7827941	"highly similar to uniprot|P39522 Saccharomyces cerevisiae YJR016c ILV3 Dihydroxy-acid dehydratase, mitochondrial precursor I2"	
Chassy_YL_D_210	YALI1_D05474g	YALI0D04422g1_1	F2Z6C9	4.179474679	5.105402297	5.628703162	3.770582696	6.19685673	4.179474679	6.813707377	3.770582696	3.770582696	9	4.179474679	uniprot|Q6L8F1 Yarrowia lipolytica YALI0D04422g CPR1 NADPH-cytochrome P450 reductase I2	1.6.2.4
Chassy_YL_B_1034	YALI1_B27534g	YALI0B21120g1_1	Q6CDU5	9	10.4504757	10.4504757	24.8086154	12.11133937	5.660846291	24.8086154	18.68419447	28.55209235	16.19072202	14.01310729	similar to uniprot|P40531 Saccharomyces cerevisiae YIL041W GVP36 BAR domain-containing protein that localizes to both early and late Golgi vesicles I2	
Chassy_YL_A_415	YALI1_A10318g	YALI0A10362g1_1	Q6CHC0	2.16227766	2.83118685	4.274997064	3.084238653	1.448436747	1.966348839	3.948168092	3.948168092	3.354004654	3.641588834	4.623413252	similar to uniprot|F7VZU0 Sordaria macrospora hypothetical protein SMAC_03745 I2	
Chassy_YL_F_1257	YALI1_F32476g	YALI0F25135g1_1	F2Z699	3.786300923	4.248074602	5.309573445	11.02264435	5.918309709	12.18256739	9.964781961	3.365158322	5.918309709	5.309573445	7.317637711	uniprot|O74931 Yarrowia lipolytica YALI0F25135g NDH2 Alternative NADH-dehydrogenase precursor I2	1.6.5.9
Chassy_YL_F_1445	YALI1_F36966g	(YALI0F29337g1_1-YALI0F29337g2_1)	Q6BZZ9	18.95262315	16.7827941	16.7827941	16.7827941	11.58925412	11.58925412	11.58925412	3.466835922	9	9	6.079457844	similar to uniprot|P23542 Saccharomyces cerevisiae YLR027c AAT2 aspartate aminotransferase I2	2.6.1.1
Chassy_YL_B_860	YALI1_B22614g	YALI0B17402g1_1	Q6CE97	3.216965034	5.812920691	13.67799268	5.189658189	4.108969775	10.00694171	13.67799268	5.812920691	7.254041853	5.189658189	8.085175757	highly similar to uniprot|Q05911 Saccharomyces cerevisiae YLR359w ADE13 adenylosuccinate lyase I2	4.3.2.2
Chassy_YL_C_465	YALI1_C13355g	YALI0C09636g1_1	Q6CCG2	10.65914401	24.11886432	33.14548874	28.28644565	24.11886432	33.14548874	33.14548874	28.28644565	14.84893192	20.5443469	38.81071706	"similar to uniprot|P25605 Saccharomyces cerevisiae YCL009C ILV6 Regulatory subunit of acetolactate synthase, which catalyzes the first step of branched-chain amino acid biosynthesis I2"	
Chassy_YL_D_595	YALI1_D15114g	YALI0D12144g1_1	Q6C9D2	3.101127071	2.534981105	3.417344703	4.945570709	3.757944314	3.757944314	5.404004271	3.101127071	3.417344703	4.945570709	3.101127071	similar to uniprot|Q06142 Saccharomyces cerevisiae YLR347c KAP95 karyopherin-beta singleton I2	
Chassy_YL_B_122	YALI1_B02991g	YALI0B02002g1_1	Q6CG05	3.375479375	2.665241237	2.455107295	2.665241237	3.375479375	3.375479375	3.124626383	1.894266125	2.665241237	1.285463864	1.424462017	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_E_1084	YALI1_E27144g	YALI0E22979g1_1	Q6C4X4	5.528521141	4.504789808	4.504789808	6.109709432	4.504789808	4.504789808	4.994842503	6.109709432	6.109709432	6.742636827	7.431909293	similar to uniprot|O13432 Candida albicans FRS1 Phenylalanyl-tRNA synthetase beta chain I2	
Chassy_YL_D_847	YALI1_D21702g	YALI0D17732g1_1	Q6C8Q9	0.648090789	0.415609264	1.092930066	0.415609264	0.478465929	0.54411359	0.877521443	0.578022559	0.54411359	0.446696259	0.578022559	similar to uniprot|P33892 Saccharomyces cerevisiae YGL195w GCN1 translational activator I2	
Chassy_YL_D_820	YALI1_D21076g	YALI0D17116g1_1	Q6C8T5	6.498942093	4.108969775	9	4.623413252	8.085175757	8.085175757	6.498942093	6.498942093	7.254041853	10.00694171	5.812920691	highly similar to uniprot|Q12460 Saccharomyces cerevisiae YLR197w SIK1 involved in pre-rRNA processing I2	
Chassy_YL_C_1152	YALI1_C31408g	YALI0C22748g1_1	Q6CB11	20.5443469	10.36463666	30.6227766	11.91549665	99	277.2559402	145.7799268	0.668100537	1.15443469	0.467799268	1.782559402	"similar to uniprot|Q9WXD6 Brevibacterium linens 1, 4-butanediol diacrylate esterase I2"	
Chassy_YL_F_432	YALI1_F11827g	YALI0F08415g1_1	Q6C2F2	3.175318937	3.175318937	4.73615251	2.856620421	3.520353656	3.893900918	4.73615251	5.210169419	8.236708572	4.73615251	7.531678524	similar to uniprot|Q04792 Saccharomyces cerevisiae YMR250w I2	4.1.1.15
Chassy_YL_E_1615	YALI1_E39924g	YALI0E33649g1_1	Q6C3M2	8.047357242	6.405684692	9	9	6.405684692	8.047357242	5.061898993	5.700187504	11.21677349	8.047357242	3.961947603	highly similar to uniprot|P39958 Saccharomyces cerevisiae YER136w GDI1 GDP dissociation inhibitor I2	
Chassy_YL_D_644	YALI1_D16290g	YALI0D13112g1_1	Q6C985	55.23413252	99	20.5443469	81.54041853	120.1527659	30.6227766	25.10157216	25.10157216	176.827941	176.827941	25.10157216	highly similar to uniprot|P31353 Candida albicans SEC53 Phosphomannomutase (PMM) I2	5.4.2.8
Chassy_YL_D_662	YALI1_D16809g	YALI0D13596g1_1	Q6C968	17.47849797	20.5443469	33.14548874	24.11886432	14.84893192	20.5443469	20.5443469	28.28644565	14.84893192	33.14548874	38.81071706	highly similar to uniprot|P13663 Saccharomyces cerevisiae YDR158w HOM2 aspartate-semialdehyde dehydrogenase I2	
Chassy_YL_F_1521	YALI1_F38776g	YALI0F31075g1_1	Q12726	11.91549665	15.68100537	7.799225436	26.82559402	17.95735652	11.91549665	9	7.799225436	11.91549665	15.68100537	11.91549665	uniprot|Q12726 Yarrowia lipolytica YALI0F31075g LYS1 Homocitrate synthase I2	2.3.3.14
Chassy_YL_D_1012	YALI1_D26051g	YALI0D20526g1_1	Q6C8D6	25117.86432	39809.71706	63094.73445	630956.3445	63094.73445	999999	158488.3192	157.4893192	99	157.4893192	157.4893192	weakly similar to uniprot|P22943 Saccharomyces cerevisiae YFL014W HSP12 Plasma membrane localized protein that protects membranes from desiccation I2	
Chassy_YL_B_1032	YALI1_B27485g	YALI0B21076g1_1	Q6CDU7	128.1549665	165.8100537	99	277.2559402	99	463.1588834	128.1549665	598.4842503	463.1588834	214.443469	214.443469	highly similar to uniprot|P02406 Saccharomyces cerevisiae YGL103w CYH2 60S large subunit ribosomal protein L27a I2	
Chassy_YL_B_207	YALI1_B05350g	YALI0B03960g1_1	Q6CFT8	2.931828756	2.065395295	2.065395295	3.73887961	2.26222201	2.471686819	2.065395295	3.73887961	4.366976946	2.471686819	2.471686819	similar to uniprot|Q9Y7U7 Schizosaccharomyces pombe Putative transcription factor I2	
Chassy_YL_E_795	YALI1_E20269g	YALI0E16995g1_1	Q6C5L5	2.856620421	2.856620421	4.73615251	3.893900918	4.73615251	4.298316906	5.210169419	3.175318937	4.298316906	6.880462816	3.893900918	similar to uniprot|P15303 Saccharomyces cerevisiae YPR181c SEC23 component of COPII coat of ER-golgi vesicles I2	
Chassy_YL_F_1493	YALI1_F38116g	YALI0F30481g1_1	Q6BZW0	20.5443469	34.93813664	9	20.5443469	9	5.812920691	5.812920691	10.36463666	30.6227766	30.6227766	5.812920691	"uniprot|Q6BZW0 Yarrowia lipolytica YALI0F30481g ERG13 3-hydroxy-3-methylglutaryl-CoA (HMG-CoA) synthase, putative I2"	2.3.3.10
Chassy_YL_E_778	YALI1_E19852g	YALI0E16643g1_1	Q6C5N1	25.82695795	10.78768635	25.82695795	25.82695795	42.93970561	137.9495494	70.9685673	12.89495494	10.78768635	10.78768635	18.30697729	"uniprot|Q6C5N1 Yarrowia lipolytica YALI0E16643g AGX1 Alanine-glyoxylate aminotransferase, putative I2"	
Chassy_YL_B_525	YALI1_B13973g	YALI0B10362g1_1	Q6CF45	2.274549163	2.511191734	3.328761281	3.328761281	2.511191734	4.336699231	4.722367659	2.764935807	3.037017259	4.336699231	3.328761281	similar to uniprot|Q9HEG7 Neurospora crassa tom70 Mitochondrial precursor protein import receptor I2	
Chassy_YL_E_1532	YALI1_E37930g	YALI0E31955g1_1	Q6C3V0	2510.886432	2510.886432	250.1886432	6308.573445	999	629.9573445	157.4893192	25117.86432	3980.071706	3980.071706	999	highly similar to uniprot|P41056 Saccharomyces cerevisiae RPL33B RPL37B YOR234C (ohnolog of YPL143W) Ribosomal protein L37 of the large (60S) ribosomal subunit I2	
Chassy_YL_F_1537	YALI1_F39051g	YALI0F31405g1_1	Q6BZR8	315.227766	176.827941	176.827941	561.3413252	176.827941	315.227766	99	9999	5622.413252	561.3413252	1777.27941	similar to uniprot|P41056 Saccharomyces cerevisiae YOR234C (ohnolog of YPL143W) RPL37B ribosomal protein L35a.e.c15 I2	
Chassy_YL_B_460	YALI1_B11983g	YALI0B08921g1_1	Q6CFA1	24.11886432	18.95262315	18.95262315	124.8925412	124.8925412	315.227766	793.3282347	397.1071706	62.09573445	30.6227766	99	uniprot|Q6CFA1 Yarrowia lipolytica YALI0B08921g SOD2 Superoxide dismutase I2	1.15.1.1
Chassy_YL_F_38	YALI1_F01291g	YALI0F00836g1_1	Q6C3C5	2.16227766	2.924189758	2.651741273	4.232991147	4.623413252	7.058421878	6.498942093	2.16227766	2.924189758	2.924189758	1.942727176	"similar to uniprot|P31383 Saccharomyces cerevisiae YAL016w TPD3 ser/thr protein phosphatase 2A, regulatory chain A I2"	
Chassy_YL_F_758	YALI1_F19249g	YALI0F14465g1_1	Q6C1P8	267.2695795	1929.697729	137.9495494	1929.697729	718.685673	718.685673	718.685673	3726.59372	3726.59372	1929.697729	192.0697729	highly similar to uniprot|P14127 Saccharomyces cerevisiae YDR447C (ohnolog of YML024W) RP51B ribosomal protein S17.e.B I2	
Chassy_YL_F_235	YALI1_F06830g	YALI0F04422g1_1	Q6C2X0	13.67799268	7.799225436	13.67799268	13.67799268	9	10.36463666	15.68100537	13.67799268	10.36463666	15.68100537	13.67799268	similar to uniprot|P07278 Saccharomyces cerevisiae YIL033c SRA1 cAMP dependent protein kinase regulatory subunit I2	
Chassy_YL_F_986	YALI1_F25485g	YALI0F19074g1_1	Q6C157	2.981071706	2.490254879	2.981071706	2.981071706	2.268027589	2.981071706	3.849693429	1.682695795	2.981071706	3.251786303	2.268027589	similar to uniprot|P41810 Saccharomyces cerevisiae YDR238c SEC26 coatomer complex beta chain of secretory pathway vesicles I2	
Chassy_YL_B_641	YALI1_B17008g	YALI0B12848g1_1	Q6CEU5	78.43282347	157.4893192	78.43282347	198.5262315	157.4893192	99	62.09573445	99	198.5262315	157.4893192	38.81071706	highly similar to uniprot|P0CX51 Saccharomyces cerevisiae YMR143W (ohnolog of YDL083C) RPS16A ribosomal protein I2	
Chassy_YL_A_568	YALI1_A14345g	YALI0A14542g1_1	F2Z6H7	4.379838403	5.422325422	4.878016072	7.376776401	6.666822075	5.422325422	4.878016072	3.124626383	6.017038287	5.422325422	5.422325422	"uniprot|Q8WZL8 Yarrowia lipolytica YALI0A14542g TUP1 Transcriptional repressor, putative I2"	
Chassy_YL_C_420	YALI1_C12024g	YALI0C08811g1_1	Q6CCJ7	15.37893707	36.2759372	36.2759372	50.79474679	70.9685673	42.93970561	30.6227766	10.78768635	21.75845926	18.30697729	7.483428982	uniprot|Q6CCJ7 Yarrowia lipolytica YALI0C08811g HBD1 3-hydroxyacyl-CoA dehydrogenase I2	
Chassy_YL_C_873	YALI1_C24303g	YALI0C16973g1_1	Q6CBN5	9	6.405684692	4.484416576	5.700187504	6.405684692	4.484416576	3.061585988	7.185467307	9	7.185467307	4.484416576	similar to uniprot|Q05515 Saccharomyces cerevisiae YDR346c SVF1 Protein with a potential role in cell survival pathways I2	
Chassy_YL_C_1179	YALI1_C32184g	YALI0C23364g1_1	Q6CAY4	2.16227766	3.298662347	1.928644565	4.011872336	2.686945065	1.928644565	2.414548874	2.686945065	8.261187281	8.261187281	4.011872336	similar to uniprot|P31382 Saccharomyces cerevisiae YAL023C (ohnolog of YOR321W) PMT2 mannosyltransferase I2	
Chassy_YL_D_404	YALI1_D10424g	YALI0D08162g1_1	Q6C9V1	9	13.2510267	23.24462017	10.93776642	19.30917621	10.93776642	23.24462017	13.2510267	13.2510267	23.24462017	13.2510267	highly similar to uniprot|P33723 Neurospora crassa GTP-binding protein ypt1 I2	
Chassy_YL_E_1088	YALI1_E27207g	YALI0E23067g1_1	P41924	3.328761281	1.848035868	1.3101297	1.3101297	1.848035868	0.873817423	1.3101297	0	2.511191734	3.328761281	0.232846739	uniprot|P41924 Yarrowia lipolytica YALI0E23067g RYL1 Ras-like GTP-binding protein I2	
Chassy_YL_B_1080	YALI1_B28830g	YALI0B22154g1_1	Q6CDQ3	0	0.42510267	0.42510267	0.42510267	0.42510267	0.42510267	0	0.42510267	1.030917621	0.193776642	0.42510267	similar to uniprot|P17608 Schizosaccharomyces pombe GTP-binding protein ryh1 I2	
Chassy_YL_A_175	YALI1_A04576g	YALI0A04367g1_1	P41925	0	0.232846739	0.232846739	0.232846739	0.232846739	0	0	0.232846739	0.232846739	0.519911083	0.232846739	uniprot|P41925 Yarrowia lipolytica YALI0A04367g R2 Ras-like GTP-binding protein I2	
Chassy_YL_B_929	YALI1_B24471g	YALI0B18788g1_1	Q6CE39	0	0.14504757	0.14504757	0.14504757	0.14504757	0	0	0.14504757	0.14504757	0.311133937	0.14504757	similar to uniprot|D5GPV0 Tuber melanosporum hypothetical protein I2	
Chassy_YL_A_744	YALI1_A18557g	YALI0A18205g1_1	Q6CGM0	41.16965034	236.1373706	99	561.3413252	315.227766	236.1373706	176.827941	132.3521432	236.1373706	176.827941	132.3521432	similar to uniprot|P32905 Saccharomyces cerevisiae YGR214W (ohnolog of YLR048W) NAB1A 40S ribosomal protein p40 homolog A I2	
Chassy_YL_B_164	YALI1_B04321g	YALI0B02860g1_1	Q6CFX0	2.426760253	1.355553775	1.485128427	1.766052795	1.485128427	1.766052795	1.766052795	1.116320288	2.426760253	2.814128748	1.766052795	similar to uniprot|P38764 Saccharomyces cerevisiae YHR027C RPN1 Non-ATPase base subunit of the 19S regulatory particle of the 26S proteasome I2	
Chassy_YL_F_815	YALI1_F20965g	YALI0F15631g1_1	Q6C1K0	24.11886432	49.11872336	38.81071706	62.09573445	30.6227766	78.43282347	397.1071706	793.3282347	99	38.81071706	250.1886432	uniprot|Q6C1K0 Yarrowia lipolytica YALI0F15631g VMA1 H+Transporting ATPase I2	
Chassy_YL_B_787	YALI1_B20802g	YALI0B15840g1_1	Q6CEG4	6.498942093	9	10.54781985	7.659643234	41.16965034	63.93816316	41.16965034	7.659643234	9	9	16.7827941	similar to uniprot|Q12449 Saccharomyces cerevisiae YDR214W AHA1 Co-chaperone that binds to Hsp82p and activates its ATPase activity I2	
Chassy_YL_C_141	YALI1_C04067g	YALI0C03003g1_1	Q6CD80	18.95262315	24.11886432	49.11872336	38.81071706	49.11872336	38.81071706	124.8925412	18.95262315	38.81071706	14.84893192	30.6227766	"uniprot|Q6CD80 Yarrowia lipolytica YALI0C03003g SPS193 Peroxisomal 2,4-dienoyl-CoA reductase, putative I2"	
Chassy_YL_E_675	YALI1_E17355g	YALI0E14322g1_1	Q6C5X5	0.467799268	1.15443469	1.610157216	0.467799268	1.15443469	2.16227766	2.83118685	0.77827941	1.15443469	1.610157216	0.77827941	"uniprot|Q6C5X5 Yarrowia lipolytica YALI0E14322g SPS192 Peroxisomal 2,4-dienoyl-CoA reductase, putative I2"	
Chassy_YL_C_209	YALI1_C05908g	YALI0C04433g1_1	Q6CD21	4.779692884	5.449466771	5.449466771	4.779692884	7.030857221	10.15883993	6.19685673	14.5051578	10.15883993	14.5051578	11.45197085	highly similar to uniprot|Q92413 Emericella nidulans Ornithine aminotransferase (Ornithine--oxo-acid aminotransferase) I2	
Chassy_YL_F_507	YALI1_F13395g	YALI0F09834g1_1	Q6C288	1.955209235	2.16227766	4.43618362	2.383855153	2.87467512	4.080218047	4.43618362	1.955209235	2.87467512	2.62095835	2.87467512	similar to uniprot|P32565 Saccharomyces cerevisiae YIL075c SEN3 26S proteasome regulatory subunit I2	
Chassy_YL_B_1131	YALI1_B30090g	YALI0B23188g1_1	Q6CDK7	3.047089951	3.770582696	4.179474679	3.393970561	4.179474679	6.813707377	6.19685673	4.179474679	3.393970561	5.105402297	4.179474679	"uniprot|Q6CDK7 Yarrowia lipolytica YALI0B23188g ADE2 Phosphoribosyl-5-aminoimidazole carboxylase, putative I2"	
Chassy_YL_F_292	YALI1_F08363g	YALI0F05632g1_1	Q6C2S1	14.84893192	9	24.11886432	17.47849797	9	24.11886432	10.65914401	20.5443469	33.14548874	17.47849797	28.28644565	similar to uniprot|P32377 Saccharomyces cerevisiae YNR043w MVD1 mevalonate pyrophosphate decarboxylase I2	4.1.1.33
