W29_NCBI	CLIB122_UNIPROT	CLIB122_NCBI	standard_A	standard_B	standard_C	standard_D	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	low_pH_D
YALI1_F23024g	Q6C1D4	YALI0F17270g1_1	7.222997842	7.208812544	7.127649875	7.1959459	7.170206316	7.069394339	7.102582082	7.180178854	7.307514488	7.344731609	7.19892335
YALI1_E36308g	Q6C404	YALI0E30855g1_1	6.457758585	6.375785641	6.27320904	6.270632382	6.224057665	6.148073805	6.036116257	6.123333884	6.318878621	6.280439763	6.229551703
YALI1_F33403g	Q6C0C2	YALI0F26015g1_1	6.50534807	6.633691205	6.580983623	6.541184457	6.715864855	6.763901593	6.700599256	6.801099478	6.611289086	6.578440806	6.698397153
YALI1_E34163g	Q6C487	YALI0E28853g1_1	7.512150907	7.539345548	7.449887364	7.651585957	7.650150928	7.588239403	7.742914662	7.735176136	7.682286888	7.635733391	7.66320131
YALI1_E02377g	Q6C7C8	YALI0E01870g1_1	7.151257112	7.082060865	7.020380774	7.092818285	7.014434509	6.928461288	6.941556747	7.043986044	7.172263018	7.18392813	7.021125966
YALI1_E30759g	Q6C4K7	YALI0E25960g1_1	7.353633747	7.288809145	7.313359084	7.251074572	7.330929735	7.426405012	7.336493674	7.237865832	7.151099	7.17334766	7.32855307
YALI1_B22533g	Q6CEA1	YALI0B17314g1_1	6.35370056	6.353742423	6.244360268	6.538687848	6.312388955	6.316596511	6.544503477	6.619824185	6.630414725	6.569204123	6.509428167
YALI1_E11510g			6.705249117	6.842675291	6.55254862	6.664555377	6.993140213	6.892094562	6.648399853	6.901355156	6.900696813	6.865869795	6.813361907
YALI1_D07124g	Q6CA66	YALI0D05511g1_1	6.529666708	6.421856271	6.438457972	6.510133524	6.389036682	6.478686897	6.21960182	NA	6.159136175	6.294305647	6.300566667
YALI1_F16717g	Q6C1Y0	YALI0F12529g1_1	6.67776111	6.615026138	6.520430333	6.595952351	6.520650521	6.510199408	6.540376318	6.608593538	6.60287444	6.615710036	6.670974482
YALI1_B07444g	Q6CFN2	YALI0B05456g1_1	7.040450417	6.991431873	7.003499968	7.062356967	7.069551924	7.22462597	7.092109148	7.220409677	7.141111651	7.06509172	7.161624966
YALI1_F09996g	Q6C2L6	YALI0F06791g1_1	6.896327721	6.454067283	6.52355095	6.287758692	6.472141443	6.581304951	6.506201956	6.234724366	6.144645218	6.197518808	6.297829331
YALI1_F24667g	Q6C181	YALI0F18502g1_1	6.945332401	6.882677202	6.964593342	6.864515283	6.975084281	7.10248349	7.07414442	7.118858059	6.977445872	6.950709315	7.084715675
YALI1_A01468g	Q6CI71	YALI0A01045g1_1	6.61582834	6.527109573	6.736323531	6.663951156	6.653378843	6.821110086	6.803763863	6.844826047	6.756277227	6.743392015	6.863953051
YALI1_F06670g	Q6C2X4	YALI0F04334g1_1	7.103768634	7.0504509	6.971858343	7.041989324	6.991913029	6.879039492	6.900115459	6.81780379	6.96438545	6.98512127	6.811233015
YALI1_F00261g	Q6C3F3	YALI0F00220g1_1	6.931260984	6.685162442	6.710458816	6.584191675	6.573990802	6.651733481	6.62961143	6.437841943	6.495110348	6.531451699	6.593896473
YALI1_F21583g	Q6C1H8	YALI0F16115g1_1	6.952263803	6.948026246	6.902865244	6.978840278	6.988714508	7.035804177	6.943859401	7.087909616	6.961238025	7.045239626	7.096624703
YALI1_C08197g	Q6CCV0	YALI0C06303g1_1	7.100584859	7.096070957	7.228152547	7.073493913	6.761372182	7.019640895	6.986592273	7.117559322	7.167467866	7.007928566	7.237326412
YALI1_D09277g	Q6C9Y8	YALI0D07282g1_1	7.281889637	7.238508395	7.074074473	7.193465249	7.08266365	6.879745703	6.81444093	7.068739562	7.268121468	7.29526986	7.003636076
YALI1_F03356g	Q6C372		6.155904242	6.154081718	6.253462558	5.902476861	6.198394195	6.211630693	6.150025258	5.893754466	6.161208936	5.874790065	5.825210352
YALI1_E03039g	Q6C7A4	YALI0E02398g1_1	6.36839023	6.192395914	6.445517639	6.310106915	6.258658043	6.212822978	6.287404891	6.244532574	6.162547745	6.133040504	6.204040432
YALI1_F34429g	Q6C080	YALI0F27071g1_1	7.745567192	7.735941769	7.737394914	7.723808366	7.688459501	7.800009729	7.774023956	7.900839349	7.77966755	7.787218569	7.84202148
YALI1_E23348g	Q6C5B3	YALI0E19514g1_1	6.864827395	6.863619163	6.684719871	6.859870463	6.855674394	6.711253258	6.618677454	6.875552559	6.983997676	6.980858189	6.876239703
YALI1_E17920g	Q6C5V3	YALI0E14927g1_1	7.140710454	7.15973213	7.236033599	7.128406885	7.292624225	7.359273339	7.378919401	7.33608905	7.097339444	7.226896863	7.329641515
YALI1_B26235g	Q6CDZ0	YALI0B20086g1_1	6.552130757	6.556914456	6.572905573	6.740209609	6.387287098	6.375250766	6.671950821	6.919832244	6.769253955	6.597218322	6.784881384
YALI1_B10635g	Q6CFD3	YALI0B08140g1_1	6.964557259	6.867942329	7.293761861	6.993555085	6.612719978	6.424352993	7.036883904	7.085728677	6.92617752	6.960795295	7.149038187
YALI1_D15523g	Q6C9B7	YALI0D12452g1_1	6.976303411	6.949194519	6.986654114	6.94130675	7.036339607	7.034225519	7.001386872	6.988503111	6.922415362	6.954644406	6.804305303
YALI1_D26586g	Q6C8B8	YALI0D20966g1_1	7.220413331	7.060632094	7.118794092	7.052355375	7.045630039	6.949329551	6.857356283	6.874057412	7.043368387	6.999590382	6.815832672
YALI1_F32476g	F2Z699	YALI0F25135g1_1	6.907979071	6.846009337	6.829839203	6.859837945	6.903408681	6.77409549	6.823340855	6.47628924	6.803885921	6.774875159	6.573673102
YALI1_D23995g	Q6C8K4	YALI0D18920g1_1	7.089264197	7.047940145	7.011183364	7.060872565	7.09336172	7.135931556	7.123118617	6.568670729	6.910328548	7.017076897	6.93581578
YALI1_F13644g	Q6C278	YALI0F10098g1_1	6.866366508	6.728035717	6.887020671	6.749887304	6.804489076	6.721611519	6.913243077	6.638887811	6.754124879	6.713354435	6.600227594
YALI1_B07094g	Q6CFP4	YALI0B05126g1_1	7.378736321	7.445460522	7.332302897	7.344751445	7.321016338	7.107604224	7.089890237	7.188611826	7.351205355	7.397005066	7.286311332
YALI1_A09064g	F2Z6D9	YALI0A09383g1_1	7.143564932	7.136828524	6.84276529	7.199501116	7.275113949	6.874495734	6.912747286	6.223612095	6.895304965	6.859274526	6.265157977
YALI1_E05576g	Q6C715	YALI0E04576g1_1	7.05819247	6.932037228	7.041724142	6.853787564	6.990377043	7.025716521	7.023190984	6.826948177	6.909447809	6.907040969	6.855600956
YALI1_F23157g	Q6C1C8	YALI0F17402g1_1	6.804726457	6.802702558	6.538505423	6.845286917	6.722897418	6.577170415	6.593994792	6.838489533	6.94555226	6.808862267	6.803079096
YALI1_D23693g	Q6C8L0	YALI0D18788g1_1	6.513863771	6.501570264	6.518178024	6.602641321	6.546915049	6.366697921	6.485468053	6.218138231	6.294405674	6.519498217	6.321158761
YALI1_F08392g		YALI0F05654g1_1	7.299099139	7.226223457	7.179998866	7.285013313	7.327928483	7.157120707	7.129716823	7.034164003	7.137394911	7.162525162	6.933272925
YALI1_C25307g	Q6CBJ8	YALI0C18161g1_1	6.911024109	6.933488177	7.011485541	6.919684339	6.993840528	7.100455631	7.073658923	7.005347647	6.881760954	6.899342279	6.997500282
YALI1_C30514g	Q6CB38	YALI0C22165g1_1	6.566802621	6.5823368	6.497816261	6.551632516	6.50118381	6.595237597	6.426728728	6.712288035	6.556657972	6.621161848	6.687282044
YALI1_F28807g	Q6C0U1	YALI0F21769g1_1	6.666201342	6.496852705	6.500252367	6.527121512	6.676514214	6.594902625	6.661535726	6.724957024	6.592780052	6.54400095	6.711665474
YALI1_F19090g	Q6C1Q9	YALI0F14223g1_1	7.215502092	7.34229682	7.230097896	7.265015168	7.401140786	7.37508881	7.318100812	7.31350626	7.347270825	7.350072067	7.474805699
YALI1_E04575g	Q6C749	YALI0E03784g1_1	7.222289253	7.19085747	7.220782569	7.124680835	7.283796816	7.286686179	7.200357684	7.121224909	7.173809252	7.207891756	7.110540755
YALI1_D22124g	Q6C8Q3	YALI0D17864g1_1	7.574883925	7.521584511	7.410868967	7.501173488	7.402856002	7.248536472	7.177322	7.224080182	7.456734718	7.472764371	7.283131978
YALI1_D30161g	Q6C827	YALI0D23309g1_1	6.886694318	6.735188113	6.70184654	6.687570523	6.880035077	6.761352305	6.742019601	6.86670633	6.824225292	6.833370045	6.790967888
YALI1_B28349g	Q6CDS0	YALI0B21670g1_1	6.408158676	6.35358179	6.436636579	6.437756047	6.489604669	6.675567326	6.594643205	6.509649822	6.236142196	6.349308674	6.483472977
YALI1_D25255g	Q6C8G0	YALI0D19976g1_1	7.162282083	7.206967488	7.281776964	7.21275933	7.27677175	7.362099133	7.389545091	7.331743403	7.230194667	7.219876907	7.336460823
YALI1_C00615g	Q6CDH5	YALI0C00473g1_1	6.466825205	6.412968533	6.547125091	6.493860361	6.372839955	6.569607777	6.542779357	6.47395136	6.218901283	6.299826525	6.28403868
YALI1_B21675g	Q6CED0	YALI0B16632g1_1	7.582288227	7.638304472	7.636784297	7.476647626	7.578635205	7.392510993	7.350909981	7.642851767	7.495121038	7.441298295	7.247493783
YALI1_F31531g	Q6C0J5	YALI0F24123g1_1	6.70907534	6.818412502	6.985837792	6.896999051	6.825826171	7.084125446	7.047343459	7.338174356	6.95117094	7.073026528	7.42443328
YALI1_C31918g	Q6CAZ6	YALI0C23122g1_1	6.74299327	6.708858515	6.778339664	6.773259724	6.797080291	6.942106828	7.057136093	6.954538274	6.859820412	6.767362814	6.950506841
YALI1_E02648g	Q6C7B6	YALI0E02134g1_1	7.05744928	7.000725771	7.106058187	6.963573169	7.093273632	7.231998441	7.254347451	7.220864518	7.090371006	7.099308328	7.293942304
YALI1_C29648g	Q6CB68	YALI0C21494g1_1	7.071143038	6.965794653	6.863105614	6.891042984	7.003100989	6.896128713	6.808983027	7.043143495	7.03022199	7.101522389	6.992420692
YALI1_F38386g	Q6BZU8	YALI0F30745g1_1	6.806761218	6.723934263	6.886533101	6.704108792	6.882910117	7.049871597	6.954289615	6.977339329	6.834851408	6.864384955	7.068992448
YALI1_C15687g	Q6CC99	YALI0C11231g1_1	7.023547319	7.069162755	6.82352932	7.120191082	6.969550695	7.027090905	7.073495409	7.185754905	7.130148497	7.149527	7.225993156
YALI1_A11218g	Q6CH93	YALI0A11099g1_1	7.559307569	7.672503448	7.467392465	7.715154144	7.578461775	7.475392753	7.590275746	7.205189278	7.570780956	7.378600193	7.05649006
YALI1_E24479g	Q6C567	YALI0E20625g1_1	6.643653991	6.622543928	6.737254094	6.5740008	6.684173849	6.959536211	6.966479833	6.775540225	6.715504431	6.607365096	6.78183257
YALI1_C05908g	Q6CD21	YALI0C04433g1_1	6.996490392	7.023445191	7.180099312	6.981582809	7.091666265	7.299216464	7.268160943	7.422530238	7.171400905	7.148859481	7.466115852
YALI1_B19021g	Q6CEM7	YALI0B14465g1_1	6.863288934	6.778755159	6.771029468	6.767541437	6.72665972	6.685175684	6.706142822	6.581953679	6.777133273	6.712564249	6.634396297
YALI1_D02063g	Q6CAL3	YALI0D01760g1_1	6.76345584	6.796191647	6.884009246	6.858139725	6.784561963	6.812803934	6.709870944	6.950119774	6.784303192	6.974500865	6.96239796
YALI1_D17370g	Q6C949	YALI0D14080g1_1	6.697696899	6.589072232	6.617607606	6.501156057	6.630534983	6.631660337	6.574649222	6.197951918	6.420848815	6.521266593	6.518742056
YALI1_C06681g	Q6CCZ6	YALI0C05258g1_1	6.487639308	6.45280589	6.55730452	6.323940477	6.492966137	6.62849049	6.599890393	6.501702061	6.204286728	6.335951808	6.361951665
YALI1_F15692g	Q6C207	YALI0F11847g1_1	6.827896947	6.801261932	6.728105701	6.861267485	6.684583407	6.568750192	6.54314671	6.595130238	6.80650963	6.823804598	6.585686985
YALI1_B29133g	F2Z672	YALI0B22308g1_1	6.853179797	6.83756211	6.830175309	6.797793564	6.936889599	7.066855258	6.947768719	6.934737486	6.720729537	6.831400395	6.938899879
YALI1_C31791g	Q6CB01	YALI0C22990g1_1	6.850318635	6.861141845	6.592176622	6.696064936	6.666166471	6.308132109	6.430813905	6.842335832	6.719838989	6.69209507	6.317528557
YALI1_E11255g	Q6C6J2	YALI0E09108g1_1	7.329341645	7.273502906	7.236869617	7.219389931	7.221497105	7.180920303	7.195178781	7.157406005	7.22120734	7.224617974	7.131212685
YALI1_E21915g	Q6C5G6	YALI0E18238g1_1	7.090628673	7.072961977	7.183925694	6.974540567	7.187240326	7.329060062	7.219705891	7.149796251	6.969560325	6.979850838	7.158360049
YALI1_E28575g	Q6C4S9	YALI0E24013g1_1	7.607791266	7.550050293	7.589833929	7.521182296	7.588344565	7.714464965	7.573271206	7.799404647	7.600495301	7.672515936	7.783976715
YALI1_C30440g	Q6CB42	YALI0C22088g1_1	7.106169057	7.098867627	6.971802495	7.088529098	6.918733874	6.741056681	6.730599551	6.643576287	7.000093255	7.016634737	6.668570075
YALI1_E06583g	Q6C6W9	YALI0E05621g1_1	6.466462134	6.416662325	6.562588508	6.504326823	6.425660491	6.458830095	6.373652764	6.588344901	6.471601007	6.514650139	6.583324903
YALI1_D08360g	Q6CA23	YALI0D06523g1_1	6.959577173	6.958154833	6.946658312	7.018328147	6.987372221	6.98206679	7.181705405	7.190943561	7.185449679	7.03703187	7.083126294
YALI1_E36206g	Q6C405	YALI0E30833g1_1	6.834181962	6.964063918	7.002696215	6.862641605	6.717819987	6.950013028	6.923217652	7.262296965	6.955484227	7.045409726	7.092664629
YALI1_A12284g	Q6CH62	YALI0A12045g1_1	7.279687291	6.864556772	7.10294147	6.900011783	6.714185368	6.780978976	6.895147153	6.765268502	6.913400937	6.695731778	6.765661931
YALI1_D03663g	Q6CAG8	YALI0D02871g1_1	NA	6.120031258	6.36863674	6.521163936	6.718811189	6.423064398	6.440484597	6.719644687	6.30658043	6.381865773	6.625813947
YALI1_F19058g	Q6C1R0	YALI0F14201g1_1	6.804374762	6.989113473	6.742765289	6.787409564	6.867926593	6.830130236	6.705684051	6.730962353	6.685696378	6.35348383	6.767147308
YALI1_B21628g	Q6CED1	YALI0B16610g1_1	7.00072131	6.979063635	6.936932491	6.873792087	6.904544134	6.829716328	6.816531669	6.652118657	6.92581095	6.726242985	6.818238372
YALI1_D31866g	Q6C7Y9	YALI0D24233g1_1	6.965909151	6.874401728	6.690184542	6.792326685	6.865056382	6.574534732	6.601578788	6.941438826	6.862231295	6.597765311	6.644988014
YALI1_C09380g	Q6CCS2	YALI0C06996g1_1	6.936205997	6.940757444	6.882554026	6.912003224	6.890035625	6.747665837	6.763952069	6.737840283	6.852899245	6.890999143	6.728804574
YALI1_E30815g	Q6C4K6	YALI0E25982g1_1	7.149364885	7.157295843	7.029985919	7.073245032	6.978028716	6.77126375	6.788318175	6.877214454	7.178441076	7.276286164	6.997456353
YALI1_F13373g	Q6C290	YALI0F09790g1_1	7.624729053	7.482142754	8.036935035	7.469326767	7.82181334	8.109114322	8.152012516	7.747473984	7.304679957	7.132038126	7.694598372
YALI1_B21250g	Q6CEE5	YALI0B16280g1_1	7.522599039	7.444815743	7.239213858	7.044143658	7.122970928	6.964438626	6.78018932	7.182605463	7.168987699	7.401175304	7.192339772
YALI1_F02655g	Q6C390	YALI0F01694g1_1	6.822050892	6.821947766	6.610084382	6.855555341	6.829674075	6.637287771	6.575508951	6.818277473	6.971753509	6.861278897	6.891193681
YALI1_B26639g	Q6CDY1	YALI0B20328g1_1	6.697295724	7.001030989	6.875900644	7.026945623	7.028682094	7.010983848	7.103696782	7.190224468	7.102079824	7.008156491	7.123151717
YALI1_C16851g	Q6CC67	YALI0C12034g1_1	7.605270227	7.645297079	7.448247532	7.603377074	7.509477328	7.353230491	7.480428332	7.132514684	7.551735196	7.361706773	7.187661065
YALI1_E13472g	Q6C6C6	YALI0E10571g1_1	6.30040365	6.280413095	6.283373157	6.268221722	6.572273778	6.390785428	6.320740782	6.330282791	6.326567346	6.383860384	6.361910036
YALI1_F37194g	Q6BZZ4	YALI0F29623g1_1	6.786471207	6.770118356	6.6939524	6.790828426	6.69802831	6.668994503	6.713070764	6.657792052	6.673038686	6.730724042	6.553909996
YALI1_F06830g	Q6C2X0	YALI0F04422g1_1	7.206879425	7.167997752	7.199946131	7.140809892	7.168213594	7.224708264	7.1391326	7.322177096	7.194625579	7.225744519	7.29797333
YALI1_F27929g	Q6C0X2	YALI0F21032g1_1	6.90372988	6.798070746	6.950172342	6.719253499	6.707924837	6.87186235	6.916483958	6.642734373	6.737150211	6.648713098	6.702659996
YALI1_B21855g	Q6CEC2	YALI0B16808g1_1	6.834902958	6.831885821	6.8991227	6.730935571	6.858523012	6.899931238	6.861427757	6.774770193	6.654251946	6.60780746	6.828678271
YALI1_C07638g	Q6CCW6	YALI0C05951g1_1	6.239680618	6.385104744	6.580582757	6.506383562	6.46756973	6.780667549	6.593109644	6.937890833	6.54448663	6.654456447	6.905720922
YALI1_E30886g	Q6C4K5	YALI0E26004g1_1	7.990167751	7.951382886	7.787702205	7.890525301	7.820839516	7.744460117	7.618112395	7.706064366	7.854579677	7.832322136	7.672015772
YALI1_E03623g			6.981523938	6.907851853	6.728105122	7.120673172	7.042845527	6.709154643	6.776182045	6.305870269	6.857249035	6.646182222	6.338626201
YALI1_C08523g	Q6CCU6	YALI0C06424g1_1	7.370166898	7.435592989	7.196172741	7.435262331	7.260044583	7.090236659	6.945120361	7.268954428	7.53011664	7.58410326	7.231734089
YALI1_E00437g	Q6C7K1	YALI0E00154g1_1	6.730668705	6.723162581	6.786875442	6.700372682	6.734898565	6.755306091	6.716182953	6.513187513	6.734042879	6.693493763	6.517431837
YALI1_E08709g	Q6C6Q2	YALI0E07315g1_1	6.810352906	6.771134685	6.936529333	6.84710406	6.960677529	7.122281121	7.097093387	7.054199131	6.804767809	6.862346847	7.076802962
YALI1_E01793g	Q6C7F4	YALI0E01254g1_1	6.908381789	6.86638391	6.857954834	6.751831705	6.910007779	6.947971638	6.940548672	6.798581715	6.831746464	6.811700425	6.895683189
YALI1_F31001g	Q6C0L7	YALI0F23595g1_1	6.437859793	6.328373643	6.53698461	6.25411454	6.471247532	6.701779707	6.666081866	6.526010704	6.376515808	6.405895389	6.496861844
YALI1_D09000g	Q6CA00	YALI0D07018g1_1	7.049123948	6.976560249	6.857506716	6.933069411	7.186984842	6.998754936	6.984514578	6.961211683	6.800863375	6.905782505	7.010902386
YALI1_E24513g	Q6C565	YALI0E20669g1_1	6.626403329	6.680477303	6.536980345	6.545167379	6.666847499	6.542240518	6.53514637	6.541814112	6.434380332	6.510647832	6.469746862
YALI1_A08502g	Q6CHH9	YALI0A08646g1_1	NA	5.964989543	5.664274688	6.09417953	6.329621405	6.233071686	5.936931532	NA	5.834858037	5.805294632	5.90138938
YALI1_A02546g	Q6CI34	YALI0A02134g1_1	7.148101048	7.235855659	7.251500787	7.234361351	7.252064033	7.424967321	7.351885981	7.281111253	7.193622339	7.23362847	7.305314785
YALI1_C25301g	Q6CBJ9	YALI0C18139g1_1	6.954067217	7.038918834	6.807598465	7.01809698	6.936665668	6.747382557	6.694364395	6.986479679	7.101755462	7.039276676	6.902164156
YALI1_C32921g	Q6CAW1	YALI0C23903g1_1	7.085623229	6.985970756	6.976778795	6.998128281	6.930795478	6.880970763	7.009861204	6.761178484	6.987069375	6.898642276	6.735372567
YALI1_E04613g	Q6C747	YALI0E03828g1_1	7.061672602	7.077798121	7.150819891	7.202362523	7.060597361	7.071669799	7.123902332	6.981173272	7.09286411	6.962602656	7.023433051
YALI1_F12422g	Q6C2D1	YALI0F08877g1_1	6.751586948	6.737938049	6.702667282	6.749424234	6.697005403	6.758011677	6.786599918	7.003033127	6.912961543	6.694677511	6.958812262
YALI1_A21746g	Q6CGB2	YALI0A20724g1_1	7.012066155	7.045925883	7.310502532	7.19140915	6.94683022	7.269270662	7.373967233	7.50481395	7.379048497	7.288959618	7.583073499
YALI1_B04123g	Q6CFX8	YALI0B02706g1_1	6.946293004	6.91747099	6.850182742	6.918276727	6.830974699	6.899237634	6.789858443	6.306577021	6.704644618	6.739251824	6.80328917
YALI1_B22276g	Q6CEB0	YALI0B17072g1_1	6.760556481	6.619996308	6.604064063	6.652936107	6.608985568	6.666732811	6.613085522	6.762089709	6.649250426	6.81296624	6.798147737
YALI1_E39924g	Q6C3M2	YALI0E33649g1_1	6.96770217	6.983077056	6.925597271	6.935506437	6.905434718	6.792730989	6.820846457	6.677905871	6.895921225	6.90813206	6.693480148
YALI1_A05091g	Q6CHU2	YALI0A04961g1_1	6.198832809	6.70331328	6.44970601	6.325548976	6.259159939	6.337890057	6.497946271	6.161232527	6.231989633	6.137286033	6.152165394
YALI1_E41399g	Q6C3H2	YALI0E34852g1_1	7.089990404	7.094211052	7.191281058	7.02807242	6.995234212	7.105878773	7.119193567	6.929758857	7.008330619	6.963133803	7.05052948
YALI1_B24051g	Q6CE50	YALI0B18546g1_1	6.926855242	6.848147285	6.750838821	6.959718995	6.860630886	6.583103826	6.889001721	6.177440479	6.804602144	6.644452994	6.34391347
YALI1_A05116g	Q6CHU1	YALI0A04983g1_1	6.497891895	6.648592995	6.880940252	6.646017769	6.899012906	6.980004921	6.964444558	7.106770054	6.840481718	6.68897487	6.918067533
YALI1_D08429g	Q6CA20	YALI0D06589g1_1	7.221389677	7.358200459	7.293909021	7.265696984	7.298609973	7.396463	7.256388428	7.268417264	7.154166184	7.194113965	7.192633948
YALI1_F11930g	Q6C2E5	YALI0F08569g1_1	7.429288129	7.446145788	7.363070323	7.446135785	7.408189063	7.406431481	7.500298883	7.461567609	7.582543871	7.497009685	7.49751111
YALI1_B22088g	Q6CEB4	YALI0B16984g1_1	6.400134711	6.545775629	6.512425037	6.536680324	6.606363385	6.67898732	6.669320224	6.677746629	6.505265069	6.514885273	6.679254758
YALI1_C09308g	Q6CCS4	YALI0C06952g1_1	7.165315643	7.157968128	7.22936184	7.170294606	7.141627572	7.051123133	6.970658734	7.044350224	7.17884119	7.167485701	7.112361956
YALI1_E20070g	Q6C5M3	YALI0E16819g1_1	6.97401822	7.025609492	7.087657225	7.096800327	6.983864353	7.031094924	7.053821125	7.013733254	6.875579653	6.916948712	6.973802142
YALI1_E19172g	Q6C5Q8	YALI0E16016g1_1	7.332622952	7.308402597	7.086555851	7.301013998	7.296455259	6.970378317	7.154157949	7.909018596	7.470030301	7.38050162	7.193525145
YALI1_E31897g	Q6C4G6	YALI0E26961g1_1	7.077843867	7.077624533	7.024366653	6.995983732	7.033430244	6.98127825	6.943111669	6.875687023	6.985727887	7.010291211	6.855342419
YALI1_D13816g	Q6C9I1	YALI0D11022g1_1	6.837545553	6.707474865	6.781980606	6.69092081	6.731395747	6.796742924	6.746498139	6.872850166	6.805768219	6.837812166	6.836238677
YALI1_C19794g	Q6CBZ8	YALI0C14014g1_1	6.725225832	6.712718201	6.820798651	6.690406703	6.762326398	6.698905709	6.672608334	6.62046422	6.695300599	6.664480495	6.489766549
