Ref_1	Ref_2	Ref_3	Ref_4	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	LpH_4
YALI1_F14766g	0	6.71162167843694e-06	0	0	1.23947313898136e-05	6.0065507654937e-06	1.59577038223219e-05	2.01791900192729e-05	6.17571199406123e-06	0	6.63506965859746e-06
YALI1_B24351g	6.65962787870476e-06	6.59387392969243e-06	5.92644189475766e-06	0	0	5.90117268188854e-06	5.22591470204693e-06	6.60838971391393e-06	1.8202098508812e-05	1.89043784946588e-05	1.95559947832346e-05
YALI1_F37068g	2.63244652625639e-06	0	4.68525919557818e-06	1.3748001214865e-05	2.4067439591871e-06	0	0	0	0	4.98173635781579e-06	5.15345216201745e-06
YALI1_B08321g	3.48255769803827e-06	3.44817260543549e-06	1.85948910826341e-05	6.06257423603528e-06	3.18396769646587e-06	6.17186867647059e-06	1.0931271119878e-05	2.07345805702621e-05	1.5864214296671e-05	9.88577591005096e-06	2.38619018914698e-05
YALI1_E10455g	5.75149680433593e-06	0	0	1.50186498119965e-05	5.25837089264818e-06	0	9.02657993989924e-06	5.70724566201658e-06	2.61999902778355e-05	1.08843391332884e-05	2.25190242958459e-05
YALI1_F02132g	0	0	3.22951422563276e-06	0	3.31790132805717e-06	6.4314883913508e-06	8.54332135803083e-06	0	3.30630852454521e-06	6.86774744547836e-06	3.55223614609424e-06
YALI1_B22883g	1.53064027857327e-05	1.51552747577608e-05	1.81616767742574e-05	2.22049930016077e-05	1.86587354255258e-05	1.8084238863852e-05	1.60148998933696e-05	2.53143960815252e-05	3.71870829749923e-05	3.86218485374751e-05	3.99531076216621e-05
YALI1_A06594g	2.24614668098326e-05	2.2239693135649e-05	1.99885910059874e-05	1.95509050807055e-05	3.08034744598917e-05	4.97584087082318e-05	3.52517323096657e-05	2.22886516978162e-05	2.04638977318005e-05	1.06267216390094e-05	0
YALI1_F33594g	0	7.83022529150976e-06	0	0	7.23025997739125e-06	1.40152851194853e-05	1.86173211260422e-05	7.8474627852728e-06	1.44099946528095e-05	0	7.74091460169704e-06
YALI1_E17037g	3.64361839436988e-05	2.29577286033794e-05	3.24247737173914e-05	3.17147753447046e-05	2.72554302812654e-05	2.34811059593471e-05	2.33934925143986e-05	1.97213724446646e-05	1.81067995637397e-05	1.25369351273479e-05	1.94536073759926e-05
YALI1_E30073g	1.96683310407343e-05	9.73706772001214e-06	1.31272223316523e-05	2.13996305611349e-05	2.69729905892316e-05	1.74283338273392e-05	2.31510729028504e-05	4.87925147270848e-06	1.79191643350999e-05	1.39578960388025e-05	0
YALI1_E40361g	7.41403884933928e-05	0.000117453379372646	9.23691529690745e-05	9.03465652752914e-05	8.13404247456516e-05	0.00010511463839614	0.000151265734149093	0.00025013787628057	0.000162112439844107	0.000112244747312037	0.00014514214878182
YALI1_D11159g	2.86953728250885e-05	2.02943204099605e-05	2.55361805184482e-05	2.14088744620252e-05	2.99829355433935e-05	3.26922417473955e-05	2.57345259625637e-05	2.03389964197135e-05	1.49390873290466e-05	2.32732089459083e-05	4.01256912398983e-06
YALI1_C08197g	2.607134540427e-05	1.54883577194699e-05	2.78412517583396e-05	2.72316177909827e-05	1.90688175227901e-05	1.84816946630575e-05	1.22751567864014e-05	4.13932102959444e-05	4.27549291896547e-05	3.45368453267806e-05	3.57272981616786e-05
YALI1_D21458g	2.55106713095545e-05	1.01035165051739e-05	1.81616767742574e-05	1.33229958009646e-05	1.39940515691444e-05	1.8084238863852e-05	2.0018624866712e-05	4.05030337304402e-05	2.78903122312443e-05	4.34495796046595e-05	2.49706922635388e-05
YALI1_B10635g	1.48862270229871e-05	0	1.98710110588933e-05	0	2.04148517008694e-05	2.638171316609e-05	1.16814563928108e-05	7.38584732731557e-06	0	0	1.45711333679003e-05
YALI1_D07149g	5.03446669875558e-06	0	4.48020143237648e-06	4.38209941464089e-06	0	1.784439484709e-05	1.58025006905398e-05	9.99146455419348e-06	0	0	4.9279031947143e-06
YALI1_E34269g	4.42422831102764e-05	4.81860017939062e-05	5.90572006995082e-05	5.77640377384481e-05	5.25837089264818e-05	5.88053921097285e-05	6.24917072762255e-05	3.95117007370379e-05	2.82153741453613e-05	3.76765585383061e-05	5.19669791442598e-05
YALI1_E36404g	0.000122451222285862	9.0931648546565e-05	0.000108970060645544	9.7701969207074e-05	0.000149269883404206	0.000144673910910816	0.000112104299253587	9.11318258934906e-05	6.50773952062366e-05	9.65546213436877e-05	0.000109871045959571
YALI1_F06035g	3.61522656272544e-05	2.68464867137478e-05	3.61936272858414e-05	4.72014708377033e-05	2.8921039909565e-05	4.0043671769958e-05	5.31923460744062e-05	7.62324956283643e-05	6.17571199406123e-05	3.84839133641269e-05	7.07740763583729e-05
YALI1_F35061g	2.37620525249559e-05	2.35274374956162e-05	3.17189847888438e-05	2.84390708490075e-05	1.90091342128596e-05	2.89517626881386e-05	2.79696843208145e-05	1.1789615452053e-05	1.35305114110888e-05	2.24840808387179e-05	1.74443145953736e-05
YALI1_F19697g	3.76372737054277e-05	2.6618329602866e-05	2.39240218131152e-05	2.80801951159141e-05	3.93260599336861e-05	4.28796258613148e-05	3.79730062627489e-05	1.067077092615e-05	1.95943270066532e-05	3.56130643029692e-05	2.10517790867682e-05
YALI1_B27211g	9.0380664068136e-06	1.78976578091652e-06	9.65163394289105e-06	4.72014708377033e-06	3.30526170395029e-06	0	9.92923793388917e-06	1.79370577949093e-06	3.29371306349932e-06	0	3.53870381791865e-06
YALI1_D06638g	1.20507552090848e-05	0	1.07240377143234e-05	1.57338236125678e-05	0	5.3391562359944e-06	9.45641707989444e-06	1.79370577949093e-05	1.64685653174966e-05	1.71039614951675e-05	2.94891984826554e-05
YALI1_E26021g	1.06479323726836e-05	5.2713999157429e-06	4.73782872371931e-06	2.31704274799385e-06	2.43374809898163e-06	0	0	2.64150219981132e-06	7.27573362554198e-06	2.51881620896577e-06	5.21127490717332e-06
YALI1_E10587g	4.25559180589878e-05	2.52814448873858e-05	3.02966087893441e-05	2.96332103913832e-05	4.66886742934682e-05	4.52511447804009e-05	3.33942979839322e-05	1.68913997171791e-05	2.32627716368226e-05	1.61068695694403e-05	1.66620583354914e-05
YALI1_E30914g	2.73749126744835e-05	0	0	0.000150908548591696	3.33704306648827e-05	0	0.000150370670633418	0.000144876236035805	0.000116388418349615	3.45368453267806e-05	5.3590947242518e-05
YALI1_D14489g	1.12307334049163e-05	3.33595397034735e-05	1.49914432544905e-05	1.46631788105291e-05	2.05356496399278e-05	3.98067269665854e-05	2.64387992322493e-05	1.11443258489081e-05	1.53479232988504e-05	1.59400824585141e-05	1.0993014818978e-05
YALI1_D17493g	2.49736045451428e-05	4.94540544726932e-05	3.88922749343472e-05	2.71718993309147e-05	5.13728998393589e-05	5.53234938927051e-05	5.3892245364859e-05	6.81490189247375e-05	6.25697136240414e-05	4.72609462366471e-05	6.7223732067369e-05
YALI1_E34072g	7.71193928166036e-05	5.51474106309491e-05	6.86289998196542e-05	4.47508301395832e-05	7.05072756260275e-05	5.69469824268025e-05	5.37927111542528e-05	4.67659181786009e-05	4.68406146727895e-05	4.05398635889975e-05	3.77435113762203e-05
YALI1_A18286g	7.14875309013505e-06	1.41563395100741e-05	6.36171728815794e-06	9.33362417694698e-06	9.80374234222542e-06	2.21710725054005e-05	1.96340863099503e-05	1.41875033406062e-05	6.51299193347324e-06	0	1.39948738561754e-05
YALI1_F10385g	3.27805517345571e-06	1.62284462000202e-06	2.91716051814496e-06	1.42664203740899e-06	0	0	1.28617071682502e-06	0	2.23989554188749e-06	3.10175467528945e-06	8.02167316238035e-07
YALI1_F34127g	0	1.1253018383008e-05	1.01139876647062e-05	1.97850476565223e-05	2.59769819546991e-05	1.00708635589116e-05	1.7836954372256e-05	2.25555816582691e-05	4.14179487026861e-05	2.68849694160567e-05	1.66870015365924e-05
YALI1_C08523g	4.42251016411073e-05	4.37884443486371e-05	3.27968143690472e-05	5.13258712021628e-05	4.38027400572052e-05	2.61255800285551e-05	2.02440773409391e-05	4.02277703944081e-05	6.04380358253759e-05	6.9744309009421e-05	4.68964146743588e-05
YALI1_B03404g	1.45043205436856e-05	1.84642867136038e-05	2.02831826856608e-05	1.80354964991224e-05	1.51551300836148e-05	2.2032762633252e-05	2.11375698374278e-05	2.8785453011481e-05	3.02043556041423e-05	2.35272832793789e-05	3.44791829420567e-05
YALI1_E39243g	6.18911069162235e-05	6.12800240205112e-05	3.67181726088246e-05	6.28497845393332e-05	6.60154171848766e-05	4.57020166939738e-05	0	1.02358210242689e-05	3.75912903986336e-05	4.88020640487117e-05	0
YALI1_D31866g	4.9729099006922e-06	1.64126993009812e-06	4.42542167687144e-06	0	1.51551300836148e-06	1.4688508422168e-06	2.60154705691419e-06	0	0	1.56848555195859e-06	0
YALI1_F39022g	2.9889668431982e-05	2.95945522828715e-05	3.98984867717937e-05	5.20331174588855e-05	2.73269668436835e-05	2.64855781785549e-05	3.51823391358277e-05	1.4829850932799e-05	2.72314859580653e-05	0	0
YALI1_F08292g	1.20891334103876e-05	1.79546567193854e-05	0	0	2.7631566792578e-05	5.35615991827463e-06	2.37163326446397e-05	1.19961214551941e-05	0	1.14389551400802e-05	1.18332452510018e-05
YALI1_E34525g	1.642269174044e-05	1.16146728675052e-05	2.29658780470522e-05	1.83788174460773e-05	2.57393680282902e-05	2.910467119992e-05	2.39332681966426e-05	2.09524346306418e-05	1.70996228265725e-05	1.10996041841322e-05	2.52608338052907e-05
YALI1_D10865g	1.70478498092592e-05	5.62650919150402e-06	1.51709814970593e-05	3.46238333989141e-05	1.03907927818796e-05	5.03543177945579e-06	1.3377715779192e-05	2.25555816582691e-05	2.0708974351343e-05	3.76389571824794e-05	3.33740030731848e-05
YALI1_F04259g	0	5.11361651690433e-05	1.14900404082036e-05	4.49537817501936e-05	3.54135182566102e-05	5.72052453856543e-05	5.06593772137202e-05	6.40609206961045e-05	9.4106087528552e-05	2.44342307073822e-05	7.58293675268281e-05
YALI1_D32153g	0.000196344201251468	0.000231435230290929	7.48833667982926e-05	0.000154625507916614	0.000213702265341613	4.14244880378876e-05	4.40212519236465e-05	0.000139166827719124	0.000178882692241774	0.000159243779437767	0.000137277303281327
YALI1_B19290g	7.18159871244108e-05	7.11069107553319e-05	8.21693160002887e-05	8.03700719669002e-05	8.44181705468384e-05	8.18189617786168e-05	8.05073345991013e-05	7.12634458338286e-05	3.73880942343166e-05	5.82459229294894e-05	3.01268027741723e-05
YALI1_D24109g	1.39558378340504e-05	2.76360892641521e-05	2.48387638236167e-05	3.6442312043815e-05	1.27592823130434e-05	0	0	0	0	3.96157931689542e-05	0
YALI1_A07977g	0	1.38485929989856e-06	2.48936763449659e-06	0	0	1.23937672390437e-06	0	2.77581587098817e-06	2.54856206092431e-06	3.97033741413248e-06	1.36906374679977e-06
YALI1_F02309g	0.000328498952093802	0.000289116010763437	0.00030857387365493	0.000285931986805318	0.000300333875983944	0.00024257224245263	0.000200494227511224	0.000181095295044757	0.000232776836699231	0.000224489494624074	0.000178636490808393
YALI1_A11439g	1.51355179061472e-06	1.49860771129373e-06	2.69383722488985e-06	0	1.38378181385478e-06	4.02352682856037e-06	3.56312366048654e-06	3.00381350632452e-06	4.13684057018455e-06	8.59289931575402e-06	2.96302951261131e-06
YALI1_F30254g	8.46898637029137e-06	3.72683008420891e-06	6.69920055530365e-06	4.91438218934937e-06	6.02222943084646e-06	3.33531822377439e-06	3.69208153218487e-06	9.33758586249614e-07	3.42925009090162e-06	4.45194833166235e-06	2.76324170214272e-06
YALI1_F11080g	9.80875423995274e-06	9.71190733830668e-06	1.30933018605111e-05	8.53773374325382e-06	4.48388215652171e-06	4.34582484325125e-06	7.69708366968152e-06	2.43332179388304e-05	1.787286158488e-05	9.28121941598238e-06	2.40028359742544e-05
YALI1_F35983g	1.5777173278727e-06	3.12427941805876e-06	0	1.37327637516177e-06	2.88489176155262e-06	4.19410028513276e-06	1.23805959275426e-06	3.13115722105648e-06	2.87481190080988e-06	4.47859340895908e-06	9.26593269031067e-06
YALI1_C13227g	4.90437711997637e-06	0	8.72886790700741e-06	4.26886687162691e-06	1.34516464695651e-05	4.34582484325125e-06	7.69708366968152e-06	1.45999307632982e-05	8.93643079244002e-06	1.85624388319648e-05	1.92022687794035e-05
YALI1_F37194g	1.13993630356208e-05	0	1.01443600000356e-05	9.92223110702471e-06	2.6054990909518e-05	1.01011063924218e-05	1.34178890998502e-05	0	5.19279086587731e-06	1.61794230359693e-05	0
YALI1_D22864g	1.58166162119238e-05	1.56604505830195e-05	1.40752995000494e-05	5.50683826439872e-05	1.44605199547825e-05	1.40152851194853e-05	1.24115474173615e-05	0	1.44099946528095e-05	0	0
YALI1_D26263g	1.80761328136272e-05	3.1320901166039e-05	8.04302828574254e-06	2.36007354188516e-05	2.47894627796271e-05	1.60174687079832e-05	1.06384692148812e-05	2.69055866923639e-05	3.29371306349932e-05	3.42079229903351e-05	4.42337977239831e-05
YALI1_B26235g	1.64565949025797e-05	1.62941104331995e-05	1.95264270520917e-05	4.29724373233426e-05	1.50456276986176e-05	1.45823775809674e-05	2.58274975158967e-05	4.89899410872521e-05	4.49791740607928e-05	2.59525427311068e-05	4.29553642637524e-05
YALI1_B14064g	2.93807112295798e-06	0	5.22921343655088e-06	0	0	0	1.15277530192212e-06	0	0	0	1.4379407928849e-06
YALI1_B29867g	5.64620624498882e-05	3.01024679399002e-05	3.47856372083602e-05	4.15848198455738e-05	3.5737669453467e-05	3.07887270359402e-05	3.40820524046539e-05	5.60276519223138e-05	4.74837352403792e-05	5.34254174849054e-05	8.07747610611865e-05
YALI1_D05320g	1.03151844860373e-05	7.6600030025639e-06	4.58977157610308e-06	2.24463516211904e-06	9.43077388355381e-06	6.85530250409607e-06	6.07086558457897e-06	2.55895525606722e-06	0	2.44010320243559e-06	5.04842256632416e-06
YALI1_F14729g	6.32664648476952e-05	8.35224031094374e-05	5.63011980001978e-05	0	5.784207981913e-05	5.60611404779412e-05	6.61949195592611e-05	2.09265674273941e-05	1.9213326203746e-05	1.99546217443621e-05	2.06424389378588e-05
YALI1_A01468g	1.02317732907324e-05	1.51961245549516e-05	1.36579725606949e-05	2.22648447347657e-05	3.27407998976208e-05	2.71994751644998e-05	2.40871001091651e-05	4.06122063280964e-05	3.26264029874933e-05	2.42037190969352e-05	2.50379987116885e-05
YALI1_B10552g	0	1.25702613375408e-05	1.12978992642537e-05	1.10505115673553e-05	2.32142126364401e-05	5.62486359310447e-06	9.96244608751421e-06	3.14948339208273e-05	1.73498263378309e-05	1.80192236487551e-05	3.1067215792764e-05
YALI1_B08193g	4.16487699624326e-05	5.89107858922364e-05	3.70634845769327e-05	4.14307581020593e-05	2.71984701343871e-05	2.10888302738337e-05	2.80135239514114e-05	7.08485668388265e-05	4.8786188793211e-05	5.0668475275653e-05	4.65910847500261e-05
YALI1_D35787g	2.64344560644966e-05	3.14081460160837e-05	3.2933848412372e-05	1.84072588225027e-05	1.45007999546565e-05	3.27934247921104e-05	3.73383599185247e-05	5.24621467539128e-06	2.40835565228014e-05	2.50127570611781e-05	5.17498469194231e-06
YALI1_D20050g	1.03151844860373e-05	5.10666866837593e-06	1.37693147283092e-05	4.48927032423808e-06	1.41461608253307e-05	1.82808066775895e-05	2.83307060613685e-05	2.04716420485377e-05	1.40967338994876e-05	1.46406192146135e-05	1.00968451326483e-05
YALI1_F25908g	6.04456670519381e-05	7.18186268775418e-05	5.37909535033737e-05	6.31357253243165e-05	6.63157603021873e-05	4.28492793461971e-05	6.64057314049912e-05	3.59883643655822e-05	2.20280173036579e-05	2.28779102801604e-05	4.73329810040074e-05
YALI1_B30275g	3.8911037605644e-05	2.99653268558916e-05	2.69322359454249e-05	3.38689369336595e-05	4.34803789073187e-05	5.36348041019027e-05	4.41048154238813e-05	3.00312926634585e-05	3.15116056189001e-05	2.86364731183329e-05	4.23193508976604e-05
YALI1_D14004g	1.83507701906298e-05	1.29782739638283e-05	2.33292256906897e-05	1.59728734188361e-05	2.63644838954598e-05	2.55527297758572e-05	2.88002757750929e-05	1.82095821536717e-05	1.43303814226835e-05	1.98443752153877e-05	2.56604903923659e-05
YALI1_F17709g	2.00845920151413e-05	1.9886286454628e-05	0	1.74820262361864e-05	9.18128251097302e-06	2.6695781179972e-05	0	5.97901926496975e-05	3.65968118166591e-05	9.50220083064863e-06	2.94891984826554e-05
YALI1_B07983g	0	5.73467827269558e-07	0	5.0413533088789e-07	5.29527737129661e-07	0	0	0	1.58303267470596e-06	1.09607321146939e-06	1.13385383241214e-06
YALI1_F34202g	2.02344770301797e-05	2.00346915774237e-05	1.44054237953598e-05	2.11349869422552e-05	1.8499599089274e-05	2.1516002742067e-05	2.22296371654235e-05	8.03151841563101e-06	7.37398447052087e-06	1.9146225554292e-05	7.92247123414622e-06
YALI1_F09996g	1.77272161777477e-06	5.8507287358728e-07	1.57755536115125e-06	0	2.16097433944446e-06	3.14165793462933e-06	1.39108252498447e-06	1.7590825670599e-06	1.07671192922612e-06	0	1.73519878991964e-06
YALI1_A10254g	0	6.24336900319715e-06	5.61141508307619e-06	2.19541724826527e-05	0	0	9.89625043244767e-06	1.8771339552812e-05	3.44690901994115e-05	0	1.23443156439023e-05
YALI1_E06712g	1.53064027857327e-05	5.05175825258694e-06	4.54041919356434e-06	8.88199720064309e-06	4.66468385638145e-06	0	0	1.01257584326101e-05	1.39451561156221e-05	9.65546213436877e-06	4.99413845270777e-06
YALI1_D06883g	0	9.46727491164908e-06	8.5089971788712e-06	0	8.74187604319345e-06	4.23635822251445e-06	1.50064049378678e-05	0	0	9.04743555159995e-06	0
YALI1_B20108g	1.25694963273567e-05	6.2226955959018e-06	1.11856684768605e-05	1.09407382736398e-05	1.14918039375755e-05	1.67069623940884e-05	2.95904441738419e-05	6.23639426644196e-06	5.72582568985809e-06	5.94674157944566e-06	1.23034404265383e-05
YALI1_E29665g	2.27110386632752e-05	1.60620005979687e-05	1.44362046154353e-05	2.25921569821486e-05	1.18650420141805e-05	8.62479084276018e-06	1.52757506675218e-05	0	1.47794816951893e-05	9.20982542047482e-06	1.27030393463746e-05
YALI1_A18133g	4.08170740952872e-06	4.04140660206955e-06	3.63233535485147e-06	7.10559776051447e-06	0	7.2336955455408e-06	3.20297997867392e-06	8.10060674608805e-06	1.48748331899969e-05	7.72436970749501e-06	1.59812430486649e-05
YALI1_B05497g	0	0	2.26716233557843e-05	0	1.16460563394221e-05	0	4.99793855732676e-05	0	0	0	2.49371745558025e-05
YALI1_F03356g	0	0	3.41219381819381e-06	0	3.50558059509879e-06	1.01929346323529e-05	3.00885997996641e-06	0	0	3.62811304442948e-06	3.75317071597432e-06
YALI1_D05270g	1.11646702672403e-05	3.68481190188695e-06	6.62367035296445e-06	6.47863325223378e-06	3.40247528347824e-06	6.59542829152249e-06	8.76109229460809e-06	7.38584732731557e-06	0	0	0
YALI1_F04130g	9.65900226682369e-06	9.56363394382872e-06	1.71912054962436e-05	8.40738666320415e-06	0	8.55895274472384e-06	3.78978547095006e-06	9.58468737132556e-06	0	0	4.72727609263941e-06
YALI1_B25744g	0	1.39721492190509e-05	0	0	1.29015791418134e-05	0	0	0	1.92847512082209e-05	1.33525349962274e-05	2.07191766290776e-05
YALI1_C01520g	8.32453484838095e-06	1.64846848242311e-05	7.40805236844708e-06	0	1.52215999524026e-05	1.47529317047214e-05	3.26619668877933e-05	0	2.2752623136015e-05	2.36304731183236e-05	4.07416557984055e-05
YALI1_E02850g	1.55573274215644e-05	1.54037218849372e-05	1.38445568852945e-05	1.35414055681936e-05	0	6.89276317351736e-06	6.10403971345645e-06	1.54376317087334e-05	2.12606478484075e-05	1.47206225982999e-05	3.04560574492998e-05
YALI1_F33403g	0	0	1.23738896703731e-05	0	6.3562725075967e-06	1.84816946630575e-05	1.63668757152019e-05	0	6.33406358365254e-06	1.97353401867318e-05	6.80519964984355e-06
YALI1_E40754g	0	0	3.28606214008937e-06	0	0	3.27205100065804e-06	1.15905501173803e-05	3.66418495810403e-06	3.36420108625903e-06	0	1.08433045004317e-05
YALI1_D17249g	2.39948665667618e-06	0	2.13531724400244e-06	6.26568196960663e-06	0	6.37863798105525e-06	3.76582981057743e-06	2.38102537100565e-06	0	0	0
YALI1_B10130g	4.74498486357714e-06	0	0	0	0	8.40917107169118e-06	1.11703926756253e-05	9.41695534232736e-06	0	0	1.39336462830547e-05
YALI1_A04109g	6.7544268520671e-06	1.67193422594514e-06	6.01080405696062e-06	1.46979668978613e-06	4.63148325953888e-06	4.48888135499529e-06	1.32507623672898e-06	0	0	1.59778999732437e-06	3.30572865552898e-06
YALI1_B07295g	2.38241917836509e-05	2.35889632212846e-05	1.06006439749326e-05	1.38246985717123e-05	2.17815363335636e-05	2.11108897197268e-05	1.86952178671553e-05	1.57605947151922e-05	7.23514375873282e-06	7.51429270708197e-06	1.16599550485813e-05
YALI1_D07576g	3.82660069643318e-05	5.30434616521629e-05	4.76744015324255e-05	4.66304853033762e-05	5.59762062765774e-05	4.0689537443667e-05	2.40223498400544e-05	6.07545505956604e-05	8.36709366937328e-05	6.51743694069892e-05	8.24032844696782e-05
