GeneName_CENPK	uniprotID_S288c	GeneName_S288C	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	uniprotID_CENPK	Protein_name
CENPK1137D_5037	Q01852	YIL022W	790.0625608	797.151566	1070.267469	1026.592195	1298.492465	997.2061411	843.6519037	1010.522655	1051.791124	959.609075	968.961053	950.5655672	N1P463	 Mitochondrial import inner membrane translocase subunit TIM44 - TIM44
CENPK1137D_2840	(P0CX44-P0CX43)	YGL135W YPL220W	11816.23168	9976.313163	10863.60307	8323.180769	10410.71938	7074.769497	7135.775649	10651.33401	8919.005097	8223.764134	8595.890889	9243.806566	N1P598	60S ribosomal protein L1
CENPK1137D_3646	P32775	YEL011W	888.5271673	1315.118717	1337.614618	1650.220887	1384.751582	1365.597752	1110.459805	1389.86853	1238.7344	186.640704	206.3292502	188.4939186	N1P5D9	" 1,4-alpha-glucan-branching enzyme - GLC3"
CENPK1137D_366	P09733	YML085C	918.1666394	730.1279723	866.459756	596.1661485	775.6087902	330.8827357	420.9367397	620.318961	647.4318481	497.253243	518.6361381	609.6033255	N1NZ92	 Tubulin alpha-1 chain - TUB1
CENPK1137D_406	P09734	YML124C	5.138175806	4.037833487	5.163893805	4.536820378	19.29018978	NA	NA	NA	5.415911922	17.856534	14.91997893	26.12487113	N1NZC7	 Tubulin alpha-3 chain - TUB3
CENPK1137D_1875	P14020	YPR183W	3225.236062	3635.907278	3715.175509	3991.933166	4135.514096	3272.913085	2745.356961	3864.129871	4450.530657	3781.24822	3799.110732	4523.56489	N1NW70	 Dolichol-phosphate mannosyltransferase - DPM1
CENPK1137D_3328	P32496	YFR052W	1804.775456	1796.470894	2084.310856	2001.854677	2165.102207	1981.840372	1874.401911	1855.176882	2062.858452	2107.219068	2063.816997	2250.459637	N1PA14	 26S proteasome regulatory subunit RPN12 - RPN12
CENPK1137D_4524	P32445	YCR028C-A	7560.207809	9409.496766	11461.97575	5211.834805	9444.253445	4884.435984	3404.389638	5458.306862	11160.04476	9954.859214	9987.505327	10862.72234	N1P844	" Single-stranded DNA-binding protein RIM1, mitochondrial - RIM1"
CENPK1137D_2377	P06103	YOR361C	785.7752042	733.4270589	861.7198563	867.9895952	767.9651681	933.5188682	844.2502983	939.1639734	793.2218128	878.8806025	889.1310159	994.7462393	N1P3W6	 Eukaryotic translation initiation factor 3 subunit B - PRT1
CENPK1137D_923	P31412	YKL080W	3198.97467	2846.194578	3089.37915	2859.075379	3552.178992	2418.836859	1686.925763	2633.234157	2603.001915	3105.260376	2757.979693	3586.419696	N1P072	 V-type proton ATPase subunit C - VMA5
CENPK1137D_446	P15624	YLR060W	2409.269488	2842.781676	2794.191695	2992.310513	3311.510948	2623.917109	2695.096562	2409.898262	3016.831218	2771.448466	2693.165151	3045.55537	N1NZH0	 Phenylalanine--tRNA ligase beta subunit - FRS1
CENPK1137D_3954	P32599	YDR129C	1591.859001	1541.80506	1427.782185	1262.81636	1563.025118	1177.243012	1109.00294	1553.648361	1437.755597	931.4959284	753.9907466	928.5648384	N1P6M4	 Fimbrin - SAC6
CENPK1137D_1843	Q12464	YPL235W	1406.180936	1606.102973	1670.575217	1602.679387	1941.091428	1732.348239	1274.143605	1753.981233	1581.689944	1495.413941	1663.041559	1494.271965	N1NWJ1	 RuvB-like protein 2 - RVB2
CENPK1137D_178	P40217	YMR146C	1116.480759	1306.001129	1539.672023	1153.029211	1209.91384	1071.274147	1112.104013	1306.329149	1371.671187	1294.406175	1302.993657	1215.418852	N1NYG2	 Eukaryotic translation initiation factor 3 subunit I - TIF34
CENPK1137D_4904	P36775	YBL022C	414.5091299	418.3598348	528.4119857	445.4881118	552.3806263	352.0179485	216.1651355	448.133053	376.4937396	318.5790483	460.8386001	513.6850661	N1P905	" Lon protease homolog, mitochondrial - PIM1"
CENPK1137D_1388	P33303	YJR095W	4114.55723	4961.443766	5947.01842	5921.321873	6324.944984	5700.841775	4977.675796	6007.222879	4897.083884	3631.705519	3211.693153	4082.378905	N1P169	 Succinate/fumarate mitochondrial transporter - SFC1
CENPK1137D_2754	P32074	YNL287W	592.2066695	642.2177214	843.5408541	749.0394481	605.9992347	722.3316081	843.6228119	982.0153189	599.8720149	673.4016023	684.3550245	681.3654711	N1NZV4	 Coatomer subunit gamma - SEC21
CENPK1137D_3099	P40961	YGR132C	4837.965213	5669.639494	6751.58159	4382.772306	5539.250783	2528.708929	2688.20027	4949.543604	5757.006038	4124.718364	5069.413391	5940.203538	N1P430	 Prohibitin-1 - PHB1
CENPK1137D_3797	P32381	YDL029W	1136.031477	1488.487558	1562.755351	1539.387841	1757.61608	1600.484672	1346.652983	1566.095351	1176.49031	1534.602081	1576.0135	1782.595055	N1P4B9	 Actin-related protein 2 - ARP2
CENPK1137D_4048	P04911	YDR225W	13765.60318	12575.47593	14270.20875	11977.00013	14582.25243	12309.53236	11489.58967	13245.39119	12337.12581	5705.084851	6457.083529	7591.619982	N1PAF8	 Histone H2A.1 - HTA1
CENPK1137D_2009	Q12692	YOL012C	676.4986128	671.5363069	720.2298308	762.1189345	711.8548164	718.6093335	691.3150637	638.8446521	621.4235566	564.584248	566.0776817	547.89701	N1NY54	 Histone H2A.Z - HTZ1
CENPK1137D_361	Q04869	YMR315W	5128.592186	4448.186274	4524.091595	3876.033181	4245.772343	3075.953131	4319.76972	4791.690496	4688.068784	2602.444571	2626.4121	2786.268591	N1NZ88	 Uncharacterized protein YMR315W - YMR315W
CENPK1137D_3608	P32614	YEL047C	462.4148043	435.0977758	634.7412954	948.3408378	840.6132212	704.8262842	420.4776764	460.7454069	480.873136	551.2789946	613.1708048	527.009568	N1PA70	 Fumarate reductase 1 - FRD1
CENPK1137D_476	P52893	YLR089C	1285.526419	1227.895458	1433.768141	767.1234339	948.73346	677.1404635	994.0865223	1252.532564	1192.667903	820.4317765	777.6528629	834.7028513	N1NZK1	" Probable alanine aminotransferase, mitochondrial - ALT1"
CENPK1137D_1214	P05150	YJL088W	3293.800929	3446.861478	3265.959308	2574.124807	2501.522423	2113.419943	3876.67109	3718.070781	3038.878905	1448.234263	1625.15009	1505.012605	N1NZT4	 Ornithine carbamoyltransferase - ARG3
CENPK1137D_938	P36010	YKL067W	6503.199179	5748.522612	6566.404002	6027.269534	7422.244134	6741.228967	6175.776302	6099.219123	6314.468273	7959.092131	7766.525662	9073.918415	N1P086	 Nucleoside diphosphate kinase - YNK1
CENPK1137D_5330	P23180	YHL021C	1182.506251	1150.947336	1416.508883	1448.365886	1518.593028	1100.000357	1143.60627	1095.98545	1231.727787	1146.197381	1092.365708	1142.700492	N1P9H9	 Probable oxidoreductase AIM17 - AIM17
CENPK1137D_3811	P15646	YDL014W	4248.496038	3291.289373	3967.799655	2875.829833	4013.235406	2445.547626	3087.365872	3450.846934	3718.451117	3433.563318	3145.985751	3403.449529	N1P5Y0	 rRNA 2-O-methyltransferase fibrillarin - NOP1
CENPK1137D_4297	P32891	YDL174C	1336.807154	1259.659583	1402.928905	1216.514567	1271.630552	797.9200426	1311.1085	1466.006068	1385.902956	1047.708143	1023.990921	1525.540593	N1P5Q4	" D-lactate dehydrogenase [cytochrome] 1, mitochondrial - DLD1"
CENPK1137D_1004	P36105	YKL006W	19534.59411	13821.45991	13339.1541	12278.56502	15773.90764	10695.04074	12052.59038	11650.13515	13931.01598	12812.71658	12686.06538	14157.61922	N1NZD8	 60S ribosomal protein L14-A - RPL14A
CENPK1137D_3630	P08067	YEL024W	5384.997409	6550.027379	6610.593673	6122.633396	6100.463403	5155.212337	5793.022218	7261.864839	7103.057563	8124.916417	7125.406093	8258.486067	N1P7D2	" Cytochrome b-c1 complex subunit Rieske, mitochondrial - RIP1"
CENPK1137D_2277	Q08723	YOR261C	854.2234747	992.2257478	1033.400014	1173.915194	975.69936	677.2676287	1082.196832	798.9788136	967.1263053	794.638527	786.2206815	790.9735616	N1P3K9	 26S proteasome regulatory subunit RPN8 - RPN8
CENPK1137D_5253	P32468	YHR107C	1685.890115	1687.834809	1837.871305	1571.610922	1696.502548	1276.972279	1303.795026	1543.629357	1553.771004	985.3039863	614.4170906	997.1391435	N1P284	 Cell division control protein 12 - CDC12
CENPK1137D_2766	P53839	YNL274C	2789.297615	3018.661718	3580.644365	3676.064275	4056.054752	3286.043664	5396.649691	4510.107054	5867.324118	7602.128185	7189.312845	6965.150684	N1NWX8	 Glyoxylate reductase 1 - GOR1
CENPK1137D_1742	P38431	YPR041W	2535.577766	2457.261186	2491.93322	1512.856958	2293.686542	1249.271905	1328.243976	1507.654354	2612.648517	1904.881154	1564.27532	2316.317272	N1P234	 Eukaryotic translation initiation factor 5 - TIF5
CENPK1137D_2563	P30952	YNL117W	1672.033186	2163.787532	2600.567312	2102.30505	2425.071455	1926.103199	2191.027578	2663.324902	2548.030062	1141.681114	1242.714266	1242.760346	N1NXW0	" Malate synthase 1, glyoxysomal - MLS1"
CENPK1137D_3006	P31787	YGR037C	4215.597088	4239.175058	5225.694563	5808.413853	3857.528879	4857.968042	5302.024688	6324.044731	3899.341776	1663.019748	2105.750138	799.1787029	N1P3G4	 Acyl-CoA-binding protein - ACB1
CENPK1137D_844	P54861	YLL001W	261.3543965	297.8497035	478.836999	332.8830126	395.670108	208.4606259	267.4725045	375.3077592	300.5119744	286.4717322	296.2484304	452.4914982	N1NYY6	 Dynamin-related protein DNM1 - DNM1
CENPK1137D_1554	P35844	YPL145C	1078.404631	971.7804197	1020.316937	1405.174519	1285.942297	1014.509155	746.1500163	853.3659259	993.74546	1344.269213	1394.385433	1330.319219	N1NX15	 Oxysterol-binding protein homolog 4 - KES1
CENPK1137D_265	Q05016	YMR226C	5110.226602	4858.492727	4889.822126	4902.263191	5704.744482	4063.660156	4707.924256	5642.573019	6634.767666	7878.908477	8457.771898	7678.455368	N1P5V4	 NADP-dependent 3-hydroxy acid dehydrogenase - YMR226C
CENPK1137D_3915	Q03195	YDR091C	1751.852271	1583.12155	1732.23865	1852.908693	1635.105014	1678.429885	1782.619192	1750.478512	1396.2457	1667.338902	1531.612108	1701.062503	N1P858	 Translation initiation factor RLI1 - RLI1
CENPK1137D_1769	Q12074	YPR069C	3476.068453	3622.407659	4154.182133	4712.323227	5336.238397	3912.147924	4036.059625	4222.909668	3595.580619	3174.447713	2979.521909	2955.786174	N1NXL5	 Spermidine synthase - SPE3
CENPK1137D_3386	P43588	YFR004W	3118.978988	3419.871058	3633.049841	3101.509249	3830.209487	3109.67852	2905.582918	2840.486218	3533.771112	3761.501148	3501.364465	3800.324271	N1P4N6	 Ubiquitin carboxyl-terminal hydrolase RPN11 - RPN11
CENPK1137D_3659	P40008	YER004W	3763.138012	4175.227253	4857.354646	3356.654942	4781.81908	3190.880625	2732.15353	3794.308267	3852.948424	2763.274503	2697.679998	2769.591682	N1P5Q0	" Protein FMP52, mitochondrial - FMP52"
CENPK1137D_1544	P07267	YPL154C	1993.614268	1704.089262	2276.974046	3020.688334	2437.477369	2288.897863	2365.3289	2892.106265	1641.322316	1319.104711	1222.855277	1582.095342	N1NX07	 Saccharopepsin - PEP4
CENPK1137D_4227	Q04178	YDR399W	2090.313575	2008.69101	2068.338329	1251.971693	1524.288469	1288.754051	1481.359988	1457.811344	1662.786616	1521.050293	1651.725203	1493.540607	N1P5H4	 Hypoxanthine-guanine phosphoribosyltransferase - HPT1
CENPK1137D_1428	P47165	YJR133W	30.9860333	72.70553128	122.135977	123.2706272	88.16319763	44.63250629	68.21079929	119.1177838	39.55236324	66.03436648	8.933951961	30.87512932	N1P1A8	 Xanthine phosphoribosyltransferase 1 - XPT1
CENPK1137D_3852	Q12335	YDR032C	9452.34074	9518.637238	11941.94772	13025.13592	13693.29484	11373.43596	8898.736905	10622.79789	11061.60175	7476.503745	7204.909622	7383.225198	N1P4I8	 Protoplast secreted protein 2 - PST2
CENPK1137D_4579	P38075	YBR035C	3535.930671	3524.579438	4104.350534	3755.698766	3958.887149	3402.170031	3097.660664	3353.848869	3298.891056	3220.103906	3844.379768	3617.830963	N1P890	 Pyridoxamine 5-phosphate oxidase - PDX3
CENPK1137D_498	P38013	YLR109W	7676.227393	7782.453611	8511.717497	8905.925197	9651.29896	8449.564394	8121.326262	8850.590542	10150.19964	8004.909605	7075.053451	5554.710969	N1NZ91	 Peroxiredoxin AHP1 - AHP1
CENPK1137D_1821	P09064	YPL237W	765.7703902	646.5964284	960.9937761	791.2561166	954.8947642	609.208568	495.9029007	521.1718578	879.5638109	699.6084813	801.8316434	813.6463586	N1NVL4	 Eukaryotic translation initiation factor 2 subunit beta - SUI3
CENPK1137D_2933	P53184	YGL037C	3923.213543	3186.808619	3516.890436	5190.879866	6663.309557	5315.562437	3015.560913	4031.21364	3854.778688	3157.235176	3559.876889	3703.608751	N1P9S1	 Nicotinamidase - PNC1
CENPK1137D_5399	P10614	YHR007C	945.3910403	861.4098743	806.9489716	338.4104218	362.2129761	146.8933234	993.1293895	700.3163131	1070.551196	378.0395088	390.7795163	557.2138304	N1P1H0	 Lanosterol 14-alpha demethylase - ERG11
CENPK1137D_3826	P41920	YDR002W	4421.954201	4732.640043	6077.157051	7369.763287	7400.084204	6265.172193	4874.34136	5775.917529	5699.786046	5198.076962	4368.022067	5048.240238	N1P601	 Ran-specific GTPase-activating protein 1 - YRB1
CENPK1137D_4075	P38988	YDL198C	2210.222822	2937.701044	2931.299145	2125.125849	2083.022816	1573.845962	2077.239283	2200.168823	2324.500227	1225.874981	827.4643094	1249.048215	N1P8H5	 Mitochondrial GTP/GDP carrier protein 1 - GGC1
CENPK1137D_3530 CENPK1137D_4643	(P0CX42-P0CX41)	YER117W YBL087C	5764.527811	6019.70402	6442.397377	5454.541661	5739.871807	4212.074008	4115.113861	5407.262249	6512.098841	3920.292623	4716.535326	5714.711235	N1P744	60S ribosomal protein L23
CENPK1137D_5400	P00447	YHR008C	6848.365401	5814.873947	7485.263593	7591.985546	9566.146468	6764.272669	4315.166644	4796.179264	7003.315846	5095.475234	6171.144156	7456.182396	N1P9K8	" Superoxide dismutase [Mn], mitochondrial - SOD2"
CENPK1137D_3841	P48015	YDR019C	4426.601644	4182.169414	4470.508994	3016.241413	3754.783909	2698.544205	2821.287788	3042.114552	3766.171161	1638.488887	1736.829309	1662.031737	N1P622	" Aminomethyltransferase, mitochondrial - GCV1"
CENPK1137D_4693	P38113	YBR145W	4707.738315	5355.063119	4360.038966	7409.314193	4985.968142	6397.90533	5007.548641	4643.562233	3900.751053	4723.936461	5545.432006	4085.70305	N1PAT7	 Alcohol dehydrogenase 5 - ADH5
CENPK1137D_3407	P43603	YFR024C-A	401.9745722	623.2582887	799.5415394	642.1341118	883.5824072	684.1310957	468.7110234	665.6917766	660.920247	623.6227368	694.8014581	732.5308901	N1P394	 LAS seventeen-binding protein 3 - LSB3
CENPK1137D_1281	P39077	YJL014W	1531.685242	1900.78998	1949.388182	1614.341473	1858.242503	1307.153787	1327.441513	1582.743001	1603.149284	1298.365471	1479.8363	1697.085577	N1P1E5	 T-complex protein 1 subunit gamma - CCT3
CENPK1137D_4525	P25623	YCR030C	933.3278104	1066.84606	1327.284405	1147.752484	955.1980952	1109.131306	879.2687488	1122.18764	984.7457109	712.0364379	527.7091407	571.8192829	N1P9A7	 Suppressor of yeast profilin deletion - SYP1
CENPK1137D_3220	P32379	YGR253C	2816.239148	2566.299841	3014.495861	2749.649666	2924.557847	2421.194868	2319.406892	2280.847583	2450.24326	3081.234052	2866.71367	3242.789985	N1P678	 Proteasome subunit alpha type-5 - PUP2
CENPK1137D_269	Q05022	YMR229C	488.5048197	734.2207583	555.1726086	609.3817272	470.6744656	474.4079062	946.4809849	790.0120168	578.2616806	565.3536606	514.3459297	599.3106855	N1NXM1	 rRNA biogenesis protein RRP5 - RRP5
CENPK1137D_2826	P28777	YGL148W	2407.409786	2595.376219	2525.053308	1508.847781	1938.528239	1142.778979	1653.714053	1917.169475	2102.904188	1397.767141	1459.420488	1473.532091	N1P2X6	 Chorismate synthase - ARO2
CENPK1137D_4179	P29509	YDR353W	1155.439856	1223.661185	1372.810054	2045.033507	1952.763982	1331.56004	1194.355094	1138.389071	1353.645552	1953.722133	1533.334244	1643.093385	N1P789	 Thioredoxin reductase 1 - TRR1
CENPK1137D_3274	P39938	YGL189C	1298.577172	964.7742028	1040.643733	730.8313776	969.508409	356.1423448	111.1898525	709.9571847	1027.917609	635.6141764	824.3825864	1018.952528	N1P4K9	 40S ribosomal protein S26-A - RPS26A
CENPK1137D_3545	P39939	YER131W	293.6881478	282.9352089	237.3609322	94.9653936	204.4319154	87.99066662	24.51343335	100.6864008	289.5358023	133.4613354	117.2188152	145.7540669	N1P755	 40S ribosomal protein S26-B - RPS26B
CENPK1137D_2722	P32377	YNR043W	2616.008068	2423.172601	2462.145996	1350.821797	1843.540122	1478.064655	2165.489748	1998.172443	2269.756337	1758.983197	1627.929128	1602.442111	N1P4U1	 Diphosphomevalonate decarboxylase - MVD1
CENPK1137D_571	Q05775	YLR192C	2815.164125	2860.135175	3142.031843	3616.530158	3259.407715	2583.788249	2502.230113	2964.690399	2811.810598	3323.157526	3294.752787	3449.599411	N1NZS9	 Eukaryotic translation initiation factor 3 subunit J - HCR1
CENPK1137D_360	P40302	YMR314W	2377.313255	2193.858517	2721.168607	2570.403425	2585.118232	2416.769918	2288.974176	2576.983211	2328.423286	2597.295725	2387.859143	2424.352305	N1P645	 Proteasome subunit alpha type-6 - PRE5
CENPK1137D_2225	P39683	YOR209C	1261.608797	1026.696463	1146.763284	1122.304583	1239.412618	1135.338823	1412.437861	1376.836825	1067.333079	1326.426788	1418.008215	1043.209605	N1NWS2	 Nicotinate phosphoribosyltransferase - NPT1
CENPK1137D_5150	P40482	YIL109C	488.9494605	530.0460472	654.6203694	859.1355735	749.9068095	810.6024512	793.5987519	802.4073638	499.8328128	584.0855565	649.9030395	619.1346285	N1P9B0	 Protein transport protein SEC24 - SEC24
CENPK1137D_1707	Q12031	YPR006C	930.9886933	1229.555907	1332.747291	1666.686854	1669.333874	1421.062095	1956.285506	1959.811861	1801.524313	830.5864604	812.4878877	1013.432091	N1P1Y9	 Mitochondrial 2-methylisocitrate lyase - ICL2
CENPK1137D_952	P35732	YKL054C	1578.700783	1332.650003	2263.02962	1689.106718	2730.534457	1615.061001	1622.623278	1977.566725	2140.746082	1540.175647	1942.647321	2065.250545	N1P2D5	 RNA polymerase II degradation factor 1 - DEF1
CENPK1137D_2961	P21243	YGL011C	1982.901216	2830.439433	2838.702862	2697.39884	2792.319016	2551.319656	1970.314	2534.451208	2615.763761	2145.301295	2371.164657	2481.826818	N1P3C8	 Proteasome subunit alpha type-1 - SCL1
CENPK1137D_5017	P38626	YIL043C	2393.135227	2282.332047	2530.927903	1999.570808	2062.930361	1589.038575	2343.502585	2184.899876	2272.933636	2506.014229	2482.014891	2484.729784	N1P449	 NADH-cytochrome b5 reductase 1 - CBR1
CENPK1137D_5249	P38715	YHR104W	3257.435028	2868.975243	3238.275094	4556.345204	4715.675894	4420.871689	4006.916138	3883.774361	3348.720454	6497.112415	7174.729882	5874.343472	N1P141	 NADPH-dependent aldose reductase GRE3 - GRE3
CENPK1137D_1358	P47117	YJR065C	1066.423413	917.8637723	1265.956573	1314.094615	1397.742238	896.5821941	950.1549231	1309.551823	924.3628451	776.3348149	1002.673488	1010.724049	N1P145	 Actin-related protein 3 - ARP3
CENPK1137D_318	P48510	YMR276W	1421.637042	2017.135251	2084.995143	1845.80565	2122.037949	1245.991049	1540.113598	2572.447311	2306.150503	1910.229255	2771.142194	2281.900964	N1NYS6	 Ubiquitin domain-containing protein DSK2 - DSK2
CENPK1137D_1234	P40364	YJL066C	785.9680913	926.3898609	1108.446378	1452.677238	1603.609931	1209.932314	543.6034071	859.9911521	1109.383058	681.4956429	528.0965071	1140.002057	N1NZU9	 Mitochondrial peculiar membrane protein 1 - MPM1
CENPK1137D_711	P38631	YLR342W	326.8983691	570.6057114	939.6269995	514.5226693	631.5229864	246.1296646	669.6601524	829.5532497	856.2989251	251.735939	220.4284003	229.8954432	N1P018	" 1,3-beta-glucan synthase component FKS1 - FKS1"
CENPK1137D_3000	P40989	YGR032W	NA	4.593395952	4.767069617	1.013274928	4.203384188	NA	NA	3.929422587	8.558958065	NA	NA	2.773123249	N1P5P7	" 1,3-beta-glucan synthase component GSC2 - GSC2"
CENPK1137D_4131	P11076	YDL192W	423.3060693	564.5060957	502.4824125	390.788918	492.3906441	433.8229671	451.0497424	457.4980727	540.905857	309.2205345	315.7381624	312.1739194	N1P6V2	 ADP-ribosylation factor 1 - ARF1
CENPK1137D_4396	P19146	YDL137W	188.3208342	265.0244432	296.8223166	171.2917997	171.4188483	152.9508312	153.563124	173.2989303	267.4305986	129.1765027	116.9355602	138.0947284	N1P7N1	 ADP-ribosylation factor 2 - ARF2
CENPK1137D_4062	P41810	YDR238C	287.232096	405.7545554	344.1275012	295.2203044	336.7275666	270.9805648	346.5434805	380.612396	367.8239678	375.9117593	355.0664633	372.7712399	N1P518	 Coatomer subunit beta - SEC26
CENPK1137D_1058	P36015	YKL196C	689.9386171	639.075717	635.5822165	779.1330397	966.0250863	633.7038171	719.7441876	745.1497511	747.6599829	688.0163438	685.0751686	638.7421098	N1P0I2	 Synaptobrevin homolog YKT6 - YKT6
CENPK1137D_3490	P40053	YER080W	973.8124794	940.652782	1201.980832	1330.430571	1353.167784	1388.834163	1245.272522	1441.452588	1052.938076	1299.422875	1223.198629	1150.656866	N1P706	" Altered inheritance of mitochondria protein 9, mitochondrial - AIM9"
CENPK1137D_5163	P27796	YIL160C	1853.773468	2038.934206	2906.322562	2374.362089	3032.128143	2214.278836	1141.551664	1461.177551	2455.205358	1915.194038	1779.560361	2710.228083	N1P1Z7	" 3-ketoacyl-CoA thiolase, peroxisomal - POT1"
CENPK1137D_899	P14904	YKL103C	1685.82015	2192.522204	2203.99383	2135.405086	2189.526822	1556.247976	1433.863504	1685.239845	1705.277384	709.5717726	720.8174443	724.8328658	N1NZ36	 Vacuolar aminopeptidase 1 - APE1
